"tensor(-0.0907, device='cuda:0')","tensor(0.0242, device='cuda:0')","tensor(0.0265, device='cuda:0')"
"tensor(-0.0452, device='cuda:0')","tensor(0.0302, device='cuda:0')","tensor(-0.0356, device='cuda:0')"
"tensor(0.1012, device='cuda:0')","tensor(-0.0644, device='cuda:0')","tensor(-0.0473, device='cuda:0')"
"tensor(-0.1215, device='cuda:0')","tensor(0.0768, device='cuda:0')","tensor(-0.0135, device='cuda:0')"
"tensor(0.0477, device='cuda:0')","tensor(-0.0213, device='cuda:0')","tensor(-0.0557, device='cuda:0')"
"tensor(-0.0335, device='cuda:0')","tensor(0.0272, device='cuda:0')","tensor(-0.0325, device='cuda:0')"
"tensor(-0.1175, device='cuda:0')","tensor(0.0469, device='cuda:0')","tensor(0.0174, device='cuda:0')"
"tensor(-0.0618, device='cuda:0')","tensor(0.0434, device='cuda:0')","tensor(-0.0292, device='cuda:0')"
"tensor(-0.0447, device='cuda:0')","tensor(0.0130, device='cuda:0')","tensor(-0.0025, device='cuda:0')"
"tensor(0.1015, device='cuda:0')","tensor(-0.0328, device='cuda:0')","tensor(-0.1075, device='cuda:0')"
"tensor(0.0662, device='cuda:0')","tensor(-0.0156, device='cuda:0')","tensor(-0.0858, device='cuda:0')"
"tensor(-0.0253, device='cuda:0')","tensor(-0.0056, device='cuda:0')","tensor(0.0118, device='cuda:0')"
"tensor(-0.0655, device='cuda:0')","tensor(0.0398, device='cuda:0')","tensor(-0.0176, device='cuda:0')"
"tensor(-0.0740, device='cuda:0')","tensor(0.0164, device='cuda:0')","tensor(0.0269, device='cuda:0')"
"tensor(0.0293, device='cuda:0')","tensor(-0.0100, device='cuda:0')","tensor(-0.0450, device='cuda:0')"
"tensor(-0.1217, device='cuda:0')","tensor(0.0340, device='cuda:0')","tensor(0.0608, device='cuda:0')"
"tensor(-0.0349, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(-0.0168, device='cuda:0')"
"tensor(-0.0755, device='cuda:0')","tensor(0.0453, device='cuda:0')","tensor(-0.0217, device='cuda:0')"
"tensor(-0.0383, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(-0.0430, device='cuda:0')"
"tensor(-0.0495, device='cuda:0')","tensor(0.0294, device='cuda:0')","tensor(-0.0202, device='cuda:0')"
"tensor(0.0596, device='cuda:0')","tensor(-0.0412, device='cuda:0')","tensor(-0.0318, device='cuda:0')"
"tensor(-0.0303, device='cuda:0')","tensor(0.0215, device='cuda:0')","tensor(-0.0311, device='cuda:0')"
"tensor(-0.0093, device='cuda:0')","tensor(-0.0104, device='cuda:0')","tensor(0.0014, device='cuda:0')"
"tensor(-0.0824, device='cuda:0')","tensor(0.0452, device='cuda:0')","tensor(-0.0005, device='cuda:0')"
"tensor(-0.0031, device='cuda:0')","tensor(0.0060, device='cuda:0')","tensor(-0.0321, device='cuda:0')"
"tensor(0.0409, device='cuda:0')","tensor(0.0046, device='cuda:0')","tensor(-0.0844, device='cuda:0')"
"tensor(0.0708, device='cuda:0')","tensor(-0.0499, device='cuda:0')","tensor(-0.0396, device='cuda:0')"
"tensor(-0.0465, device='cuda:0')","tensor(0.0387, device='cuda:0')","tensor(-0.0456, device='cuda:0')"
"tensor(-0.0951, device='cuda:0')","tensor(0.0285, device='cuda:0')","tensor(0.0240, device='cuda:0')"
"tensor(-0.0789, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(-0.0199, device='cuda:0')"
"tensor(0.0413, device='cuda:0')","tensor(-0.0268, device='cuda:0')","tensor(-0.0322, device='cuda:0')"
"tensor(0.0494, device='cuda:0')","tensor(-0.0491, device='cuda:0')","tensor(-0.0078, device='cuda:0')"
"tensor(-0.0295, device='cuda:0')","tensor(0.0069, device='cuda:0')","tensor(-0.0150, device='cuda:0')"
"tensor(-0.0184, device='cuda:0')","tensor(0.0085, device='cuda:0')","tensor(-0.0286, device='cuda:0')"
"tensor(-0.0660, device='cuda:0')","tensor(0.0284, device='cuda:0')","tensor(0.0007, device='cuda:0')"
"tensor(-0.0590, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(-0.0582, device='cuda:0')"
"tensor(-0.0536, device='cuda:0')","tensor(0.0236, device='cuda:0')","tensor(-0.0220, device='cuda:0')"
"tensor(-0.0121, device='cuda:0')","tensor(-0.0131, device='cuda:0')","tensor(0.0070, device='cuda:0')"
"tensor(0.0319, device='cuda:0')","tensor(-0.0215, device='cuda:0')","tensor(-0.0343, device='cuda:0')"
"tensor(0.0067, device='cuda:0')","tensor(-0.0209, device='cuda:0')","tensor(-0.0014, device='cuda:0')"
"tensor(-0.0524, device='cuda:0')","tensor(0.0035, device='cuda:0')","tensor(0.0206, device='cuda:0')"
"tensor(-0.0163, device='cuda:0')","tensor(0.0044, device='cuda:0')","tensor(-0.0166, device='cuda:0')"
"tensor(-0.0092, device='cuda:0')","tensor(-0.0073, device='cuda:0')","tensor(-0.0137, device='cuda:0')"
"tensor(0.0112, device='cuda:0')","tensor(-0.0274, device='cuda:0')","tensor(-0.0072, device='cuda:0')"
"tensor(-0.0401, device='cuda:0')","tensor(-0.0014, device='cuda:0')","tensor(0.0163, device='cuda:0')"
"tensor(-0.0540, device='cuda:0')","tensor(0.0210, device='cuda:0')","tensor(-0.0021, device='cuda:0')"
"tensor(-0.0129, device='cuda:0')","tensor(-0.0060, device='cuda:0')","tensor(-0.0084, device='cuda:0')"
"tensor(0.0619, device='cuda:0')","tensor(-0.0455, device='cuda:0')","tensor(-0.0244, device='cuda:0')"
"tensor(-0.0287, device='cuda:0')","tensor(0.0339, device='cuda:0')","tensor(-0.0562, device='cuda:0')"
"tensor(-0.0879, device='cuda:0')","tensor(0.0671, device='cuda:0')","tensor(-0.0434, device='cuda:0')"
"tensor(-0.0377, device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(-0.0446, device='cuda:0')"
"tensor(-0.0270, device='cuda:0')","tensor(-0.0024, device='cuda:0')","tensor(0.0040, device='cuda:0')"
"tensor(-0.0449, device='cuda:0')","tensor(0.0124, device='cuda:0')","tensor(-0.0037, device='cuda:0')"
"tensor(-0.0431, device='cuda:0')","tensor(0.0169, device='cuda:0')","tensor(-0.0038, device='cuda:0')"
"tensor(-0.0393, device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(0.0083, device='cuda:0')"
"tensor(0.0047, device='cuda:0')","tensor(-0.0156, device='cuda:0')","tensor(-0.0127, device='cuda:0')"
"tensor(-0.0649, device='cuda:0')","tensor(0.0029, device='cuda:0')","tensor(0.0405, device='cuda:0')"
"tensor(-0.0014, device='cuda:0')","tensor(-0.0196, device='cuda:0')","tensor(0.0008, device='cuda:0')"
"tensor(0.0530, device='cuda:0')","tensor(-0.0246, device='cuda:0')","tensor(-0.0675, device='cuda:0')"
"tensor(-0.0098, device='cuda:0')","tensor(0.0033, device='cuda:0')","tensor(-0.0266, device='cuda:0')"
"tensor(0.0580, device='cuda:0')","tensor(-0.0463, device='cuda:0')","tensor(-0.0242, device='cuda:0')"
"tensor(-0.0635, device='cuda:0')","tensor(0.0021, device='cuda:0')","tensor(0.0330, device='cuda:0')"
"tensor(-0.0503, device='cuda:0')","tensor(-0.0466, device='cuda:0')","tensor(0.1267, device='cuda:0')"
"tensor(0.0169, device='cuda:0')","tensor(-0.0027, device='cuda:0')","tensor(-0.0443, device='cuda:0')"
"tensor(-0.0680, device='cuda:0')","tensor(0.0337, device='cuda:0')","tensor(-0.0142, device='cuda:0')"
"tensor(0.0162, device='cuda:0')","tensor(-0.0164, device='cuda:0')","tensor(-0.0331, device='cuda:0')"
"tensor(-0.0238, device='cuda:0')","tensor(0.0118, device='cuda:0')","tensor(-0.0257, device='cuda:0')"
"tensor(0.0019, device='cuda:0')","tensor(-0.0308, device='cuda:0')","tensor(0.0200, device='cuda:0')"
"tensor(-0.0479, device='cuda:0')","tensor(0.0260, device='cuda:0')","tensor(-0.0141, device='cuda:0')"
"tensor(-0.0326, device='cuda:0')","tensor(0.0052, device='cuda:0')","tensor(-5.1521e-05, device='cuda:0')"
"tensor(0.0232, device='cuda:0')","tensor(-0.0156, device='cuda:0')","tensor(-0.0284, device='cuda:0')"
"tensor(-0.0887, device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(0.0518, device='cuda:0')"
"tensor(-0.0337, device='cuda:0')","tensor(-0.0143, device='cuda:0')","tensor(0.0269, device='cuda:0')"
"tensor(-0.0412, device='cuda:0')","tensor(0.0301, device='cuda:0')","tensor(-0.0272, device='cuda:0')"
"tensor(-0.0271, device='cuda:0')","tensor(0.0048, device='cuda:0')","tensor(-0.0042, device='cuda:0')"
"tensor(-0.0473, device='cuda:0')","tensor(-0.0145, device='cuda:0')","tensor(0.0413, device='cuda:0')"
"tensor(0.0757, device='cuda:0')","tensor(-0.0500, device='cuda:0')","tensor(-0.0364, device='cuda:0')"
"tensor(-0.0289, device='cuda:0')","tensor(0.0042, device='cuda:0')","tensor(-0.0043, device='cuda:0')"
"tensor(-0.0303, device='cuda:0')","tensor(-0.0048, device='cuda:0')","tensor(0.0033, device='cuda:0')"
"tensor(-0.0228, device='cuda:0')","tensor(-0.0231, device='cuda:0')","tensor(0.0409, device='cuda:0')"
"tensor(0.0030, device='cuda:0')","tensor(-0.0207, device='cuda:0')","tensor(0.0015, device='cuda:0')"
"tensor(0.0784, device='cuda:0')","tensor(-0.0553, device='cuda:0')","tensor(-0.0340, device='cuda:0')"
"tensor(0.0039, device='cuda:0')","tensor(0.0187, device='cuda:0')","tensor(-0.0723, device='cuda:0')"
"tensor(0.0687, device='cuda:0')","tensor(-0.0451, device='cuda:0')","tensor(-0.0413, device='cuda:0')"
"tensor(0.0168, device='cuda:0')","tensor(-0.0079, device='cuda:0')","tensor(-0.0357, device='cuda:0')"
"tensor(0.0368, device='cuda:0')","tensor(-0.0490, device='cuda:0')","tensor(-0.0031, device='cuda:0')"
"tensor(-0.0584, device='cuda:0')","tensor(0.0208, device='cuda:0')","tensor(0.0016, device='cuda:0')"
"tensor(-0.0448, device='cuda:0')","tensor(0.0365, device='cuda:0')","tensor(-0.0300, device='cuda:0')"
"tensor(-0.0485, device='cuda:0')","tensor(0.0239, device='cuda:0')","tensor(-0.0186, device='cuda:0')"
"tensor(-0.0112, device='cuda:0')","tensor(0.0018, device='cuda:0')","tensor(-0.0187, device='cuda:0')"
"tensor(0.0406, device='cuda:0')","tensor(-0.0323, device='cuda:0')","tensor(-0.0240, device='cuda:0')"
"tensor(0.0821, device='cuda:0')","tensor(-0.0347, device='cuda:0')","tensor(-0.0601, device='cuda:0')"
"tensor(-0.0645, device='cuda:0')","tensor(0.0152, device='cuda:0')","tensor(0.0143, device='cuda:0')"
"tensor(-0.0522, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(-0.0293, device='cuda:0')"
"tensor(0.0137, device='cuda:0')","tensor(-0.0176, device='cuda:0')","tensor(-0.0123, device='cuda:0')"
"tensor(-0.0731, device='cuda:0')","tensor(0.0325, device='cuda:0')","tensor(0.0075, device='cuda:0')"
"tensor(-0.0737, device='cuda:0')","tensor(0.0503, device='cuda:0')","tensor(-0.0270, device='cuda:0')"
"tensor(-0.0439, device='cuda:0')","tensor(0.0030, device='cuda:0')","tensor(0.0145, device='cuda:0')"
"tensor(-0.0928, device='cuda:0')","tensor(0.0336, device='cuda:0')","tensor(0.0181, device='cuda:0')"
"tensor(0.0075, device='cuda:0')","tensor(-0.0142, device='cuda:0')","tensor(-0.0317, device='cuda:0')"
"tensor(0.0037, device='cuda:0')","tensor(0.0112, device='cuda:0')","tensor(-0.0555, device='cuda:0')"
"tensor(0.0275, device='cuda:0')","tensor(-0.0206, device='cuda:0')","tensor(-0.0267, device='cuda:0')"
"tensor(-0.0467, device='cuda:0')","tensor(0.0021, device='cuda:0')","tensor(0.0103, device='cuda:0')"
"tensor(-0.0502, device='cuda:0')","tensor(0.0219, device='cuda:0')","tensor(-0.0068, device='cuda:0')"
"tensor(-0.0615, device='cuda:0')","tensor(0.0416, device='cuda:0')","tensor(-0.0278, device='cuda:0')"
"tensor(0.0708, device='cuda:0')","tensor(-0.0303, device='cuda:0')","tensor(-0.0647, device='cuda:0')"
"tensor(-0.0444, device='cuda:0')","tensor(0.0051, device='cuda:0')","tensor(0.0208, device='cuda:0')"
"tensor(-0.0480, device='cuda:0')","tensor(0.0213, device='cuda:0')","tensor(-0.0173, device='cuda:0')"
"tensor(0.0013, device='cuda:0')","tensor(-0.0150, device='cuda:0')","tensor(-0.0136, device='cuda:0')"
"tensor(-0.0781, device='cuda:0')","tensor(0.0319, device='cuda:0')","tensor(0.0072, device='cuda:0')"
"tensor(-0.0184, device='cuda:0')","tensor(0.0010, device='cuda:0')","tensor(-0.0061, device='cuda:0')"
"tensor(0.0724, device='cuda:0')","tensor(-0.0172, device='cuda:0')","tensor(-0.0821, device='cuda:0')"
"tensor(-0.0630, device='cuda:0')","tensor(0.0139, device='cuda:0')","tensor(0.0253, device='cuda:0')"
"tensor(-0.0352, device='cuda:0')","tensor(0.0115, device='cuda:0')","tensor(-0.0148, device='cuda:0')"
"tensor(-0.0036, device='cuda:0')","tensor(-0.0191, device='cuda:0')","tensor(-0.0038, device='cuda:0')"
"tensor(-0.0135, device='cuda:0')","tensor(-0.0083, device='cuda:0')","tensor(0.0026, device='cuda:0')"
"tensor(-0.0542, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(-0.0114, device='cuda:0')"
"tensor(0.0246, device='cuda:0')","tensor(-0.0363, device='cuda:0')","tensor(0.0116, device='cuda:0')"
"tensor(0.0591, device='cuda:0')","tensor(-0.0292, device='cuda:0')","tensor(-0.0585, device='cuda:0')"
"tensor(-0.0198, device='cuda:0')","tensor(-0.0034, device='cuda:0')","tensor(-0.0100, device='cuda:0')"
"tensor(-0.0770, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(-0.0111, device='cuda:0')"
"tensor(-0.0541, device='cuda:0')","tensor(0.0408, device='cuda:0')","tensor(-0.0235, device='cuda:0')"
"tensor(-0.0434, device='cuda:0')","tensor(0.0247, device='cuda:0')","tensor(-0.0249, device='cuda:0')"
"tensor(-0.0450, device='cuda:0')","tensor(0.0079, device='cuda:0')","tensor(0.0063, device='cuda:0')"
"tensor(-0.1073, device='cuda:0')","tensor(0.0505, device='cuda:0')","tensor(0.0084, device='cuda:0')"
"tensor(-0.1355, device='cuda:0')","tensor(0.0690, device='cuda:0')","tensor(0.0124, device='cuda:0')"
"tensor(-0.0377, device='cuda:0')","tensor(0.0305, device='cuda:0')","tensor(-0.0381, device='cuda:0')"
"tensor(-0.0475, device='cuda:0')","tensor(-3.8535e-05, device='cuda:0')","tensor(0.0209, device='cuda:0')"
"tensor(-0.0538, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(-0.0037, device='cuda:0')"
"tensor(0.0082, device='cuda:0')","tensor(-0.0202, device='cuda:0')","tensor(0.0045, device='cuda:0')"
"tensor(0.0670, device='cuda:0')","tensor(-0.0568, device='cuda:0')","tensor(-0.0225, device='cuda:0')"
"tensor(-0.0689, device='cuda:0')","tensor(0.0304, device='cuda:0')","tensor(-0.0081, device='cuda:0')"
"tensor(-0.0553, device='cuda:0')","tensor(0.0520, device='cuda:0')","tensor(-0.0532, device='cuda:0')"
"tensor(-0.0084, device='cuda:0')","tensor(0.0119, device='cuda:0')","tensor(-0.0447, device='cuda:0')"
"tensor(-0.1243, device='cuda:0')","tensor(0.1046, device='cuda:0')","tensor(-0.0753, device='cuda:0')"
"tensor(-0.0664, device='cuda:0')","tensor(0.0150, device='cuda:0')","tensor(0.0134, device='cuda:0')"
"tensor(0.0343, device='cuda:0')","tensor(-0.0411, device='cuda:0')","tensor(-0.0081, device='cuda:0')"
"tensor(-0.0661, device='cuda:0')","tensor(0.0573, device='cuda:0')","tensor(-0.0567, device='cuda:0')"
"tensor(-0.0661, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(-0.0478, device='cuda:0')"
"tensor(0.0109, device='cuda:0')","tensor(-0.0250, device='cuda:0')","tensor(-0.0114, device='cuda:0')"
"tensor(-0.0524, device='cuda:0')","tensor(0.0284, device='cuda:0')","tensor(-0.0132, device='cuda:0')"
"tensor(-0.0086, device='cuda:0')","tensor(-0.0018, device='cuda:0')","tensor(-0.0222, device='cuda:0')"
"tensor(-0.0465, device='cuda:0')","tensor(0.0042, device='cuda:0')","tensor(0.0200, device='cuda:0')"
"tensor(-0.0298, device='cuda:0')","tensor(-0.0002, device='cuda:0')","tensor(-0.0038, device='cuda:0')"
"tensor(0.0660, device='cuda:0')","tensor(-0.0603, device='cuda:0')","tensor(-0.0193, device='cuda:0')"
"tensor(0.0175, device='cuda:0')","tensor(-0.0125, device='cuda:0')","tensor(-0.0282, device='cuda:0')"
"tensor(-0.0274, device='cuda:0')","tensor(0.0261, device='cuda:0')","tensor(-0.0400, device='cuda:0')"
"tensor(0.0142, device='cuda:0')","tensor(-0.0154, device='cuda:0')","tensor(-0.0143, device='cuda:0')"
"tensor(0.0344, device='cuda:0')","tensor(-0.0537, device='cuda:0')","tensor(0.0243, device='cuda:0')"
"tensor(0.0148, device='cuda:0')","tensor(-0.0276, device='cuda:0')","tensor(0.0055, device='cuda:0')"
"tensor(-0.0438, device='cuda:0')","tensor(-0.0003, device='cuda:0')","tensor(0.0171, device='cuda:0')"
"tensor(-0.1494, device='cuda:0')","tensor(0.0702, device='cuda:0')","tensor(0.0315, device='cuda:0')"
"tensor(-0.0604, device='cuda:0')","tensor(0.0252, device='cuda:0')","tensor(-0.0033, device='cuda:0')"
"tensor(-0.0023, device='cuda:0')","tensor(-0.0199, device='cuda:0')","tensor(0.0039, device='cuda:0')"
"tensor(-0.0487, device='cuda:0')","tensor(0.0250, device='cuda:0')","tensor(-0.0133, device='cuda:0')"
"tensor(0.0814, device='cuda:0')","tensor(-0.0465, device='cuda:0')","tensor(-0.0569, device='cuda:0')"
"tensor(-0.0341, device='cuda:0')","tensor(0.0132, device='cuda:0')","tensor(-0.0191, device='cuda:0')"
"tensor(-0.0857, device='cuda:0')","tensor(0.0488, device='cuda:0')","tensor(-0.0132, device='cuda:0')"
"tensor(-0.0177, device='cuda:0')","tensor(0.0105, device='cuda:0')","tensor(-0.0237, device='cuda:0')"
"tensor(-0.0227, device='cuda:0')","tensor(-0.0045, device='cuda:0')","tensor(0.0018, device='cuda:0')"
"tensor(0.0334, device='cuda:0')","tensor(0.0024, device='cuda:0')","tensor(-0.0793, device='cuda:0')"
"tensor(-0.0930, device='cuda:0')","tensor(0.0161, device='cuda:0')","tensor(0.0466, device='cuda:0')"
"tensor(0.0372, device='cuda:0')","tensor(-0.0329, device='cuda:0')","tensor(-0.0241, device='cuda:0')"
"tensor(-0.0292, device='cuda:0')","tensor(0.0074, device='cuda:0')","tensor(-0.0017, device='cuda:0')"
"tensor(-0.0697, device='cuda:0')","tensor(0.0183, device='cuda:0')","tensor(0.0039, device='cuda:0')"
"tensor(-0.1422, device='cuda:0')","tensor(0.0824, device='cuda:0')","tensor(-0.0111, device='cuda:0')"
"tensor(-0.0175, device='cuda:0')","tensor(0.0011, device='cuda:0')","tensor(-0.0002, device='cuda:0')"
"tensor(0.0255, device='cuda:0')","tensor(-0.0436, device='cuda:0')","tensor(0.0164, device='cuda:0')"
"tensor(0.0512, device='cuda:0')","tensor(-0.0461, device='cuda:0')","tensor(-0.0202, device='cuda:0')"
"tensor(0.1025, device='cuda:0')","tensor(-0.0515, device='cuda:0')","tensor(-0.0613, device='cuda:0')"
"tensor(-0.0314, device='cuda:0')","tensor(-0.0127, device='cuda:0')","tensor(0.0292, device='cuda:0')"
"tensor(-0.0645, device='cuda:0')","tensor(0.0117, device='cuda:0')","tensor(0.0319, device='cuda:0')"
"tensor(0.0645, device='cuda:0')","tensor(-0.0330, device='cuda:0')","tensor(-0.0574, device='cuda:0')"
"tensor(0.0569, device='cuda:0')","tensor(-0.0252, device='cuda:0')","tensor(-0.0628, device='cuda:0')"
"tensor(-0.0419, device='cuda:0')","tensor(0.0051, device='cuda:0')","tensor(0.0134, device='cuda:0')"
"tensor(-0.0198, device='cuda:0')","tensor(0.0226, device='cuda:0')","tensor(-0.0510, device='cuda:0')"
"tensor(-0.0163, device='cuda:0')","tensor(-0.0222, device='cuda:0')","tensor(0.0220, device='cuda:0')"
"tensor(-0.0866, device='cuda:0')","tensor(0.0477, device='cuda:0')","tensor(-0.0219, device='cuda:0')"
"tensor(-0.0845, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(-0.0252, device='cuda:0')"
"tensor(-0.0195, device='cuda:0')","tensor(0.0127, device='cuda:0')","tensor(-0.0344, device='cuda:0')"
"tensor(-0.0940, device='cuda:0')","tensor(0.0321, device='cuda:0')","tensor(0.0273, device='cuda:0')"
"tensor(-0.0353, device='cuda:0')","tensor(0.0319, device='cuda:0')","tensor(-0.0349, device='cuda:0')"
"tensor(-0.0113, device='cuda:0')","tensor(0.0027, device='cuda:0')","tensor(-0.0212, device='cuda:0')"
"tensor(0.0481, device='cuda:0')","tensor(-0.0144, device='cuda:0')","tensor(-0.0737, device='cuda:0')"
"tensor(-0.0281, device='cuda:0')","tensor(0.0123, device='cuda:0')","tensor(-0.0194, device='cuda:0')"
"tensor(-0.0884, device='cuda:0')","tensor(0.0382, device='cuda:0')","tensor(0.0002, device='cuda:0')"
"tensor(-0.0196, device='cuda:0')","tensor(0.0111, device='cuda:0')","tensor(-0.0286, device='cuda:0')"
"tensor(-0.0368, device='cuda:0')","tensor(0.0496, device='cuda:0')","tensor(-0.0727, device='cuda:0')"
"tensor(-0.0731, device='cuda:0')","tensor(0.0335, device='cuda:0')","tensor(-0.0015, device='cuda:0')"
"tensor(-0.0823, device='cuda:0')","tensor(0.0264, device='cuda:0')","tensor(0.0270, device='cuda:0')"
"tensor(-0.0010, device='cuda:0')","tensor(-0.0065, device='cuda:0')","tensor(-0.0129, device='cuda:0')"
"tensor(0.0590, device='cuda:0')","tensor(-0.0423, device='cuda:0')","tensor(-0.0318, device='cuda:0')"
"tensor(-0.0233, device='cuda:0')","tensor(0.0016, device='cuda:0')","tensor(-0.0030, device='cuda:0')"
"tensor(-0.0591, device='cuda:0')","tensor(0.0345, device='cuda:0')","tensor(-0.0189, device='cuda:0')"
"tensor(0.0353, device='cuda:0')","tensor(-0.0249, device='cuda:0')","tensor(-0.0270, device='cuda:0')"
"tensor(-0.0988, device='cuda:0')","tensor(0.0472, device='cuda:0')","tensor(-0.0077, device='cuda:0')"
"tensor(0.0554, device='cuda:0')","tensor(-0.0603, device='cuda:0')","tensor(-0.0023, device='cuda:0')"
"tensor(0.0695, device='cuda:0')","tensor(-0.0420, device='cuda:0')","tensor(-0.0486, device='cuda:0')"
"tensor(0.0161, device='cuda:0')","tensor(0.0081, device='cuda:0')","tensor(-0.0621, device='cuda:0')"
"tensor(-0.0611, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.0299, device='cuda:0')"
"tensor(-0.0132, device='cuda:0')","tensor(-0.0037, device='cuda:0')","tensor(-0.0162, device='cuda:0')"
"tensor(0.0036, device='cuda:0')","tensor(0.0063, device='cuda:0')","tensor(-0.0412, device='cuda:0')"
"tensor(-0.0597, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(-0.0228, device='cuda:0')"
"tensor(0.0450, device='cuda:0')","tensor(-0.0116, device='cuda:0')","tensor(-0.0805, device='cuda:0')"
"tensor(-0.0139, device='cuda:0')","tensor(0.0176, device='cuda:0')","tensor(-0.0445, device='cuda:0')"
"tensor(0.0074, device='cuda:0')","tensor(-0.0263, device='cuda:0')","tensor(0.0048, device='cuda:0')"
"tensor(-0.0859, device='cuda:0')","tensor(0.0351, device='cuda:0')","tensor(0.0039, device='cuda:0')"
"tensor(-0.0229, device='cuda:0')","tensor(-0.0119, device='cuda:0')","tensor(0.0116, device='cuda:0')"
"tensor(-0.0037, device='cuda:0')","tensor(0.0016, device='cuda:0')","tensor(-0.0328, device='cuda:0')"
"tensor(-0.0710, device='cuda:0')","tensor(0.0138, device='cuda:0')","tensor(0.0327, device='cuda:0')"
"tensor(-0.0722, device='cuda:0')","tensor(0.0317, device='cuda:0')","tensor(0.0088, device='cuda:0')"
"tensor(0.0978, device='cuda:0')","tensor(-0.0541, device='cuda:0')","tensor(-0.0579, device='cuda:0')"
"tensor(0.1007, device='cuda:0')","tensor(-0.0960, device='cuda:0')","tensor(0.0004, device='cuda:0')"
"tensor(-0.0434, device='cuda:0')","tensor(0.0007, device='cuda:0')","tensor(0.0155, device='cuda:0')"
"tensor(-0.0656, device='cuda:0')","tensor(0.0330, device='cuda:0')","tensor(-0.0217, device='cuda:0')"
"tensor(-0.0505, device='cuda:0')","tensor(0.0398, device='cuda:0')","tensor(-0.0364, device='cuda:0')"
"tensor(-0.0723, device='cuda:0')","tensor(-0.0052, device='cuda:0')","tensor(0.0548, device='cuda:0')"
"tensor(-0.0257, device='cuda:0')","tensor(0.0119, device='cuda:0')","tensor(-0.0294, device='cuda:0')"
"tensor(-0.0556, device='cuda:0')","tensor(-0.0031, device='cuda:0')","tensor(0.0341, device='cuda:0')"
"tensor(-0.0728, device='cuda:0')","tensor(0.0731, device='cuda:0')","tensor(-0.0582, device='cuda:0')"
"tensor(-0.0837, device='cuda:0')","tensor(0.0419, device='cuda:0')","tensor(-0.0066, device='cuda:0')"
"tensor(0.0039, device='cuda:0')","tensor(-0.0015, device='cuda:0')","tensor(-0.0316, device='cuda:0')"
"tensor(-0.0793, device='cuda:0')","tensor(0.0417, device='cuda:0')","tensor(-0.0080, device='cuda:0')"
"tensor(0.0115, device='cuda:0')","tensor(-0.0461, device='cuda:0')","tensor(0.0322, device='cuda:0')"
"tensor(0.0094, device='cuda:0')","tensor(-0.0109, device='cuda:0')","tensor(-0.0247, device='cuda:0')"
"tensor(-0.0263, device='cuda:0')","tensor(-0.0016, device='cuda:0')","tensor(0.0016, device='cuda:0')"
"tensor(-0.0109, device='cuda:0')","tensor(-0.0063, device='cuda:0')","tensor(-0.0048, device='cuda:0')"
"tensor(-0.0946, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(-0.0180, device='cuda:0')"
"tensor(-0.0572, device='cuda:0')","tensor(-0.0025, device='cuda:0')","tensor(0.0348, device='cuda:0')"
"tensor(-0.1469, device='cuda:0')","tensor(0.0868, device='cuda:0')","tensor(-0.0019, device='cuda:0')"
"tensor(-0.0902, device='cuda:0')","tensor(0.0574, device='cuda:0')","tensor(-0.0328, device='cuda:0')"
"tensor(-0.0337, device='cuda:0')","tensor(0.0214, device='cuda:0')","tensor(-0.0325, device='cuda:0')"
"tensor(0.0633, device='cuda:0')","tensor(-0.0363, device='cuda:0')","tensor(-0.0503, device='cuda:0')"
"tensor(-0.0190, device='cuda:0')","tensor(0.0108, device='cuda:0')","tensor(-0.0221, device='cuda:0')"
"tensor(-0.0868, device='cuda:0')","tensor(0.0639, device='cuda:0')","tensor(-0.0423, device='cuda:0')"
"tensor(0.1141, device='cuda:0')","tensor(-0.0531, device='cuda:0')","tensor(-0.0854, device='cuda:0')"
"tensor(-0.0653, device='cuda:0')","tensor(0.0290, device='cuda:0')","tensor(-0.0042, device='cuda:0')"
"tensor(0.0174, device='cuda:0')","tensor(-0.0211, device='cuda:0')","tensor(-0.0150, device='cuda:0')"
"tensor(0.0390, device='cuda:0')","tensor(-0.0189, device='cuda:0')","tensor(-0.0495, device='cuda:0')"
"tensor(-0.0243, device='cuda:0')","tensor(0.0179, device='cuda:0')","tensor(-0.0315, device='cuda:0')"
"tensor(0.0025, device='cuda:0')","tensor(-0.0199, device='cuda:0')","tensor(-0.0050, device='cuda:0')"
"tensor(0.0841, device='cuda:0')","tensor(-0.0283, device='cuda:0')","tensor(-0.0744, device='cuda:0')"
