"tensor(-0.3541, device='cuda:0')","tensor(0.6629, device='cuda:0')","tensor(-0.1864, device='cuda:0')"
"tensor(0.1511, device='cuda:0')","tensor(1.7202, device='cuda:0')","tensor(-1.5647, device='cuda:0')"
"tensor(-0.6633, device='cuda:0')","tensor(1.0798, device='cuda:0')","tensor(-0.2326, device='cuda:0')"
"tensor(-1.1022, device='cuda:0')","tensor(0.9583, device='cuda:0')","tensor(0.5744, device='cuda:0')"
"tensor(0.3627, device='cuda:0')","tensor(-0.7552, device='cuda:0')","tensor(0.5990, device='cuda:0')"
"tensor(2.7362, device='cuda:0')","tensor(-3.0368, device='cuda:0')","tensor(0.5195, device='cuda:0')"
"tensor(0.4437, device='cuda:0')","tensor(-0.2587, device='cuda:0')","tensor(0.2101, device='cuda:0')"
"tensor(-0.1576, device='cuda:0')","tensor(-0.4690, device='cuda:0')","tensor(0.9286, device='cuda:0')"
"tensor(1.6608, device='cuda:0')","tensor(-1.9580, device='cuda:0')","tensor(0.4638, device='cuda:0')"
"tensor(-1.6115, device='cuda:0')","tensor(0.7503, device='cuda:0')","tensor(1.0714, device='cuda:0')"
"tensor(3.0035, device='cuda:0')","tensor(-2.8105, device='cuda:0')","tensor(0.0360, device='cuda:0')"
"tensor(0.9358, device='cuda:0')","tensor(1.5789, device='cuda:0')","tensor(-2.1539, device='cuda:0')"
"tensor(1.8000, device='cuda:0')","tensor(-3.1851, device='cuda:0')","tensor(1.6425, device='cuda:0')"
"tensor(-0.0646, device='cuda:0')","tensor(1.2443, device='cuda:0')","tensor(-0.9237, device='cuda:0')"
"tensor(3.0450, device='cuda:0')","tensor(-2.2829, device='cuda:0')","tensor(-0.6346, device='cuda:0')"
"tensor(1.1238, device='cuda:0')","tensor(-1.0026, device='cuda:0')","tensor(0.0364, device='cuda:0')"
"tensor(0.5767, device='cuda:0')","tensor(-0.8961, device='cuda:0')","tensor(0.6464, device='cuda:0')"
"tensor(1.0603, device='cuda:0')","tensor(0.9809, device='cuda:0')","tensor(-1.6845, device='cuda:0')"
"tensor(-1.4105, device='cuda:0')","tensor(1.4579, device='cuda:0')","tensor(0.0808, device='cuda:0')"
"tensor(-0.8790, device='cuda:0')","tensor(3.0495, device='cuda:0')","tensor(-1.6803, device='cuda:0')"
"tensor(-0.8484, device='cuda:0')","tensor(1.8080, device='cuda:0')","tensor(-0.6109, device='cuda:0')"
"tensor(0.1051, device='cuda:0')","tensor(1.0447, device='cuda:0')","tensor(-0.8707, device='cuda:0')"
"tensor(-0.6981, device='cuda:0')","tensor(0.2003, device='cuda:0')","tensor(0.8174, device='cuda:0')"
"tensor(2.5928, device='cuda:0')","tensor(0.3975, device='cuda:0')","tensor(-2.9403, device='cuda:0')"
"tensor(1.5977, device='cuda:0')","tensor(-1.9209, device='cuda:0')","tensor(0.4636, device='cuda:0')"
"tensor(-0.0988, device='cuda:0')","tensor(-1.4885, device='cuda:0')","tensor(1.7507, device='cuda:0')"
"tensor(2.0188, device='cuda:0')","tensor(-1.0765, device='cuda:0')","tensor(-0.7107, device='cuda:0')"
"tensor(1.5177, device='cuda:0')","tensor(-0.3707, device='cuda:0')","tensor(-0.8962, device='cuda:0')"
"tensor(-1.2944, device='cuda:0')","tensor(1.4820, device='cuda:0')","tensor(0.2510, device='cuda:0')"
"tensor(0.2980, device='cuda:0')","tensor(-0.2095, device='cuda:0')","tensor(0.1707, device='cuda:0')"
"tensor(3.4212, device='cuda:0')","tensor(-2.3331, device='cuda:0')","tensor(-0.8827, device='cuda:0')"
"tensor(-1.3857, device='cuda:0')","tensor(2.9919, device='cuda:0')","tensor(-1.3365, device='cuda:0')"
"tensor(-0.0696, device='cuda:0')","tensor(0.4697, device='cuda:0')","tensor(-0.2271, device='cuda:0')"
"tensor(-0.5389, device='cuda:0')","tensor(-0.9129, device='cuda:0')","tensor(1.6280, device='cuda:0')"
"tensor(2.9517, device='cuda:0')","tensor(-1.8930, device='cuda:0')","tensor(-1.0082, device='cuda:0')"
"tensor(-0.7577, device='cuda:0')","tensor(1.8222, device='cuda:0')","tensor(-0.8479, device='cuda:0')"
"tensor(1.2666, device='cuda:0')","tensor(0.1308, device='cuda:0')","tensor(-1.2032, device='cuda:0')"
"tensor(-0.5474, device='cuda:0')","tensor(1.3715, device='cuda:0')","tensor(-0.5929, device='cuda:0')"
"tensor(-0.6883, device='cuda:0')","tensor(1.0679, device='cuda:0')","tensor(-0.1994, device='cuda:0')"
"tensor(-0.9721, device='cuda:0')","tensor(3.0444, device='cuda:0')","tensor(-1.9136, device='cuda:0')"
"tensor(0.1207, device='cuda:0')","tensor(0.4887, device='cuda:0')","tensor(-0.3936, device='cuda:0')"
"tensor(2.2335, device='cuda:0')","tensor(-1.0227, device='cuda:0')","tensor(-0.8678, device='cuda:0')"
"tensor(3.9452, device='cuda:0')","tensor(-2.1551, device='cuda:0')","tensor(-1.4978, device='cuda:0')"
"tensor(0.7789, device='cuda:0')","tensor(-1.3756, device='cuda:0')","tensor(0.7021, device='cuda:0')"
"tensor(-0.8876, device='cuda:0')","tensor(0.9666, device='cuda:0')","tensor(0.1936, device='cuda:0')"
"tensor(-0.4898, device='cuda:0')","tensor(-0.8031, device='cuda:0')","tensor(1.5886, device='cuda:0')"
"tensor(2.5308, device='cuda:0')","tensor(-1.9007, device='cuda:0')","tensor(-0.4073, device='cuda:0')"
"tensor(-2.5785, device='cuda:0')","tensor(0.0884, device='cuda:0')","tensor(2.6426, device='cuda:0')"
"tensor(-0.7387, device='cuda:0')","tensor(2.4433, device='cuda:0')","tensor(-1.3520, device='cuda:0')"
"tensor(-0.8368, device='cuda:0')","tensor(3.1839, device='cuda:0')","tensor(-1.9465, device='cuda:0')"
"tensor(-0.2921, device='cuda:0')","tensor(1.4850, device='cuda:0')","tensor(-0.8777, device='cuda:0')"
"tensor(-1.0171, device='cuda:0')","tensor(0.8952, device='cuda:0')","tensor(0.3588, device='cuda:0')"
"tensor(2.7368, device='cuda:0')","tensor(-2.2848, device='cuda:0')","tensor(-0.3479, device='cuda:0')"
"tensor(0.8116, device='cuda:0')","tensor(-0.0423, device='cuda:0')","tensor(-0.4955, device='cuda:0')"
"tensor(-0.2581, device='cuda:0')","tensor(0.2367, device='cuda:0')","tensor(0.2819, device='cuda:0')"
"tensor(-0.6774, device='cuda:0')","tensor(0.7150, device='cuda:0')","tensor(0.1264, device='cuda:0')"
"tensor(1.7385, device='cuda:0')","tensor(-0.9476, device='cuda:0')","tensor(-0.5662, device='cuda:0')"
"tensor(2.8092, device='cuda:0')","tensor(-0.8089, device='cuda:0')","tensor(-1.8946, device='cuda:0')"
"tensor(2.9495, device='cuda:0')","tensor(-1.8910, device='cuda:0')","tensor(-1.0080, device='cuda:0')"
"tensor(-1.5308, device='cuda:0')","tensor(3.1039, device='cuda:0')","tensor(-1.1955, device='cuda:0')"
"tensor(-2.0585, device='cuda:0')","tensor(0.6325, device='cuda:0')","tensor(1.7772, device='cuda:0')"
"tensor(-0.4949, device='cuda:0')","tensor(0.2530, device='cuda:0')","tensor(0.3993, device='cuda:0')"
"tensor(3.4618, device='cuda:0')","tensor(-2.9763, device='cuda:0')","tensor(-0.3037, device='cuda:0')"
"tensor(1.7606, device='cuda:0')","tensor(-2.3594, device='cuda:0')","tensor(0.6934, device='cuda:0')"
"tensor(0.8273, device='cuda:0')","tensor(-1.7383, device='cuda:0')","tensor(1.0127, device='cuda:0')"
"tensor(0.3218, device='cuda:0')","tensor(0.6679, device='cuda:0')","tensor(-0.8323, device='cuda:0')"
"tensor(-0.3805, device='cuda:0')","tensor(-0.6351, device='cuda:0')","tensor(1.1123, device='cuda:0')"
"tensor(0.4857, device='cuda:0')","tensor(1.8142, device='cuda:0')","tensor(-1.9805, device='cuda:0')"
"tensor(0.6487, device='cuda:0')","tensor(0.9783, device='cuda:0')","tensor(-1.2815, device='cuda:0')"
"tensor(1.6027, device='cuda:0')","tensor(-1.4791, device='cuda:0')","tensor(0.0114, device='cuda:0')"
"tensor(2.8068, device='cuda:0')","tensor(-1.6030, device='cuda:0')","tensor(-1.0072, device='cuda:0')"
"tensor(1.2516, device='cuda:0')","tensor(-1.6206, device='cuda:0')","tensor(0.5488, device='cuda:0')"
"tensor(0.3059, device='cuda:0')","tensor(-0.3995, device='cuda:0')","tensor(0.2614, device='cuda:0')"
"tensor(1.3374, device='cuda:0')","tensor(1.1443, device='cuda:0')","tensor(-2.2330, device='cuda:0')"
"tensor(2.0130, device='cuda:0')","tensor(-1.0787, device='cuda:0')","tensor(-0.7027, device='cuda:0')"
"tensor(3.4738, device='cuda:0')","tensor(-4.3992, device='cuda:0')","tensor(0.8519, device='cuda:0')"
"tensor(0.1079, device='cuda:0')","tensor(-1.3045, device='cuda:0')","tensor(1.3645, device='cuda:0')"
"tensor(-0.8746, device='cuda:0')","tensor(-0.7622, device='cuda:0')","tensor(1.8926, device='cuda:0')"
"tensor(0.2355, device='cuda:0')","tensor(-0.5268, device='cuda:0')","tensor(0.5990, device='cuda:0')"
"tensor(0.8255, device='cuda:0')","tensor(-2.6637, device='cuda:0')","tensor(1.9591, device='cuda:0')"
"tensor(-0.1340, device='cuda:0')","tensor(2.8711, device='cuda:0')","tensor(-2.5740, device='cuda:0')"
"tensor(-1.0575, device='cuda:0')","tensor(3.0855, device='cuda:0')","tensor(-1.7742, device='cuda:0')"
"tensor(-1.5308, device='cuda:0')","tensor(3.1030, device='cuda:0')","tensor(-1.1947, device='cuda:0')"
"tensor(-0.3770, device='cuda:0')","tensor(-1.3580, device='cuda:0')","tensor(1.9488, device='cuda:0')"
"tensor(1.6017, device='cuda:0')","tensor(-0.7176, device='cuda:0')","tensor(-0.6289, device='cuda:0')"
"tensor(0.8168, device='cuda:0')","tensor(-0.0468, device='cuda:0')","tensor(-0.4959, device='cuda:0')"
"tensor(-0.6092, device='cuda:0')","tensor(-1.5694, device='cuda:0')","tensor(2.4799, device='cuda:0')"
"tensor(2.1524, device='cuda:0')","tensor(-1.0638, device='cuda:0')","tensor(-0.9073, device='cuda:0')"
"tensor(0.0840, device='cuda:0')","tensor(-1.3130, device='cuda:0')","tensor(1.3945, device='cuda:0')"
"tensor(0.9666, device='cuda:0')","tensor(-1.5910, device='cuda:0')","tensor(0.6648, device='cuda:0')"
"tensor(2.7620, device='cuda:0')","tensor(-1.8575, device='cuda:0')","tensor(-0.8345, device='cuda:0')"
"tensor(-0.6323, device='cuda:0')","tensor(1.4993, device='cuda:0')","tensor(-0.5833, device='cuda:0')"
"tensor(2.8571, device='cuda:0')","tensor(-2.5871, device='cuda:0')","tensor(-0.1694, device='cuda:0')"
"tensor(-0.6716, device='cuda:0')","tensor(0.1970, device='cuda:0')","tensor(0.7952, device='cuda:0')"
"tensor(-1.4866, device='cuda:0')","tensor(-4.6910, device='cuda:0')","tensor(6.3561, device='cuda:0')"
"tensor(1.1998, device='cuda:0')","tensor(-0.4306, device='cuda:0')","tensor(-0.3892, device='cuda:0')"
"tensor(-1.3017, device='cuda:0')","tensor(1.6976, device='cuda:0')","tensor(-0.1210, device='cuda:0')"
"tensor(0.5851, device='cuda:0')","tensor(-0.9547, device='cuda:0')","tensor(0.6229, device='cuda:0')"
"tensor(-0.7255, device='cuda:0')","tensor(2.4290, device='cuda:0')","tensor(-1.3512, device='cuda:0')"
"tensor(0.9101, device='cuda:0')","tensor(-1.6316, device='cuda:0')","tensor(0.7777, device='cuda:0')"
"tensor(-0.6330, device='cuda:0')","tensor(1.1038, device='cuda:0')","tensor(-0.1784, device='cuda:0')"
"tensor(0.1240, device='cuda:0')","tensor(0.5356, device='cuda:0')","tensor(-0.4359, device='cuda:0')"
"tensor(0.4636, device='cuda:0')","tensor(-1.1874, device='cuda:0')","tensor(0.8339, device='cuda:0')"
"tensor(-1.6237, device='cuda:0')","tensor(0.5473, device='cuda:0')","tensor(1.1454, device='cuda:0')"
"tensor(0.7743, device='cuda:0')","tensor(-1.3978, device='cuda:0')","tensor(0.6321, device='cuda:0')"
"tensor(0.2766, device='cuda:0')","tensor(0.4742, device='cuda:0')","tensor(-0.5228, device='cuda:0')"
"tensor(-0.8710, device='cuda:0')","tensor(-0.7597, device='cuda:0')","tensor(1.8868, device='cuda:0')"
"tensor(1.3420, device='cuda:0')","tensor(-2.4365, device='cuda:0')","tensor(1.2561, device='cuda:0')"
"tensor(4.2514, device='cuda:0')","tensor(-1.8667, device='cuda:0')","tensor(-2.1486, device='cuda:0')"
"tensor(0.3924, device='cuda:0')","tensor(-0.2996, device='cuda:0')","tensor(0.0698, device='cuda:0')"
"tensor(3.2404, device='cuda:0')","tensor(-1.3115, device='cuda:0')","tensor(-1.7806, device='cuda:0')"
"tensor(-0.2465, device='cuda:0')","tensor(-2.3484, device='cuda:0')","tensor(2.6631, device='cuda:0')"
"tensor(3.4718, device='cuda:0')","tensor(-4.3992, device='cuda:0')","tensor(0.8538, device='cuda:0')"
"tensor(3.7358, device='cuda:0')","tensor(-3.9732, device='cuda:0')","tensor(0.3618, device='cuda:0')"
"tensor(1.0112, device='cuda:0')","tensor(-0.8668, device='cuda:0')","tensor(0.1019, device='cuda:0')"
"tensor(1.4385, device='cuda:0')","tensor(-1.3394, device='cuda:0')","tensor(-0.0150, device='cuda:0')"
"tensor(1.5610, device='cuda:0')","tensor(-1.2341, device='cuda:0')","tensor(-0.2189, device='cuda:0')"
"tensor(1.0267, device='cuda:0')","tensor(-1.3522, device='cuda:0')","tensor(0.5821, device='cuda:0')"
"tensor(-0.6754, device='cuda:0')","tensor(1.0676, device='cuda:0')","tensor(-0.2098, device='cuda:0')"
"tensor(-0.2355, device='cuda:0')","tensor(0.5971, device='cuda:0')","tensor(-0.0127, device='cuda:0')"
"tensor(-0.0385, device='cuda:0')","tensor(0.2281, device='cuda:0')","tensor(-0.1159, device='cuda:0')"
"tensor(1.6650, device='cuda:0')","tensor(-0.7402, device='cuda:0')","tensor(-0.6629, device='cuda:0')"
"tensor(1.1658, device='cuda:0')","tensor(-1.4705, device='cuda:0')","tensor(0.4630, device='cuda:0')"
"tensor(3.1967, device='cuda:0')","tensor(-1.3946, device='cuda:0')","tensor(-1.6778, device='cuda:0')"
"tensor(0.1663, device='cuda:0')","tensor(0.4520, device='cuda:0')","tensor(-0.3956, device='cuda:0')"
"tensor(0.5581, device='cuda:0')","tensor(0.6272, device='cuda:0')","tensor(-0.9006, device='cuda:0')"
"tensor(2.0969, device='cuda:0')","tensor(-1.6908, device='cuda:0')","tensor(-0.3152, device='cuda:0')"
"tensor(-1.6206, device='cuda:0')","tensor(0.8365, device='cuda:0')","tensor(0.9554, device='cuda:0')"
"tensor(-0.4056, device='cuda:0')","tensor(2.0434, device='cuda:0')","tensor(-1.2994, device='cuda:0')"
"tensor(0.1391, device='cuda:0')","tensor(0.5108, device='cuda:0')","tensor(-0.4572, device='cuda:0')"
"tensor(-1.1421, device='cuda:0')","tensor(1.2728, device='cuda:0')","tensor(0.0340, device='cuda:0')"
"tensor(1.4209, device='cuda:0')","tensor(0.2351, device='cuda:0')","tensor(-1.5343, device='cuda:0')"
"tensor(2.6581, device='cuda:0')","tensor(-0.3176, device='cuda:0')","tensor(-2.0919, device='cuda:0')"
"tensor(2.7196, device='cuda:0')","tensor(-2.0344, device='cuda:0')","tensor(-0.4777, device='cuda:0')"
"tensor(0.5852, device='cuda:0')","tensor(-0.2084, device='cuda:0')","tensor(-0.1613, device='cuda:0')"
"tensor(-0.4208, device='cuda:0')","tensor(0.1954, device='cuda:0')","tensor(0.3914, device='cuda:0')"
"tensor(0.8498, device='cuda:0')","tensor(0.6090, device='cuda:0')","tensor(-1.1934, device='cuda:0')"
"tensor(2.7531, device='cuda:0')","tensor(-2.1491, device='cuda:0')","tensor(-0.2427, device='cuda:0')"
"tensor(-0.5325, device='cuda:0')","tensor(-0.7324, device='cuda:0')","tensor(1.4149, device='cuda:0')"
"tensor(0.0748, device='cuda:0')","tensor(0.1568, device='cuda:0')","tensor(-0.1787, device='cuda:0')"
"tensor(1.5935, device='cuda:0')","tensor(-0.9386, device='cuda:0')","tensor(-0.5395, device='cuda:0')"
"tensor(-1.1316, device='cuda:0')","tensor(1.2630, device='cuda:0')","tensor(0.1363, device='cuda:0')"
"tensor(1.4492, device='cuda:0')","tensor(-1.6469, device='cuda:0')","tensor(0.6328, device='cuda:0')"
"tensor(3.1861, device='cuda:0')","tensor(-1.3636, device='cuda:0')","tensor(-1.6966, device='cuda:0')"
"tensor(0.0981, device='cuda:0')","tensor(-1.6151, device='cuda:0')","tensor(1.6139, device='cuda:0')"
"tensor(-0.0148, device='cuda:0')","tensor(0.2170, device='cuda:0')","tensor(-0.1303, device='cuda:0')"
"tensor(1.5064, device='cuda:0')","tensor(-1.2392, device='cuda:0')","tensor(-0.1251, device='cuda:0')"
"tensor(0.6073, device='cuda:0')","tensor(-1.1039, device='cuda:0')","tensor(0.5923, device='cuda:0')"
"tensor(0.0908, device='cuda:0')","tensor(-0.0241, device='cuda:0')","tensor(0.0713, device='cuda:0')"
"tensor(3.4865, device='cuda:0')","tensor(-4.4034, device='cuda:0')","tensor(0.8436, device='cuda:0')"
"tensor(2.3131, device='cuda:0')","tensor(-1.0304, device='cuda:0')","tensor(-1.1825, device='cuda:0')"
"tensor(0.4082, device='cuda:0')","tensor(2.0969, device='cuda:0')","tensor(-2.3981, device='cuda:0')"
"tensor(0.8258, device='cuda:0')","tensor(-0.0442, device='cuda:0')","tensor(-0.5056, device='cuda:0')"
"tensor(-1.7805, device='cuda:0')","tensor(2.4067, device='cuda:0')","tensor(-0.4564, device='cuda:0')"
"tensor(-0.7219, device='cuda:0')","tensor(2.4549, device='cuda:0')","tensor(-1.3934, device='cuda:0')"
"tensor(-0.5801, device='cuda:0')","tensor(1.5191, device='cuda:0')","tensor(-0.7185, device='cuda:0')"
"tensor(-1.4122, device='cuda:0')","tensor(1.9919, device='cuda:0')","tensor(-0.2748, device='cuda:0')"
"tensor(-2.8432, device='cuda:0')","tensor(0.9781, device='cuda:0')","tensor(2.1414, device='cuda:0')"
"tensor(-0.4176, device='cuda:0')","tensor(0.7888, device='cuda:0')","tensor(-0.1156, device='cuda:0')"
"tensor(-1.1429, device='cuda:0')","tensor(-0.5643, device='cuda:0')","tensor(1.8611, device='cuda:0')"
"tensor(-0.6510, device='cuda:0')","tensor(1.0479, device='cuda:0')","tensor(-0.2108, device='cuda:0')"
"tensor(1.2445, device='cuda:0')","tensor(-0.5444, device='cuda:0')","tensor(-0.4211, device='cuda:0')"
"tensor(1.4128, device='cuda:0')","tensor(-0.6917, device='cuda:0')","tensor(-0.5222, device='cuda:0')"
"tensor(0.5693, device='cuda:0')","tensor(-0.1843, device='cuda:0')","tensor(-0.1704, device='cuda:0')"
"tensor(-0.8393, device='cuda:0')","tensor(1.9864, device='cuda:0')","tensor(-0.6290, device='cuda:0')"
"tensor(0.8166, device='cuda:0')","tensor(0.0682, device='cuda:0')","tensor(-0.6887, device='cuda:0')"
"tensor(-4.0540, device='cuda:0')","tensor(5.8220, device='cuda:0')","tensor(-0.9369, device='cuda:0')"
"tensor(-0.0765, device='cuda:0')","tensor(0.4271, device='cuda:0')","tensor(-0.2972, device='cuda:0')"
"tensor(1.4699, device='cuda:0')","tensor(-2.0834, device='cuda:0')","tensor(0.7601, device='cuda:0')"
"tensor(0.4859, device='cuda:0')","tensor(1.8102, device='cuda:0')","tensor(-1.8689, device='cuda:0')"
"tensor(0.2951, device='cuda:0')","tensor(1.4263, device='cuda:0')","tensor(-1.4498, device='cuda:0')"
"tensor(3.2451, device='cuda:0')","tensor(-2.0830, device='cuda:0')","tensor(-0.9955, device='cuda:0')"
"tensor(0.0391, device='cuda:0')","tensor(0.1690, device='cuda:0')","tensor(0.0153, device='cuda:0')"
"tensor(3.7586, device='cuda:0')","tensor(-2.2793, device='cuda:0')","tensor(-1.2300, device='cuda:0')"
"tensor(-0.1582, device='cuda:0')","tensor(-1.5198, device='cuda:0')","tensor(1.7314, device='cuda:0')"
"tensor(1.6314, device='cuda:0')","tensor(-0.7399, device='cuda:0')","tensor(-0.6330, device='cuda:0')"
"tensor(2.9381, device='cuda:0')","tensor(-2.4607, device='cuda:0')","tensor(-0.4618, device='cuda:0')"
"tensor(2.7362, device='cuda:0')","tensor(-2.2862, device='cuda:0')","tensor(-0.3462, device='cuda:0')"
"tensor(-2.1353, device='cuda:0')","tensor(1.8930, device='cuda:0')","tensor(0.8603, device='cuda:0')"
"tensor(0.5812, device='cuda:0')","tensor(-0.0805, device='cuda:0')","tensor(-0.1624, device='cuda:0')"
"tensor(0.1917, device='cuda:0')","tensor(-4.8286, device='cuda:0')","tensor(4.8269, device='cuda:0')"
"tensor(-0.5541, device='cuda:0')","tensor(-0.0154, device='cuda:0')","tensor(0.6115, device='cuda:0')"
"tensor(0.0242, device='cuda:0')","tensor(-0.7325, device='cuda:0')","tensor(0.9587, device='cuda:0')"
"tensor(-0.2568, device='cuda:0')","tensor(1.7334, device='cuda:0')","tensor(-1.3137, device='cuda:0')"
"tensor(1.4949, device='cuda:0')","tensor(-1.6401, device='cuda:0')","tensor(0.4224, device='cuda:0')"
"tensor(0.7459, device='cuda:0')","tensor(-1.4813, device='cuda:0')","tensor(0.9430, device='cuda:0')"
"tensor(-0.6573, device='cuda:0')","tensor(1.0721, device='cuda:0')","tensor(-0.2294, device='cuda:0')"
"tensor(3.2268, device='cuda:0')","tensor(-0.9419, device='cuda:0')","tensor(-2.1545, device='cuda:0')"
"tensor(-0.0018, device='cuda:0')","tensor(0.3911, device='cuda:0')","tensor(-0.3315, device='cuda:0')"
"tensor(-1.0440, device='cuda:0')","tensor(0.5775, device='cuda:0')","tensor(0.9180, device='cuda:0')"
"tensor(2.2782, device='cuda:0')","tensor(-0.1083, device='cuda:0')","tensor(-2.0477, device='cuda:0')"
"tensor(3.1952, device='cuda:0')","tensor(-1.5484, device='cuda:0')","tensor(-1.4966, device='cuda:0')"
"tensor(4.3348, device='cuda:0')","tensor(-1.9239, device='cuda:0')","tensor(-2.1830, device='cuda:0')"
"tensor(-1.6323, device='cuda:0')","tensor(0.5409, device='cuda:0')","tensor(1.1583, device='cuda:0')"
"tensor(2.3428, device='cuda:0')","tensor(-2.9661, device='cuda:0')","tensor(0.8242, device='cuda:0')"
"tensor(0.5843, device='cuda:0')","tensor(-1.1935, device='cuda:0')","tensor(0.7300, device='cuda:0')"
"tensor(0.2544, device='cuda:0')","tensor(-0.3180, device='cuda:0')","tensor(0.2219, device='cuda:0')"
"tensor(-0.5161, device='cuda:0')","tensor(1.8586, device='cuda:0')","tensor(-1.0706, device='cuda:0')"
"tensor(0.0345, device='cuda:0')","tensor(-2.4424, device='cuda:0')","tensor(2.6874, device='cuda:0')"
"tensor(2.1667, device='cuda:0')","tensor(-2.4009, device='cuda:0')","tensor(0.3311, device='cuda:0')"
"tensor(1.9469, device='cuda:0')","tensor(-1.5808, device='cuda:0')","tensor(-0.3350, device='cuda:0')"
"tensor(2.1726, device='cuda:0')","tensor(-0.0783, device='cuda:0')","tensor(-1.6928, device='cuda:0')"
"tensor(-0.0579, device='cuda:0')","tensor(-0.2098, device='cuda:0')","tensor(0.4680, device='cuda:0')"
"tensor(0.2258, device='cuda:0')","tensor(-1.4691, device='cuda:0')","tensor(1.4676, device='cuda:0')"
"tensor(4.5799, device='cuda:0')","tensor(-4.3834, device='cuda:0')","tensor(-0.1120, device='cuda:0')"
"tensor(2.5284, device='cuda:0')","tensor(-0.0434, device='cuda:0')","tensor(-2.2982, device='cuda:0')"
"tensor(0.5562, device='cuda:0')","tensor(-0.0726, device='cuda:0')","tensor(-0.1457, device='cuda:0')"
"tensor(1.5126, device='cuda:0')","tensor(-1.2109, device='cuda:0')","tensor(-0.1975, device='cuda:0')"
"tensor(1.8342, device='cuda:0')","tensor(-2.0634, device='cuda:0')","tensor(0.3294, device='cuda:0')"
"tensor(0.0262, device='cuda:0')","tensor(2.1829, device='cuda:0')","tensor(-2.0308, device='cuda:0')"
"tensor(-1.1809, device='cuda:0')","tensor(2.8846, device='cuda:0')","tensor(-1.3059, device='cuda:0')"
"tensor(4.0365, device='cuda:0')","tensor(-2.0454, device='cuda:0')","tensor(-1.8233, device='cuda:0')"
"tensor(-1.2038, device='cuda:0')","tensor(1.1595, device='cuda:0')","tensor(0.2713, device='cuda:0')"
"tensor(0.3470, device='cuda:0')","tensor(0.5128, device='cuda:0')","tensor(-0.6433, device='cuda:0')"
"tensor(-0.5053, device='cuda:0')","tensor(0.2005, device='cuda:0')","tensor(0.5031, device='cuda:0')"
"tensor(2.3877, device='cuda:0')","tensor(-0.7194, device='cuda:0')","tensor(-1.4266, device='cuda:0')"
"tensor(1.6889, device='cuda:0')","tensor(1.0981, device='cuda:0')","tensor(-2.5777, device='cuda:0')"
"tensor(1.3212, device='cuda:0')","tensor(-0.1198, device='cuda:0')","tensor(-1.0664, device='cuda:0')"
"tensor(-0.5063, device='cuda:0')","tensor(1.3675, device='cuda:0')","tensor(-0.5918, device='cuda:0')"
"tensor(1.9147, device='cuda:0')","tensor(1.0898, device='cuda:0')","tensor(-2.7472, device='cuda:0')"
"tensor(0.3837, device='cuda:0')","tensor(-0.0580, device='cuda:0')","tensor(-0.1690, device='cuda:0')"
"tensor(0.7158, device='cuda:0')","tensor(-1.6826, device='cuda:0')","tensor(1.0546, device='cuda:0')"
"tensor(-1.6090, device='cuda:0')","tensor(0.7498, device='cuda:0')","tensor(1.0689, device='cuda:0')"
"tensor(2.5751, device='cuda:0')","tensor(-1.7277, device='cuda:0')","tensor(-0.7135, device='cuda:0')"
"tensor(0.6524, device='cuda:0')","tensor(-1.0681, device='cuda:0')","tensor(0.4818, device='cuda:0')"
"tensor(-0.4586, device='cuda:0')","tensor(0.9899, device='cuda:0')","tensor(-0.2428, device='cuda:0')"
"tensor(0.2039, device='cuda:0')","tensor(-2.6895, device='cuda:0')","tensor(2.8416, device='cuda:0')"
"tensor(-0.9703, device='cuda:0')","tensor(2.8906, device='cuda:0')","tensor(-1.4864, device='cuda:0')"
"tensor(2.0698, device='cuda:0')","tensor(-3.1328, device='cuda:0')","tensor(1.2749, device='cuda:0')"
"tensor(2.7647, device='cuda:0')","tensor(-1.8591, device='cuda:0')","tensor(-0.8332, device='cuda:0')"
"tensor(-0.1745, device='cuda:0')","tensor(1.4764, device='cuda:0')","tensor(-0.9472, device='cuda:0')"
"tensor(0.0355, device='cuda:0')","tensor(-2.6716, device='cuda:0')","tensor(3.0083, device='cuda:0')"
"tensor(-0.5774, device='cuda:0')","tensor(1.3055, device='cuda:0')","tensor(-0.5003, device='cuda:0')"
"tensor(0.5269, device='cuda:0')","tensor(-0.1211, device='cuda:0')","tensor(-0.1001, device='cuda:0')"
"tensor(-1.3252, device='cuda:0')","tensor(2.3369, device='cuda:0')","tensor(-0.5804, device='cuda:0')"
"tensor(0.1511, device='cuda:0')","tensor(1.7202, device='cuda:0')","tensor(-1.5647, device='cuda:0')"
"tensor(-0.4538, device='cuda:0')","tensor(-0.3249, device='cuda:0')","tensor(1.0672, device='cuda:0')"
"tensor(0.4262, device='cuda:0')","tensor(-2.2624, device='cuda:0')","tensor(2.0953, device='cuda:0')"
"tensor(-1.2732, device='cuda:0')","tensor(-0.3803, device='cuda:0')","tensor(1.7634, device='cuda:0')"
"tensor(1.6312, device='cuda:0')","tensor(-1.9641, device='cuda:0')","tensor(0.4958, device='cuda:0')"
"tensor(0.2243, device='cuda:0')","tensor(-0.3405, device='cuda:0')","tensor(0.4138, device='cuda:0')"
"tensor(0.2245, device='cuda:0')","tensor(-1.4669, device='cuda:0')","tensor(1.4667, device='cuda:0')"
"tensor(-1.2026, device='cuda:0')","tensor(0.5252, device='cuda:0')","tensor(0.9343, device='cuda:0')"
