"tensor(-1.0488, device='cuda:0')","tensor(0.6010, device='cuda:0')","tensor(0.4317, device='cuda:0')"
"tensor(-0.1425, device='cuda:0')","tensor(0.1097, device='cuda:0')","tensor(-0.0015, device='cuda:0')"
"tensor(0.0905, device='cuda:0')","tensor(-0.0364, device='cuda:0')","tensor(-0.0953, device='cuda:0')"
"tensor(-0.3406, device='cuda:0')","tensor(0.1895, device='cuda:0')","tensor(0.1155, device='cuda:0')"
"tensor(0.0726, device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(-0.1172, device='cuda:0')"
"tensor(-0.2565, device='cuda:0')","tensor(-0.0784, device='cuda:0')","tensor(0.3042, device='cuda:0')"
"tensor(-0.0338, device='cuda:0')","tensor(-0.0302, device='cuda:0')","tensor(0.0295, device='cuda:0')"
"tensor(-0.3301, device='cuda:0')","tensor(0.2199, device='cuda:0')","tensor(0.0771, device='cuda:0')"
"tensor(-0.0653, device='cuda:0')","tensor(-0.0370, device='cuda:0')","tensor(0.0698, device='cuda:0')"
"tensor(-0.1257, device='cuda:0')","tensor(-0.0121, device='cuda:0')","tensor(0.1050, device='cuda:0')"
"tensor(-0.1744, device='cuda:0')","tensor(0.1131, device='cuda:0')","tensor(0.0280, device='cuda:0')"
"tensor(0.0903, device='cuda:0')","tensor(-0.1203, device='cuda:0')","tensor(-0.0080, device='cuda:0')"
"tensor(0.4335, device='cuda:0')","tensor(-0.3669, device='cuda:0')","tensor(-0.1221, device='cuda:0')"
"tensor(0.0588, device='cuda:0')","tensor(-0.1005, device='cuda:0')","tensor(0.0026, device='cuda:0')"
"tensor(-0.1459, device='cuda:0')","tensor(0.0399, device='cuda:0')","tensor(0.0701, device='cuda:0')"
"tensor(-0.0161, device='cuda:0')","tensor(0.0314, device='cuda:0')","tensor(-0.0563, device='cuda:0')"
"tensor(0.1462, device='cuda:0')","tensor(-0.0900, device='cuda:0')","tensor(-0.0986, device='cuda:0')"
"tensor(0.1787, device='cuda:0')","tensor(-0.1323, device='cuda:0')","tensor(-0.0945, device='cuda:0')"
"tensor(0.4323, device='cuda:0')","tensor(-0.2841, device='cuda:0')","tensor(-0.2084, device='cuda:0')"
"tensor(-0.1371, device='cuda:0')","tensor(-0.0801, device='cuda:0')","tensor(0.1833, device='cuda:0')"
"tensor(0.2471, device='cuda:0')","tensor(-0.1423, device='cuda:0')","tensor(-0.1564, device='cuda:0')"
"tensor(0.8574, device='cuda:0')","tensor(-0.5064, device='cuda:0')","tensor(-0.4165, device='cuda:0')"
"tensor(0.0880, device='cuda:0')","tensor(-0.1068, device='cuda:0')","tensor(-0.0173, device='cuda:0')"
"tensor(0.0441, device='cuda:0')","tensor(-0.0860, device='cuda:0')","tensor(-0.0003, device='cuda:0')"
"tensor(-0.0302, device='cuda:0')","tensor(-0.0004, device='cuda:0')","tensor(-0.0023, device='cuda:0')"
"tensor(0.1119, device='cuda:0')","tensor(-0.1985, device='cuda:0')","tensor(0.0493, device='cuda:0')"
"tensor(-0.3634, device='cuda:0')","tensor(0.2472, device='cuda:0')","tensor(0.0877, device='cuda:0')"
"tensor(0.2110, device='cuda:0')","tensor(-0.1861, device='cuda:0')","tensor(-0.0688, device='cuda:0')"
"tensor(-0.2643, device='cuda:0')","tensor(0.2990, device='cuda:0')","tensor(-0.0705, device='cuda:0')"
"tensor(0.3749, device='cuda:0')","tensor(-0.4891, device='cuda:0')","tensor(0.0709, device='cuda:0')"
"tensor(0.0608, device='cuda:0')","tensor(-0.1268, device='cuda:0')","tensor(0.0203, device='cuda:0')"
"tensor(-0.2719, device='cuda:0')","tensor(0.1095, device='cuda:0')","tensor(0.1338, device='cuda:0')"
"tensor(0.2199, device='cuda:0')","tensor(-0.1203, device='cuda:0')","tensor(-0.1530, device='cuda:0')"
"tensor(-0.2067, device='cuda:0')","tensor(0.1017, device='cuda:0')","tensor(0.0719, device='cuda:0')"
"tensor(0.6641, device='cuda:0')","tensor(-0.4173, device='cuda:0')","tensor(-0.2985, device='cuda:0')"
"tensor(0.0268, device='cuda:0')","tensor(-0.0453, device='cuda:0')","tensor(-0.0280, device='cuda:0')"
"tensor(0.1117, device='cuda:0')","tensor(-0.2160, device='cuda:0')","tensor(0.0654, device='cuda:0')"
"tensor(-0.1643, device='cuda:0')","tensor(0.0089, device='cuda:0')","tensor(0.1170, device='cuda:0')"
"tensor(-0.3106, device='cuda:0')","tensor(0.2263, device='cuda:0')","tensor(0.0558, device='cuda:0')"
"tensor(0.0973, device='cuda:0')","tensor(-0.2202, device='cuda:0')","tensor(0.0831, device='cuda:0')"
"tensor(-0.0605, device='cuda:0')","tensor(-0.0956, device='cuda:0')","tensor(0.1199, device='cuda:0')"
"tensor(-0.3960, device='cuda:0')","tensor(0.2718, device='cuda:0')","tensor(0.0976, device='cuda:0')"
"tensor(0.1286, device='cuda:0')","tensor(0.0812, device='cuda:0')","tensor(-0.2587, device='cuda:0')"
"tensor(-0.0719, device='cuda:0')","tensor(0.0228, device='cuda:0')","tensor(0.0074, device='cuda:0')"
"tensor(-0.2555, device='cuda:0')","tensor(0.1916, device='cuda:0')","tensor(0.0282, device='cuda:0')"
"tensor(-0.0775, device='cuda:0')","tensor(0.1387, device='cuda:0')","tensor(-0.0980, device='cuda:0')"
"tensor(-0.1032, device='cuda:0')","tensor(0.0043, device='cuda:0')","tensor(0.0621, device='cuda:0')"
"tensor(0.0261, device='cuda:0')","tensor(-0.0034, device='cuda:0')","tensor(-0.0624, device='cuda:0')"
"tensor(-0.4024, device='cuda:0')","tensor(0.3321, device='cuda:0')","tensor(0.0412, device='cuda:0')"
"tensor(0.0771, device='cuda:0')","tensor(0.0483, device='cuda:0')","tensor(-0.1648, device='cuda:0')"
"tensor(-0.2003, device='cuda:0')","tensor(0.0461, device='cuda:0')","tensor(0.1287, device='cuda:0')"
"tensor(0.0617, device='cuda:0')","tensor(-0.1395, device='cuda:0')","tensor(0.0344, device='cuda:0')"
"tensor(0.0685, device='cuda:0')","tensor(-0.0702, device='cuda:0')","tensor(-0.0383, device='cuda:0')"
"tensor(0.2393, device='cuda:0')","tensor(-0.2194, device='cuda:0')","tensor(-0.0683, device='cuda:0')"
"tensor(-0.1499, device='cuda:0')","tensor(0.0349, device='cuda:0')","tensor(0.0815, device='cuda:0')"
"tensor(0.1761, device='cuda:0')","tensor(-0.0934, device='cuda:0')","tensor(-0.1276, device='cuda:0')"
"tensor(-0.4066, device='cuda:0')","tensor(0.2886, device='cuda:0')","tensor(0.0813, device='cuda:0')"
"tensor(-0.1312, device='cuda:0')","tensor(0.1909, device='cuda:0')","tensor(-0.0861, device='cuda:0')"
"tensor(-0.0634, device='cuda:0')","tensor(-0.0358, device='cuda:0')","tensor(0.0620, device='cuda:0')"
"tensor(-0.1826, device='cuda:0')","tensor(0.1131, device='cuda:0')","tensor(0.0285, device='cuda:0')"
"tensor(-0.4024, device='cuda:0')","tensor(0.2445, device='cuda:0')","tensor(0.1242, device='cuda:0')"
"tensor(-0.5046, device='cuda:0')","tensor(0.1879, device='cuda:0')","tensor(0.2879, device='cuda:0')"
"tensor(0.3287, device='cuda:0')","tensor(-0.2133, device='cuda:0')","tensor(-0.1653, device='cuda:0')"
"tensor(-0.3125, device='cuda:0')","tensor(0.0204, device='cuda:0')","tensor(0.2641, device='cuda:0')"
"tensor(0.0850, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(-0.1689, device='cuda:0')"
"tensor(0.3456, device='cuda:0')","tensor(-0.1534, device='cuda:0')","tensor(-0.2429, device='cuda:0')"
"tensor(-0.2323, device='cuda:0')","tensor(-0.0493, device='cuda:0')","tensor(0.2465, device='cuda:0')"
"tensor(-0.5139, device='cuda:0')","tensor(0.3566, device='cuda:0')","tensor(0.1315, device='cuda:0')"
"tensor(-0.5650, device='cuda:0')","tensor(0.3141, device='cuda:0')","tensor(0.2187, device='cuda:0')"
"tensor(0.1592, device='cuda:0')","tensor(-0.1211, device='cuda:0')","tensor(-0.0854, device='cuda:0')"
"tensor(0.0758, device='cuda:0')","tensor(-0.0655, device='cuda:0')","tensor(-0.0546, device='cuda:0')"
"tensor(0.0485, device='cuda:0')","tensor(-0.0041, device='cuda:0')","tensor(-0.0918, device='cuda:0')"
"tensor(0.3411, device='cuda:0')","tensor(-0.1963, device='cuda:0')","tensor(-0.1981, device='cuda:0')"
"tensor(-0.2077, device='cuda:0')","tensor(0.1249, device='cuda:0')","tensor(0.0444, device='cuda:0')"
"tensor(0.0479, device='cuda:0')","tensor(-0.0918, device='cuda:0')","tensor(0.0074, device='cuda:0')"
"tensor(0.3693, device='cuda:0')","tensor(-0.2823, device='cuda:0')","tensor(-0.1396, device='cuda:0')"
"tensor(-0.1900, device='cuda:0')","tensor(0.1174, device='cuda:0')","tensor(0.0386, device='cuda:0')"
"tensor(-0.4281, device='cuda:0')","tensor(0.3207, device='cuda:0')","tensor(0.0773, device='cuda:0')"
"tensor(-0.4457, device='cuda:0')","tensor(0.2716, device='cuda:0')","tensor(0.1481, device='cuda:0')"
"tensor(-0.4054, device='cuda:0')","tensor(0.3117, device='cuda:0')","tensor(0.0666, device='cuda:0')"
"tensor(-0.1013, device='cuda:0')","tensor(0.1449, device='cuda:0')","tensor(-0.0836, device='cuda:0')"
"tensor(0.8582, device='cuda:0')","tensor(-0.6223, device='cuda:0')","tensor(-0.3005, device='cuda:0')"
"tensor(-0.1575, device='cuda:0')","tensor(0.1488, device='cuda:0')","tensor(-0.0349, device='cuda:0')"
"tensor(-0.2230, device='cuda:0')","tensor(0.2060, device='cuda:0')","tensor(-0.0180, device='cuda:0')"
"tensor(-0.3128, device='cuda:0')","tensor(0.3155, device='cuda:0')","tensor(-0.0452, device='cuda:0')"
"tensor(-0.1472, device='cuda:0')","tensor(0.2834, device='cuda:0')","tensor(-0.1759, device='cuda:0')"
"tensor(0.0200, device='cuda:0')","tensor(-0.0182, device='cuda:0')","tensor(-0.0391, device='cuda:0')"
"tensor(-0.3266, device='cuda:0')","tensor(0.4497, device='cuda:0')","tensor(-0.1616, device='cuda:0')"
"tensor(-0.3605, device='cuda:0')","tensor(0.3364, device='cuda:0')","tensor(-0.0080, device='cuda:0')"
"tensor(-0.2895, device='cuda:0')","tensor(0.2120, device='cuda:0')","tensor(0.0399, device='cuda:0')"
"tensor(-0.1462, device='cuda:0')","tensor(0.0712, device='cuda:0')","tensor(0.0344, device='cuda:0')"
"tensor(0.1165, device='cuda:0')","tensor(-0.2160, device='cuda:0')","tensor(0.0579, device='cuda:0')"
"tensor(-0.2218, device='cuda:0')","tensor(0.1261, device='cuda:0')","tensor(0.0602, device='cuda:0')"
"tensor(-0.0923, device='cuda:0')","tensor(0.0894, device='cuda:0')","tensor(-0.0435, device='cuda:0')"
"tensor(0.4447, device='cuda:0')","tensor(-0.2903, device='cuda:0')","tensor(-0.2108, device='cuda:0')"
"tensor(-0.3322, device='cuda:0')","tensor(0.2579, device='cuda:0')","tensor(0.0493, device='cuda:0')"
"tensor(0.0547, device='cuda:0')","tensor(-0.1251, device='cuda:0')","tensor(0.0314, device='cuda:0')"
"tensor(-0.2507, device='cuda:0')","tensor(0.1618, device='cuda:0')","tensor(0.0541, device='cuda:0')"
"tensor(-0.1926, device='cuda:0')","tensor(0.0109, device='cuda:0')","tensor(0.1484, device='cuda:0')"
"tensor(0.0143, device='cuda:0')","tensor(-0.0021, device='cuda:0')","tensor(-0.0541, device='cuda:0')"
"tensor(0.0411, device='cuda:0')","tensor(-0.0254, device='cuda:0')","tensor(-0.0534, device='cuda:0')"
"tensor(-0.0197, device='cuda:0')","tensor(-0.0196, device='cuda:0')","tensor(-0.0031, device='cuda:0')"
"tensor(-0.1091, device='cuda:0')","tensor(-0.0470, device='cuda:0')","tensor(0.1266, device='cuda:0')"
"tensor(-0.2437, device='cuda:0')","tensor(-0.1880, device='cuda:0')","tensor(0.4114, device='cuda:0')"
"tensor(-0.3987, device='cuda:0')","tensor(0.3428, device='cuda:0')","tensor(0.0192, device='cuda:0')"
"tensor(-0.1137, device='cuda:0')","tensor(0.0103, device='cuda:0')","tensor(0.0716, device='cuda:0')"
"tensor(0.7009, device='cuda:0')","tensor(-0.4537, device='cuda:0')","tensor(-0.3080, device='cuda:0')"
"tensor(-0.2790, device='cuda:0')","tensor(0.1822, device='cuda:0')","tensor(0.0631, device='cuda:0')"
"tensor(0.2314, device='cuda:0')","tensor(-0.1107, device='cuda:0')","tensor(-0.1725, device='cuda:0')"
"tensor(0.1711, device='cuda:0')","tensor(-0.1251, device='cuda:0')","tensor(-0.0911, device='cuda:0')"
"tensor(-0.0565, device='cuda:0')","tensor(-0.0114, device='cuda:0')","tensor(0.0252, device='cuda:0')"
"tensor(-0.1150, device='cuda:0')","tensor(0.1497, device='cuda:0')","tensor(-0.0706, device='cuda:0')"
"tensor(-0.0877, device='cuda:0')","tensor(0.0213, device='cuda:0')","tensor(0.0292, device='cuda:0')"
"tensor(0.0967, device='cuda:0')","tensor(-0.1277, device='cuda:0')","tensor(-0.0080, device='cuda:0')"
"tensor(-0.1180, device='cuda:0')","tensor(0.0243, device='cuda:0')","tensor(0.0433, device='cuda:0')"
"tensor(0.2847, device='cuda:0')","tensor(-0.2019, device='cuda:0')","tensor(-0.1331, device='cuda:0')"
"tensor(-0.0790, device='cuda:0')","tensor(0.1851, device='cuda:0')","tensor(-0.1455, device='cuda:0')"
"tensor(-0.3919, device='cuda:0')","tensor(0.3310, device='cuda:0')","tensor(0.0304, device='cuda:0')"
"tensor(-0.0707, device='cuda:0')","tensor(-0.0396, device='cuda:0')","tensor(0.0745, device='cuda:0')"
"tensor(-0.0377, device='cuda:0')","tensor(0.0217, device='cuda:0')","tensor(-0.0228, device='cuda:0')"
"tensor(-0.0446, device='cuda:0')","tensor(-0.0422, device='cuda:0')","tensor(0.0509, device='cuda:0')"
"tensor(-0.0514, device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(-0.0400, device='cuda:0')"
"tensor(0.1132, device='cuda:0')","tensor(-0.2307, device='cuda:0')","tensor(0.0767, device='cuda:0')"
"tensor(0.1339, device='cuda:0')","tensor(-0.1441, device='cuda:0')","tensor(-0.0303, device='cuda:0')"
"tensor(-0.3210, device='cuda:0')","tensor(0.2461, device='cuda:0')","tensor(0.0414, device='cuda:0')"
"tensor(0.2278, device='cuda:0')","tensor(-0.2649, device='cuda:0')","tensor(-0.0097, device='cuda:0')"
"tensor(-0.3759, device='cuda:0')","tensor(0.2384, device='cuda:0')","tensor(0.1075, device='cuda:0')"
"tensor(-0.1918, device='cuda:0')","tensor(0.0875, device='cuda:0')","tensor(0.0673, device='cuda:0')"
"tensor(0.2719, device='cuda:0')","tensor(-0.2980, device='cuda:0')","tensor(-0.0218, device='cuda:0')"
"tensor(0.1955, device='cuda:0')","tensor(-0.1303, device='cuda:0')","tensor(-0.1146, device='cuda:0')"
"tensor(0.1962, device='cuda:0')","tensor(-0.1926, device='cuda:0')","tensor(-0.0442, device='cuda:0')"
"tensor(-0.3571, device='cuda:0')","tensor(0.1985, device='cuda:0')","tensor(0.1278, device='cuda:0')"
"tensor(0.2533, device='cuda:0')","tensor(-0.1091, device='cuda:0')","tensor(-0.1966, device='cuda:0')"
"tensor(-0.2304, device='cuda:0')","tensor(0.1175, device='cuda:0')","tensor(0.0743, device='cuda:0')"
"tensor(-0.4324, device='cuda:0')","tensor(0.3341, device='cuda:0')","tensor(0.0656, device='cuda:0')"
"tensor(-0.0088, device='cuda:0')","tensor(-0.0231, device='cuda:0')","tensor(-0.0085, device='cuda:0')"
"tensor(0.2270, device='cuda:0')","tensor(-0.3769, device='cuda:0')","tensor(0.1063, device='cuda:0')"
"tensor(0.2593, device='cuda:0')","tensor(-0.0042, device='cuda:0')","tensor(-0.3170, device='cuda:0')"
"tensor(-0.2436, device='cuda:0')","tensor(0.0651, device='cuda:0')","tensor(0.1440, device='cuda:0')"
"tensor(-0.0831, device='cuda:0')","tensor(-0.0025, device='cuda:0')","tensor(0.0527, device='cuda:0')"
"tensor(-0.4342, device='cuda:0')","tensor(0.2834, device='cuda:0')","tensor(0.1301, device='cuda:0')"
"tensor(0.3633, device='cuda:0')","tensor(-0.3078, device='cuda:0')","tensor(-0.1104, device='cuda:0')"
"tensor(0.0408, device='cuda:0')","tensor(-0.0174, device='cuda:0')","tensor(-0.0605, device='cuda:0')"
"tensor(0.1973, device='cuda:0')","tensor(-0.2021, device='cuda:0')","tensor(-0.0389, device='cuda:0')"
"tensor(-0.5144, device='cuda:0')","tensor(0.4378, device='cuda:0')","tensor(0.0498, device='cuda:0')"
"tensor(-0.0137, device='cuda:0')","tensor(-0.0710, device='cuda:0')","tensor(0.0476, device='cuda:0')"
"tensor(0.1038, device='cuda:0')","tensor(-0.0925, device='cuda:0')","tensor(-0.0560, device='cuda:0')"
"tensor(-0.3027, device='cuda:0')","tensor(0.0915, device='cuda:0')","tensor(0.1780, device='cuda:0')"
"tensor(0.3881, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(-0.5242, device='cuda:0')"
"tensor(-0.1701, device='cuda:0')","tensor(0.0964, device='cuda:0')","tensor(0.0379, device='cuda:0')"
"tensor(-0.2488, device='cuda:0')","tensor(0.2680, device='cuda:0')","tensor(-0.0623, device='cuda:0')"
"tensor(-0.2895, device='cuda:0')","tensor(0.2741, device='cuda:0')","tensor(-0.0203, device='cuda:0')"
"tensor(-0.1592, device='cuda:0')","tensor(0.1073, device='cuda:0')","tensor(0.0103, device='cuda:0')"
"tensor(-0.3277, device='cuda:0')","tensor(0.0948, device='cuda:0')","tensor(0.2050, device='cuda:0')"
"tensor(-0.3861, device='cuda:0')","tensor(0.2343, device='cuda:0')","tensor(0.1245, device='cuda:0')"
"tensor(-0.0168, device='cuda:0')","tensor(-0.0742, device='cuda:0')","tensor(0.0522, device='cuda:0')"
"tensor(-0.0214, device='cuda:0')","tensor(-0.0676, device='cuda:0')","tensor(0.0499, device='cuda:0')"
"tensor(0.0773, device='cuda:0')","tensor(-0.0941, device='cuda:0')","tensor(-0.0264, device='cuda:0')"
"tensor(0.0161, device='cuda:0')","tensor(0.0257, device='cuda:0')","tensor(-0.0806, device='cuda:0')"
"tensor(-0.3595, device='cuda:0')","tensor(0.2088, device='cuda:0')","tensor(0.1142, device='cuda:0')"
"tensor(-0.2426, device='cuda:0')","tensor(0.1901, device='cuda:0')","tensor(0.0209, device='cuda:0')"
"tensor(0.4224, device='cuda:0')","tensor(-0.2615, device='cuda:0')","tensor(-0.2008, device='cuda:0')"
"tensor(-0.4955, device='cuda:0')","tensor(0.3793, device='cuda:0')","tensor(0.0921, device='cuda:0')"
"tensor(-0.4176, device='cuda:0')","tensor(0.1627, device='cuda:0')","tensor(0.2160, device='cuda:0')"
"tensor(-0.0902, device='cuda:0')","tensor(0.1470, device='cuda:0')","tensor(-0.1047, device='cuda:0')"
"tensor(0.4065, device='cuda:0')","tensor(-0.2833, device='cuda:0')","tensor(-0.1667, device='cuda:0')"
"tensor(-0.4501, device='cuda:0')","tensor(0.3546, device='cuda:0')","tensor(0.0588, device='cuda:0')"
"tensor(0.2936, device='cuda:0')","tensor(-0.1708, device='cuda:0')","tensor(-0.1752, device='cuda:0')"
"tensor(-0.1811, device='cuda:0')","tensor(0.1774, device='cuda:0')","tensor(-0.0386, device='cuda:0')"
"tensor(-0.3980, device='cuda:0')","tensor(0.2207, device='cuda:0')","tensor(0.1521, device='cuda:0')"
"tensor(-0.2250, device='cuda:0')","tensor(0.1926, device='cuda:0')","tensor(-0.0049, device='cuda:0')"
"tensor(-0.2363, device='cuda:0')","tensor(0.1211, device='cuda:0')","tensor(0.0814, device='cuda:0')"
"tensor(0.6369, device='cuda:0')","tensor(-0.3259, device='cuda:0')","tensor(-0.3683, device='cuda:0')"
"tensor(0.1949, device='cuda:0')","tensor(-0.0986, device='cuda:0')","tensor(-0.1344, device='cuda:0')"
"tensor(-0.1702, device='cuda:0')","tensor(0.0036, device='cuda:0')","tensor(0.1329, device='cuda:0')"
"tensor(-0.3017, device='cuda:0')","tensor(0.2530, device='cuda:0')","tensor(0.0169, device='cuda:0')"
"tensor(-0.2392, device='cuda:0')","tensor(0.0884, device='cuda:0')","tensor(0.1184, device='cuda:0')"
"tensor(0.1792, device='cuda:0')","tensor(-0.0901, device='cuda:0')","tensor(-0.1359, device='cuda:0')"
"tensor(-0.4764, device='cuda:0')","tensor(0.1736, device='cuda:0')","tensor(0.2816, device='cuda:0')"
"tensor(-0.0864, device='cuda:0')","tensor(0.0484, device='cuda:0')","tensor(-0.0006, device='cuda:0')"
"tensor(-0.3591, device='cuda:0')","tensor(0.2989, device='cuda:0')","tensor(0.0277, device='cuda:0')"
"tensor(-0.0865, device='cuda:0')","tensor(0.1623, device='cuda:0')","tensor(-0.1183, device='cuda:0')"
"tensor(-0.1850, device='cuda:0')","tensor(0.1435, device='cuda:0')","tensor(0.0058, device='cuda:0')"
"tensor(0.2850, device='cuda:0')","tensor(-0.2271, device='cuda:0')","tensor(-0.1101, device='cuda:0')"
"tensor(-0.1204, device='cuda:0')","tensor(0.0900, device='cuda:0')","tensor(-0.0061, device='cuda:0')"
"tensor(-0.3225, device='cuda:0')","tensor(0.0956, device='cuda:0')","tensor(0.1983, device='cuda:0')"
"tensor(-0.2537, device='cuda:0')","tensor(0.1651, device='cuda:0')","tensor(0.0578, device='cuda:0')"
"tensor(0.0909, device='cuda:0')","tensor(-0.0435, device='cuda:0')","tensor(-0.0906, device='cuda:0')"
"tensor(-0.0391, device='cuda:0')","tensor(0.1877, device='cuda:0')","tensor(-0.1819, device='cuda:0')"
"tensor(0.3420, device='cuda:0')","tensor(-0.2739, device='cuda:0')","tensor(-0.1211, device='cuda:0')"
"tensor(-0.2438, device='cuda:0')","tensor(0.2086, device='cuda:0')","tensor(-0.0042, device='cuda:0')"
"tensor(-0.4486, device='cuda:0')","tensor(0.1884, device='cuda:0')","tensor(0.2325, device='cuda:0')"
"tensor(-0.2922, device='cuda:0')","tensor(0.2364, device='cuda:0')","tensor(0.0320, device='cuda:0')"
"tensor(0.3784, device='cuda:0')","tensor(-0.2887, device='cuda:0')","tensor(-0.1377, device='cuda:0')"
"tensor(0.2480, device='cuda:0')","tensor(-0.2674, device='cuda:0')","tensor(-0.0296, device='cuda:0')"
"tensor(0.0210, device='cuda:0')","tensor(-0.0471, device='cuda:0')","tensor(-0.0137, device='cuda:0')"
"tensor(-0.0467, device='cuda:0')","tensor(0.0344, device='cuda:0')","tensor(-0.0265, device='cuda:0')"
"tensor(-0.2089, device='cuda:0')","tensor(0.1125, device='cuda:0')","tensor(0.0639, device='cuda:0')"
"tensor(-0.2415, device='cuda:0')","tensor(0.3332, device='cuda:0')","tensor(-0.1233, device='cuda:0')"
"tensor(-0.2098, device='cuda:0')","tensor(0.1425, device='cuda:0')","tensor(0.0376, device='cuda:0')"
"tensor(-0.0366, device='cuda:0')","tensor(-0.0874, device='cuda:0')","tensor(0.0842, device='cuda:0')"
"tensor(0.3134, device='cuda:0')","tensor(-0.2207, device='cuda:0')","tensor(-0.1477, device='cuda:0')"
"tensor(-0.0396, device='cuda:0')","tensor(-0.0498, device='cuda:0')","tensor(0.0537, device='cuda:0')"
"tensor(-0.1838, device='cuda:0')","tensor(0.0307, device='cuda:0')","tensor(0.1120, device='cuda:0')"
"tensor(-0.1110, device='cuda:0')","tensor(0.0646, device='cuda:0')","tensor(0.0132, device='cuda:0')"
"tensor(-0.0195, device='cuda:0')","tensor(-0.0475, device='cuda:0')","tensor(0.0305, device='cuda:0')"
"tensor(0.1038, device='cuda:0')","tensor(-0.1329, device='cuda:0')","tensor(-0.0131, device='cuda:0')"
"tensor(-0.1395, device='cuda:0')","tensor(-0.0397, device='cuda:0')","tensor(0.1456, device='cuda:0')"
"tensor(-0.1696, device='cuda:0')","tensor(0.0814, device='cuda:0')","tensor(0.0538, device='cuda:0')"
"tensor(-0.1264, device='cuda:0')","tensor(0.0440, device='cuda:0')","tensor(0.0470, device='cuda:0')"
"tensor(0.2363, device='cuda:0')","tensor(-0.1607, device='cuda:0')","tensor(-0.1121, device='cuda:0')"
"tensor(-0.2141, device='cuda:0')","tensor(0.2345, device='cuda:0')","tensor(-0.0557, device='cuda:0')"
"tensor(-0.3793, device='cuda:0')","tensor(0.3612, device='cuda:0')","tensor(-0.0128, device='cuda:0')"
"tensor(-0.1378, device='cuda:0')","tensor(0.1370, device='cuda:0')","tensor(-0.0419, device='cuda:0')"
"tensor(-0.1001, device='cuda:0')","tensor(0.0163, device='cuda:0')","tensor(0.0463, device='cuda:0')"
"tensor(-0.2093, device='cuda:0')","tensor(0.0885, device='cuda:0')","tensor(0.0908, device='cuda:0')"
"tensor(-0.2589, device='cuda:0')","tensor(0.1062, device='cuda:0')","tensor(0.1185, device='cuda:0')"
"tensor(-0.1383, device='cuda:0')","tensor(0.0347, device='cuda:0')","tensor(0.0704, device='cuda:0')"
"tensor(0.0902, device='cuda:0')","tensor(-0.0948, device='cuda:0')","tensor(-0.0403, device='cuda:0')"
"tensor(-0.2942, device='cuda:0')","tensor(-0.0190, device='cuda:0')","tensor(0.2834, device='cuda:0')"
"tensor(-0.0472, device='cuda:0')","tensor(-0.0456, device='cuda:0')","tensor(0.0543, device='cuda:0')"
"tensor(0.3092, device='cuda:0')","tensor(-0.1882, device='cuda:0')","tensor(-0.1681, device='cuda:0')"
"tensor(-0.1451, device='cuda:0')","tensor(0.1209, device='cuda:0')","tensor(-0.0123, device='cuda:0')"
"tensor(0.2490, device='cuda:0')","tensor(-0.2218, device='cuda:0')","tensor(-0.0742, device='cuda:0')"
"tensor(-0.3192, device='cuda:0')","tensor(0.0707, device='cuda:0')","tensor(0.2191, device='cuda:0')"
"tensor(-0.3945, device='cuda:0')","tensor(-0.1805, device='cuda:0')","tensor(0.5530, device='cuda:0')"
"tensor(0.0372, device='cuda:0')","tensor(-0.0084, device='cuda:0')","tensor(-0.0733, device='cuda:0')"
"tensor(-0.2327, device='cuda:0')","tensor(0.1560, device='cuda:0')","tensor(0.0422, device='cuda:0')"
"tensor(-0.1037, device='cuda:0')","tensor(0.0279, device='cuda:0')","tensor(0.0432, device='cuda:0')"
"tensor(-0.0587, device='cuda:0')","tensor(0.0408, device='cuda:0')","tensor(-0.0186, device='cuda:0')"
"tensor(-0.1386, device='cuda:0')","tensor(-0.0258, device='cuda:0')","tensor(0.1275, device='cuda:0')"
"tensor(-0.1766, device='cuda:0')","tensor(0.1108, device='cuda:0')","tensor(0.0274, device='cuda:0')"
"tensor(-0.1749, device='cuda:0')","tensor(0.0853, device='cuda:0')","tensor(0.0512, device='cuda:0')"
"tensor(0.0478, device='cuda:0')","tensor(-0.0230, device='cuda:0')","tensor(-0.0678, device='cuda:0')"
"tensor(-0.4421, device='cuda:0')","tensor(0.1326, device='cuda:0')","tensor(0.2833, device='cuda:0')"
"tensor(-0.0493, device='cuda:0')","tensor(-0.0720, device='cuda:0')","tensor(0.0804, device='cuda:0')"
"tensor(-0.1321, device='cuda:0')","tensor(0.0781, device='cuda:0')","tensor(0.0174, device='cuda:0')"
"tensor(-0.1749, device='cuda:0')","tensor(0.0837, device='cuda:0')","tensor(0.0562, device='cuda:0')"
"tensor(-0.1830, device='cuda:0')","tensor(-0.0405, device='cuda:0')","tensor(0.1946, device='cuda:0')"
"tensor(0.3038, device='cuda:0')","tensor(-0.2455, device='cuda:0')","tensor(-0.1084, device='cuda:0')"
"tensor(-0.1818, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.0658, device='cuda:0')"
"tensor(0.0223, device='cuda:0')","tensor(-0.0745, device='cuda:0')","tensor(0.0106, device='cuda:0')"
"tensor(-0.2334, device='cuda:0')","tensor(-0.0261, device='cuda:0')","tensor(0.2272, device='cuda:0')"
