"tensor(-0.0067, device='cuda:0')","tensor(-0.3564, device='cuda:0')","tensor(0.3539, device='cuda:0')"
"tensor(0.2392, device='cuda:0')","tensor(-0.2341, device='cuda:0')","tensor(0.0113, device='cuda:0')"
"tensor(-0.6084, device='cuda:0')","tensor(0.7369, device='cuda:0')","tensor(-0.3925, device='cuda:0')"
"tensor(0.2491, device='cuda:0')","tensor(-0.3292, device='cuda:0')","tensor(0.1318, device='cuda:0')"
"tensor(-0.3293, device='cuda:0')","tensor(-0.0262, device='cuda:0')","tensor(0.2353, device='cuda:0')"
"tensor(0.4867, device='cuda:0')","tensor(-0.5316, device='cuda:0')","tensor(0.1550, device='cuda:0')"
"tensor(-1.1559, device='cuda:0')","tensor(1.4798, device='cuda:0')","tensor(-0.7479, device='cuda:0')"
"tensor(0.0631, device='cuda:0')","tensor(-0.6833, device='cuda:0')","tensor(0.6963, device='cuda:0')"
"tensor(2.2854, device='cuda:0')","tensor(-2.8518, device='cuda:0')","tensor(1.2345, device='cuda:0')"
"tensor(-0.0859, device='cuda:0')","tensor(-0.7943, device='cuda:0')","tensor(0.8753, device='cuda:0')"
"tensor(0.1820, device='cuda:0')","tensor(0.3168, device='cuda:0')","tensor(-0.5104, device='cuda:0')"
"tensor(0.1228, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(-0.2158, device='cuda:0')"
"tensor(0.4376, device='cuda:0')","tensor(-1.5960, device='cuda:0')","tensor(1.3136, device='cuda:0')"
"tensor(-1.3545, device='cuda:0')","tensor(1.6696, device='cuda:0')","tensor(-0.9040, device='cuda:0')"
"tensor(-1.3297, device='cuda:0')","tensor(1.3818, device='cuda:0')","tensor(-0.5564, device='cuda:0')"
"tensor(0.9711, device='cuda:0')","tensor(-1.2075, device='cuda:0')","tensor(0.5360, device='cuda:0')"
"tensor(0.1930, device='cuda:0')","tensor(-0.3089, device='cuda:0')","tensor(0.1313, device='cuda:0')"
"tensor(0.0435, device='cuda:0')","tensor(0.3167, device='cuda:0')","tensor(-0.4747, device='cuda:0')"
"tensor(0.1580, device='cuda:0')","tensor(0.0056, device='cuda:0')","tensor(-0.2077, device='cuda:0')"
"tensor(-0.4684, device='cuda:0')","tensor(0.6489, device='cuda:0')","tensor(-0.4323, device='cuda:0')"
"tensor(0.8981, device='cuda:0')","tensor(-1.1362, device='cuda:0')","tensor(0.4963, device='cuda:0')"
"tensor(1.3813, device='cuda:0')","tensor(-1.6115, device='cuda:0')","tensor(0.6503, device='cuda:0')"
"tensor(-0.8864, device='cuda:0')","tensor(0.9193, device='cuda:0')","tensor(-0.3951, device='cuda:0')"
"tensor(-0.7386, device='cuda:0')","tensor(0.9976, device='cuda:0')","tensor(-0.5931, device='cuda:0')"
"tensor(-0.8777, device='cuda:0')","tensor(0.8109, device='cuda:0')","tensor(-0.2993, device='cuda:0')"
"tensor(-0.7907, device='cuda:0')","tensor(0.8815, device='cuda:0')","tensor(-0.4662, device='cuda:0')"
"tensor(-0.2849, device='cuda:0')","tensor(1.0455, device='cuda:0')","tensor(-0.9689, device='cuda:0')"
"tensor(1.9747, device='cuda:0')","tensor(-2.2360, device='cuda:0')","tensor(0.7327, device='cuda:0')"
"tensor(-0.5098, device='cuda:0')","tensor(0.3613, device='cuda:0')","tensor(-0.0539, device='cuda:0')"
"tensor(-1.1049, device='cuda:0')","tensor(1.7922, device='cuda:0')","tensor(-1.2069, device='cuda:0')"
"tensor(-0.9285, device='cuda:0')","tensor(1.2481, device='cuda:0')","tensor(-0.7417, device='cuda:0')"
"tensor(-0.6162, device='cuda:0')","tensor(1.2406, device='cuda:0')","tensor(-0.9081, device='cuda:0')"
"tensor(0.1447, device='cuda:0')","tensor(-0.3159, device='cuda:0')","tensor(0.1655, device='cuda:0')"
"tensor(-1.2503, device='cuda:0')","tensor(1.9957, device='cuda:0')","tensor(-1.3115, device='cuda:0')"
"tensor(-0.8950, device='cuda:0')","tensor(1.3801, device='cuda:0')","tensor(-0.8870, device='cuda:0')"
"tensor(-0.4815, device='cuda:0')","tensor(0.6476, device='cuda:0')","tensor(-0.4216, device='cuda:0')"
"tensor(-0.2273, device='cuda:0')","tensor(-0.0266, device='cuda:0')","tensor(0.1357, device='cuda:0')"
"tensor(1.3137, device='cuda:0')","tensor(-1.9961, device='cuda:0')","tensor(1.1268, device='cuda:0')"
"tensor(-0.3153, device='cuda:0')","tensor(0.3764, device='cuda:0')","tensor(-0.2497, device='cuda:0')"
"tensor(-0.3434, device='cuda:0')","tensor(0.6767, device='cuda:0')","tensor(-0.5231, device='cuda:0')"
"tensor(1.9933, device='cuda:0')","tensor(-2.4588, device='cuda:0')","tensor(1.0807, device='cuda:0')"
"tensor(-0.3637, device='cuda:0')","tensor(0.3908, device='cuda:0')","tensor(-0.2091, device='cuda:0')"
"tensor(0.2757, device='cuda:0')","tensor(-0.6033, device='cuda:0')","tensor(0.3991, device='cuda:0')"
"tensor(-1.2421, device='cuda:0')","tensor(1.5463, device='cuda:0')","tensor(-0.8116, device='cuda:0')"
"tensor(0.6154, device='cuda:0')","tensor(-1.4273, device='cuda:0')","tensor(1.0486, device='cuda:0')"
"tensor(0.5157, device='cuda:0')","tensor(-0.6009, device='cuda:0')","tensor(0.2008, device='cuda:0')"
"tensor(0.1837, device='cuda:0')","tensor(-0.0167, device='cuda:0')","tensor(-0.1531, device='cuda:0')"
"tensor(-0.1852, device='cuda:0')","tensor(0.5879, device='cuda:0')","tensor(-0.5542, device='cuda:0')"
"tensor(0.1214, device='cuda:0')","tensor(-0.5373, device='cuda:0')","tensor(0.4513, device='cuda:0')"
"tensor(0.1770, device='cuda:0')","tensor(-1.4477, device='cuda:0')","tensor(1.3898, device='cuda:0')"
"tensor(-1.1074, device='cuda:0')","tensor(1.4444, device='cuda:0')","tensor(-0.8447, device='cuda:0')"
"tensor(2.3788, device='cuda:0')","tensor(-3.6119, device='cuda:0')","tensor(1.9732, device='cuda:0')"
"tensor(2.3381, device='cuda:0')","tensor(-2.6885, device='cuda:0')","tensor(1.0177, device='cuda:0')"
"tensor(-0.8423, device='cuda:0')","tensor(0.8961, device='cuda:0')","tensor(-0.3972, device='cuda:0')"
"tensor(0.0294, device='cuda:0')","tensor(0.4710, device='cuda:0')","tensor(-0.6357, device='cuda:0')"
"tensor(-0.0416, device='cuda:0')","tensor(0.1588, device='cuda:0')","tensor(-0.2009, device='cuda:0')"
"tensor(0.7698, device='cuda:0')","tensor(-0.9405, device='cuda:0')","tensor(0.4043, device='cuda:0')"
"tensor(-0.2163, device='cuda:0')","tensor(0.5844, device='cuda:0')","tensor(-0.6002, device='cuda:0')"
"tensor(-1.2048, device='cuda:0')","tensor(1.7412, device='cuda:0')","tensor(-1.0503, device='cuda:0')"
"tensor(-0.4033, device='cuda:0')","tensor(0.2555, device='cuda:0')","tensor(-0.0274, device='cuda:0')"
"tensor(-0.3345, device='cuda:0')","tensor(0.2685, device='cuda:0')","tensor(-0.0177, device='cuda:0')"
"tensor(0.9365, device='cuda:0')","tensor(-0.9610, device='cuda:0')","tensor(0.2631, device='cuda:0')"
"tensor(-0.2495, device='cuda:0')","tensor(0.8889, device='cuda:0')","tensor(-0.8614, device='cuda:0')"
"tensor(-1.5300, device='cuda:0')","tensor(1.9661, device='cuda:0')","tensor(-1.0284, device='cuda:0')"
"tensor(0.5254, device='cuda:0')","tensor(-0.9350, device='cuda:0')","tensor(0.5779, device='cuda:0')"
"tensor(-0.1380, device='cuda:0')","tensor(-0.1652, device='cuda:0')","tensor(0.2192, device='cuda:0')"
"tensor(0.5241, device='cuda:0')","tensor(-0.8730, device='cuda:0')","tensor(0.4985, device='cuda:0')"
"tensor(-0.4211, device='cuda:0')","tensor(0.4927, device='cuda:0')","tensor(-0.2659, device='cuda:0')"
"tensor(1.0199, device='cuda:0')","tensor(-1.5983, device='cuda:0')","tensor(0.9112, device='cuda:0')"
"tensor(0.9274, device='cuda:0')","tensor(-1.2851, device='cuda:0')","tensor(0.6405, device='cuda:0')"
"tensor(-0.4712, device='cuda:0')","tensor(0.4974, device='cuda:0')","tensor(-0.2170, device='cuda:0')"
"tensor(0.4689, device='cuda:0')","tensor(-0.7545, device='cuda:0')","tensor(0.3996, device='cuda:0')"
"tensor(-0.2678, device='cuda:0')","tensor(0.0842, device='cuda:0')","tensor(0.0601, device='cuda:0')"
"tensor(-0.4035, device='cuda:0')","tensor(0.8293, device='cuda:0')","tensor(-0.5993, device='cuda:0')"
"tensor(1.0686, device='cuda:0')","tensor(-1.6773, device='cuda:0')","tensor(0.9247, device='cuda:0')"
"tensor(0.9332, device='cuda:0')","tensor(-1.0315, device='cuda:0')","tensor(0.3822, device='cuda:0')"
"tensor(0.8312, device='cuda:0')","tensor(-1.3517, device='cuda:0')","tensor(0.7411, device='cuda:0')"
"tensor(-0.8800, device='cuda:0')","tensor(0.7559, device='cuda:0')","tensor(-0.2159, device='cuda:0')"
"tensor(-0.2051, device='cuda:0')","tensor(0.9475, device='cuda:0')","tensor(-0.9510, device='cuda:0')"
"tensor(-0.3195, device='cuda:0')","tensor(0.0979, device='cuda:0')","tensor(0.1081, device='cuda:0')"
"tensor(-0.8897, device='cuda:0')","tensor(1.1090, device='cuda:0')","tensor(-0.5743, device='cuda:0')"
"tensor(0.1999, device='cuda:0')","tensor(-0.1287, device='cuda:0')","tensor(-0.0524, device='cuda:0')"
"tensor(1.2990, device='cuda:0')","tensor(-2.1355, device='cuda:0')","tensor(1.3077, device='cuda:0')"
"tensor(0.9912, device='cuda:0')","tensor(-0.8907, device='cuda:0')","tensor(0.1913, device='cuda:0')"
"tensor(-0.1997, device='cuda:0')","tensor(-0.3456, device='cuda:0')","tensor(0.4853, device='cuda:0')"
"tensor(0.5808, device='cuda:0')","tensor(-1.1300, device='cuda:0')","tensor(0.7434, device='cuda:0')"
"tensor(-0.3981, device='cuda:0')","tensor(-0.0482, device='cuda:0')","tensor(0.3107, device='cuda:0')"
"tensor(1.9722, device='cuda:0')","tensor(-2.2000, device='cuda:0')","tensor(0.7624, device='cuda:0')"
"tensor(0.8289, device='cuda:0')","tensor(-1.1163, device='cuda:0')","tensor(0.5168, device='cuda:0')"
"tensor(1.4339, device='cuda:0')","tensor(-1.7739, device='cuda:0')","tensor(0.7876, device='cuda:0')"
"tensor(-0.9118, device='cuda:0')","tensor(0.7627, device='cuda:0')","tensor(-0.2621, device='cuda:0')"
"tensor(0.4958, device='cuda:0')","tensor(-0.8945, device='cuda:0')","tensor(0.5186, device='cuda:0')"
"tensor(0.8643, device='cuda:0')","tensor(-1.0618, device='cuda:0')","tensor(0.4547, device='cuda:0')"
"tensor(-0.1345, device='cuda:0')","tensor(-0.7741, device='cuda:0')","tensor(0.8999, device='cuda:0')"
"tensor(-0.2736, device='cuda:0')","tensor(1.2988, device='cuda:0')","tensor(-1.2660, device='cuda:0')"
"tensor(-0.7607, device='cuda:0')","tensor(1.0126, device='cuda:0')","tensor(-0.5673, device='cuda:0')"
"tensor(-0.6806, device='cuda:0')","tensor(1.0308, device='cuda:0')","tensor(-0.7129, device='cuda:0')"
"tensor(-0.8783, device='cuda:0')","tensor(1.2111, device='cuda:0')","tensor(-0.7127, device='cuda:0')"
"tensor(-1.1182, device='cuda:0')","tensor(1.6488, device='cuda:0')","tensor(-1.0217, device='cuda:0')"
"tensor(-0.3508, device='cuda:0')","tensor(-0.2756, device='cuda:0')","tensor(0.5128, device='cuda:0')"
"tensor(0.4386, device='cuda:0')","tensor(-1.1951, device='cuda:0')","tensor(0.9069, device='cuda:0')"
"tensor(0.2701, device='cuda:0')","tensor(-0.4427, device='cuda:0')","tensor(0.2530, device='cuda:0')"
"tensor(0.3962, device='cuda:0')","tensor(-0.7625, device='cuda:0')","tensor(0.4726, device='cuda:0')"
"tensor(0.5128, device='cuda:0')","tensor(-0.6604, device='cuda:0')","tensor(0.2795, device='cuda:0')"
"tensor(0.0445, device='cuda:0')","tensor(0.0026, device='cuda:0')","tensor(-0.0776, device='cuda:0')"
"tensor(-0.8729, device='cuda:0')","tensor(1.1761, device='cuda:0')","tensor(-0.6182, device='cuda:0')"
"tensor(0.3586, device='cuda:0')","tensor(-0.8267, device='cuda:0')","tensor(0.6101, device='cuda:0')"
"tensor(1.0079, device='cuda:0')","tensor(-1.1856, device='cuda:0')","tensor(0.4594, device='cuda:0')"
"tensor(-1.0911, device='cuda:0')","tensor(1.4605, device='cuda:0')","tensor(-0.8439, device='cuda:0')"
"tensor(-0.4719, device='cuda:0')","tensor(0.3169, device='cuda:0')","tensor(-0.0355, device='cuda:0')"
"tensor(-0.2638, device='cuda:0')","tensor(0.2922, device='cuda:0')","tensor(-0.1880, device='cuda:0')"
"tensor(1.9551, device='cuda:0')","tensor(-2.5889, device='cuda:0')","tensor(1.1926, device='cuda:0')"
"tensor(-2.1788, device='cuda:0')","tensor(3.2515, device='cuda:0')","tensor(-1.9551, device='cuda:0')"
"tensor(0.8854, device='cuda:0')","tensor(-1.0331, device='cuda:0')","tensor(0.3288, device='cuda:0')"
"tensor(-0.6669, device='cuda:0')","tensor(1.1906, device='cuda:0')","tensor(-0.8802, device='cuda:0')"
"tensor(-2.1629, device='cuda:0')","tensor(2.5542, device='cuda:0')","tensor(-1.2185, device='cuda:0')"
"tensor(-0.5179, device='cuda:0')","tensor(0.7953, device='cuda:0')","tensor(-0.5711, device='cuda:0')"
"tensor(-0.1211, device='cuda:0')","tensor(-0.1470, device='cuda:0')","tensor(0.1841, device='cuda:0')"
"tensor(1.3528, device='cuda:0')","tensor(-1.0724, device='cuda:0')","tensor(-0.0037, device='cuda:0')"
"tensor(0.4871, device='cuda:0')","tensor(0.0314, device='cuda:0')","tensor(-0.4853, device='cuda:0')"
"tensor(0.4584, device='cuda:0')","tensor(-1.1691, device='cuda:0')","tensor(0.9107, device='cuda:0')"
"tensor(-0.6334, device='cuda:0')","tensor(0.9039, device='cuda:0')","tensor(-0.6215, device='cuda:0')"
"tensor(0.8851, device='cuda:0')","tensor(-1.7069, device='cuda:0')","tensor(1.1226, device='cuda:0')"
"tensor(0.4150, device='cuda:0')","tensor(-0.3939, device='cuda:0')","tensor(0.0853, device='cuda:0')"
"tensor(-0.5828, device='cuda:0')","tensor(-0.1723, device='cuda:0')","tensor(0.6026, device='cuda:0')"
"tensor(-0.3286, device='cuda:0')","tensor(0.5256, device='cuda:0')","tensor(-0.3814, device='cuda:0')"
"tensor(-0.9693, device='cuda:0')","tensor(1.1114, device='cuda:0')","tensor(-0.5595, device='cuda:0')"
"tensor(-0.2170, device='cuda:0')","tensor(0.6395, device='cuda:0')","tensor(-0.6149, device='cuda:0')"
"tensor(-0.5284, device='cuda:0')","tensor(0.6139, device='cuda:0')","tensor(-0.3166, device='cuda:0')"
"tensor(1.2346, device='cuda:0')","tensor(-1.3486, device='cuda:0')","tensor(0.4377, device='cuda:0')"
"tensor(0.1509, device='cuda:0')","tensor(-0.3154, device='cuda:0')","tensor(0.1625, device='cuda:0')"
"tensor(0.3503, device='cuda:0')","tensor(-0.5603, device='cuda:0')","tensor(0.2816, device='cuda:0')"
"tensor(-0.1619, device='cuda:0')","tensor(0.2949, device='cuda:0')","tensor(-0.2190, device='cuda:0')"
"tensor(0.2067, device='cuda:0')","tensor(-0.1419, device='cuda:0')","tensor(-0.0357, device='cuda:0')"
"tensor(-0.1034, device='cuda:0')","tensor(0.3367, device='cuda:0')","tensor(-0.3403, device='cuda:0')"
"tensor(1.7603, device='cuda:0')","tensor(-2.5988, device='cuda:0')","tensor(1.3468, device='cuda:0')"
"tensor(-1.1312, device='cuda:0')","tensor(1.6292, device='cuda:0')","tensor(-1.0213, device='cuda:0')"
"tensor(-0.2292, device='cuda:0')","tensor(-0.3026, device='cuda:0')","tensor(0.4433, device='cuda:0')"
"tensor(-0.6829, device='cuda:0')","tensor(0.8388, device='cuda:0')","tensor(-0.4652, device='cuda:0')"
"tensor(0.8954, device='cuda:0')","tensor(-1.0460, device='cuda:0')","tensor(0.4059, device='cuda:0')"
"tensor(1.2894, device='cuda:0')","tensor(-1.7698, device='cuda:0')","tensor(0.8729, device='cuda:0')"
"tensor(0.4400, device='cuda:0')","tensor(-0.6601, device='cuda:0')","tensor(0.3198, device='cuda:0')"
"tensor(-0.1956, device='cuda:0')","tensor(0.3425, device='cuda:0')","tensor(-0.3219, device='cuda:0')"
"tensor(-0.3108, device='cuda:0')","tensor(0.2293, device='cuda:0')","tensor(-0.0513, device='cuda:0')"
"tensor(-0.7979, device='cuda:0')","tensor(1.3681, device='cuda:0')","tensor(-0.9754, device='cuda:0')"
"tensor(-0.0998, device='cuda:0')","tensor(-0.2039, device='cuda:0')","tensor(0.2176, device='cuda:0')"
"tensor(0.0613, device='cuda:0')","tensor(-0.4434, device='cuda:0')","tensor(0.3916, device='cuda:0')"
"tensor(0.9767, device='cuda:0')","tensor(-1.2626, device='cuda:0')","tensor(0.5593, device='cuda:0')"
"tensor(0.5156, device='cuda:0')","tensor(-0.9327, device='cuda:0')","tensor(0.5622, device='cuda:0')"
"tensor(0.2469, device='cuda:0')","tensor(-0.5613, device='cuda:0')","tensor(0.3909, device='cuda:0')"
"tensor(-0.0244, device='cuda:0')","tensor(0.3636, device='cuda:0')","tensor(-0.4375, device='cuda:0')"
"tensor(-0.0893, device='cuda:0')","tensor(0.0553, device='cuda:0')","tensor(-0.0526, device='cuda:0')"
"tensor(0.4621, device='cuda:0')","tensor(-0.6538, device='cuda:0')","tensor(0.2973, device='cuda:0')"
"tensor(0.1471, device='cuda:0')","tensor(-0.5740, device='cuda:0')","tensor(0.5026, device='cuda:0')"
"tensor(-0.3290, device='cuda:0')","tensor(0.3196, device='cuda:0')","tensor(-0.1353, device='cuda:0')"
"tensor(0.4734, device='cuda:0')","tensor(-1.0479, device='cuda:0')","tensor(0.7430, device='cuda:0')"
"tensor(1.9309, device='cuda:0')","tensor(-2.3423, device='cuda:0')","tensor(0.9696, device='cuda:0')"
"tensor(-1.1362, device='cuda:0')","tensor(1.9960, device='cuda:0')","tensor(-1.3762, device='cuda:0')"
"tensor(-1.7155, device='cuda:0')","tensor(2.4665, device='cuda:0')","tensor(-1.5161, device='cuda:0')"
"tensor(-0.6590, device='cuda:0')","tensor(1.0545, device='cuda:0')","tensor(-0.7332, device='cuda:0')"
"tensor(0.3945, device='cuda:0')","tensor(-0.7690, device='cuda:0')","tensor(0.5202, device='cuda:0')"
"tensor(-0.7045, device='cuda:0')","tensor(0.7417, device='cuda:0')","tensor(-0.3307, device='cuda:0')"
"tensor(-0.4290, device='cuda:0')","tensor(0.1722, device='cuda:0')","tensor(0.0844, device='cuda:0')"
"tensor(0.3466, device='cuda:0')","tensor(-0.6486, device='cuda:0')","tensor(0.4012, device='cuda:0')"
"tensor(0.3970, device='cuda:0')","tensor(-0.5100, device='cuda:0')","tensor(0.1940, device='cuda:0')"
"tensor(-0.0225, device='cuda:0')","tensor(-0.7574, device='cuda:0')","tensor(0.8657, device='cuda:0')"
"tensor(0.5947, device='cuda:0')","tensor(-1.1370, device='cuda:0')","tensor(0.7138, device='cuda:0')"
"tensor(0.4489, device='cuda:0')","tensor(-0.5286, device='cuda:0')","tensor(0.1138, device='cuda:0')"
"tensor(0.0170, device='cuda:0')","tensor(-0.1399, device='cuda:0')","tensor(0.0647, device='cuda:0')"
"tensor(0.9216, device='cuda:0')","tensor(-1.2142, device='cuda:0')","tensor(0.5413, device='cuda:0')"
"tensor(-0.1217, device='cuda:0')","tensor(-0.6795, device='cuda:0')","tensor(0.7475, device='cuda:0')"
"tensor(0.6933, device='cuda:0')","tensor(-1.8388, device='cuda:0')","tensor(1.4650, device='cuda:0')"
"tensor(0.6779, device='cuda:0')","tensor(-0.7527, device='cuda:0')","tensor(0.2650, device='cuda:0')"
"tensor(-0.4211, device='cuda:0')","tensor(0.4576, device='cuda:0')","tensor(-0.2498, device='cuda:0')"
"tensor(0.4858, device='cuda:0')","tensor(-0.9035, device='cuda:0')","tensor(0.5632, device='cuda:0')"
"tensor(-0.2291, device='cuda:0')","tensor(0.4408, device='cuda:0')","tensor(-0.3996, device='cuda:0')"
"tensor(0.3663, device='cuda:0')","tensor(-0.9836, device='cuda:0')","tensor(0.7686, device='cuda:0')"
"tensor(-0.7611, device='cuda:0')","tensor(0.9214, device='cuda:0')","tensor(-0.4839, device='cuda:0')"
"tensor(0.0413, device='cuda:0')","tensor(-0.0565, device='cuda:0')","tensor(-0.0363, device='cuda:0')"
"tensor(0.2949, device='cuda:0')","tensor(-0.1713, device='cuda:0')","tensor(-0.0538, device='cuda:0')"
"tensor(0.0700, device='cuda:0')","tensor(-0.8951, device='cuda:0')","tensor(0.9023, device='cuda:0')"
"tensor(1.1389, device='cuda:0')","tensor(-2.1627, device='cuda:0')","tensor(1.3782, device='cuda:0')"
"tensor(-0.5774, device='cuda:0')","tensor(0.7409, device='cuda:0')","tensor(-0.3810, device='cuda:0')"
"tensor(-0.1727, device='cuda:0')","tensor(-0.0196, device='cuda:0')","tensor(0.0933, device='cuda:0')"
"tensor(0.2852, device='cuda:0')","tensor(-1.0140, device='cuda:0')","tensor(0.8276, device='cuda:0')"
"tensor(1.5006, device='cuda:0')","tensor(-1.9303, device='cuda:0')","tensor(0.9274, device='cuda:0')"
"tensor(-0.3525, device='cuda:0')","tensor(-0.1109, device='cuda:0')","tensor(0.3632, device='cuda:0')"
"tensor(0.6439, device='cuda:0')","tensor(-1.3237, device='cuda:0')","tensor(0.8272, device='cuda:0')"
"tensor(-0.1159, device='cuda:0')","tensor(-0.5137, device='cuda:0')","tensor(0.6695, device='cuda:0')"
"tensor(0.5707, device='cuda:0')","tensor(-0.9075, device='cuda:0')","tensor(0.5027, device='cuda:0')"
"tensor(1.9632, device='cuda:0')","tensor(-2.3710, device='cuda:0')","tensor(0.9645, device='cuda:0')"
"tensor(-0.0824, device='cuda:0')","tensor(0.4842, device='cuda:0')","tensor(-0.5765, device='cuda:0')"
"tensor(0.7984, device='cuda:0')","tensor(-0.5787, device='cuda:0')","tensor(-0.0464, device='cuda:0')"
"tensor(0.6898, device='cuda:0')","tensor(-0.6993, device='cuda:0')","tensor(0.1970, device='cuda:0')"
"tensor(1.5700, device='cuda:0')","tensor(-2.2035, device='cuda:0')","tensor(1.1098, device='cuda:0')"
"tensor(-0.1650, device='cuda:0')","tensor(-0.3040, device='cuda:0')","tensor(0.3806, device='cuda:0')"
"tensor(-0.6040, device='cuda:0')","tensor(0.4830, device='cuda:0')","tensor(-0.1433, device='cuda:0')"
"tensor(-0.3063, device='cuda:0')","tensor(0.4895, device='cuda:0')","tensor(-0.3678, device='cuda:0')"
"tensor(0.3021, device='cuda:0')","tensor(-0.3153, device='cuda:0')","tensor(0.1467, device='cuda:0')"
"tensor(0.6724, device='cuda:0')","tensor(-0.7982, device='cuda:0')","tensor(0.3098, device='cuda:0')"
"tensor(0.9182, device='cuda:0')","tensor(-0.9005, device='cuda:0')","tensor(0.1903, device='cuda:0')"
"tensor(-0.2612, device='cuda:0')","tensor(-0.0598, device='cuda:0')","tensor(0.2014, device='cuda:0')"
"tensor(-0.3976, device='cuda:0')","tensor(0.8035, device='cuda:0')","tensor(-0.5763, device='cuda:0')"
"tensor(0.9391, device='cuda:0')","tensor(-1.4462, device='cuda:0')","tensor(0.8246, device='cuda:0')"
"tensor(-0.3517, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.1835, device='cuda:0')"
"tensor(-0.9528, device='cuda:0')","tensor(1.0925, device='cuda:0')","tensor(-0.4869, device='cuda:0')"
"tensor(0.4640, device='cuda:0')","tensor(-1.0334, device='cuda:0')","tensor(0.6723, device='cuda:0')"
"tensor(-0.6281, device='cuda:0')","tensor(0.5449, device='cuda:0')","tensor(-0.1937, device='cuda:0')"
"tensor(0.1809, device='cuda:0')","tensor(-0.1016, device='cuda:0')","tensor(-0.1014, device='cuda:0')"
"tensor(-0.3502, device='cuda:0')","tensor(0.6199, device='cuda:0')","tensor(-0.4826, device='cuda:0')"
"tensor(0.3494, device='cuda:0')","tensor(-0.3421, device='cuda:0')","tensor(0.0257, device='cuda:0')"
"tensor(-0.5472, device='cuda:0')","tensor(0.1903, device='cuda:0')","tensor(0.2335, device='cuda:0')"
"tensor(-0.1706, device='cuda:0')","tensor(0.2840, device='cuda:0')","tensor(-0.2456, device='cuda:0')"
"tensor(-0.3375, device='cuda:0')","tensor(0.5464, device='cuda:0')","tensor(-0.3843, device='cuda:0')"
"tensor(1.4918, device='cuda:0')","tensor(-1.6002, device='cuda:0')","tensor(0.4929, device='cuda:0')"
"tensor(-0.0429, device='cuda:0')","tensor(-0.1457, device='cuda:0')","tensor(0.1634, device='cuda:0')"
"tensor(-0.4136, device='cuda:0')","tensor(0.3680, device='cuda:0')","tensor(-0.1363, device='cuda:0')"
"tensor(0.4334, device='cuda:0')","tensor(-0.5256, device='cuda:0')","tensor(0.2279, device='cuda:0')"
"tensor(-0.1521, device='cuda:0')","tensor(-0.3202, device='cuda:0')","tensor(0.4297, device='cuda:0')"
"tensor(0.4284, device='cuda:0')","tensor(-0.7480, device='cuda:0')","tensor(0.4742, device='cuda:0')"
"tensor(0.6049, device='cuda:0')","tensor(-0.1642, device='cuda:0')","tensor(-0.3625, device='cuda:0')"
"tensor(0.0066, device='cuda:0')","tensor(-0.2762, device='cuda:0')","tensor(0.2551, device='cuda:0')"
"tensor(-0.1400, device='cuda:0')","tensor(0.0289, device='cuda:0')","tensor(-0.0032, device='cuda:0')"
"tensor(0.6320, device='cuda:0')","tensor(-1.0854, device='cuda:0')","tensor(0.6372, device='cuda:0')"
"tensor(-0.3499, device='cuda:0')","tensor(0.3537, device='cuda:0')","tensor(-0.1557, device='cuda:0')"
"tensor(-0.3161, device='cuda:0')","tensor(0.5713, device='cuda:0')","tensor(-0.4429, device='cuda:0')"
"tensor(0.4388, device='cuda:0')","tensor(-0.8917, device='cuda:0')","tensor(0.5568, device='cuda:0')"
"tensor(1.3633, device='cuda:0')","tensor(-1.1301, device='cuda:0')","tensor(0.0990, device='cuda:0')"
"tensor(0.5827, device='cuda:0')","tensor(-1.3347, device='cuda:0')","tensor(0.9469, device='cuda:0')"
"tensor(-0.7267, device='cuda:0')","tensor(0.5212, device='cuda:0')","tensor(-0.0530, device='cuda:0')"
"tensor(-1.5601, device='cuda:0')","tensor(2.1284, device='cuda:0')","tensor(-1.2544, device='cuda:0')"
"tensor(-0.5950, device='cuda:0')","tensor(0.6892, device='cuda:0')","tensor(-0.3993, device='cuda:0')"
"tensor(0.1717, device='cuda:0')","tensor(-0.0995, device='cuda:0')","tensor(-0.0604, device='cuda:0')"
"tensor(-1.6938, device='cuda:0')","tensor(1.9972, device='cuda:0')","tensor(-0.9597, device='cuda:0')"
"tensor(-1.3613, device='cuda:0')","tensor(1.4076, device='cuda:0')","tensor(-0.5417, device='cuda:0')"
"tensor(-0.6158, device='cuda:0')","tensor(0.6186, device='cuda:0')","tensor(-0.2975, device='cuda:0')"
"tensor(0.0159, device='cuda:0')","tensor(-0.9671, device='cuda:0')","tensor(0.9917, device='cuda:0')"
"tensor(-0.3483, device='cuda:0')","tensor(0.1715, device='cuda:0')","tensor(0.0312, device='cuda:0')"
"tensor(0.7535, device='cuda:0')","tensor(-0.8669, device='cuda:0')","tensor(0.3453, device='cuda:0')"
"tensor(1.1070, device='cuda:0')","tensor(-1.8513, device='cuda:0')","tensor(1.0888, device='cuda:0')"
"tensor(-0.5374, device='cuda:0')","tensor(0.4321, device='cuda:0')","tensor(-0.0774, device='cuda:0')"
"tensor(-0.4320, device='cuda:0')","tensor(0.5655, device='cuda:0')","tensor(-0.3148, device='cuda:0')"
"tensor(0.0885, device='cuda:0')","tensor(0.1706, device='cuda:0')","tensor(-0.2849, device='cuda:0')"
