"tensor(0.8468, device='cuda:0')","tensor(-1.2277, device='cuda:0')","tensor(0.5473, device='cuda:0')"
"tensor(0.2231, device='cuda:0')","tensor(-0.1181, device='cuda:0')","tensor(0.2258, device='cuda:0')"
"tensor(0.0592, device='cuda:0')","tensor(0.5223, device='cuda:0')","tensor(-0.2791, device='cuda:0')"
"tensor(-0.3781, device='cuda:0')","tensor(0.2996, device='cuda:0')","tensor(0.3428, device='cuda:0')"
"tensor(-0.2279, device='cuda:0')","tensor(1.3484, device='cuda:0')","tensor(-0.6894, device='cuda:0')"
"tensor(0.1157, device='cuda:0')","tensor(0.5245, device='cuda:0')","tensor(-0.3588, device='cuda:0')"
"tensor(0.3163, device='cuda:0')","tensor(-0.6827, device='cuda:0')","tensor(0.5416, device='cuda:0')"
"tensor(1.1696, device='cuda:0')","tensor(-0.6074, device='cuda:0')","tensor(-0.3802, device='cuda:0')"
"tensor(0.0588, device='cuda:0')","tensor(-0.4562, device='cuda:0')","tensor(0.6485, device='cuda:0')"
"tensor(-0.3441, device='cuda:0')","tensor(0.1353, device='cuda:0')","tensor(0.4366, device='cuda:0')"
"tensor(-0.1675, device='cuda:0')","tensor(0.4661, device='cuda:0')","tensor(-0.0556, device='cuda:0')"
"tensor(0.2121, device='cuda:0')","tensor(-0.0685, device='cuda:0')","tensor(0.0859, device='cuda:0')"
"tensor(0.5809, device='cuda:0')","tensor(-1.2055, device='cuda:0')","tensor(0.8577, device='cuda:0')"
"tensor(-0.3888, device='cuda:0')","tensor(-0.4034, device='cuda:0')","tensor(1.0462, device='cuda:0')"
"tensor(-0.5439, device='cuda:0')","tensor(0.1869, device='cuda:0')","tensor(0.5745, device='cuda:0')"
"tensor(-0.0295, device='cuda:0')","tensor(0.0844, device='cuda:0')","tensor(0.2081, device='cuda:0')"
"tensor(0.5660, device='cuda:0')","tensor(-0.7779, device='cuda:0')","tensor(0.3916, device='cuda:0')"
"tensor(-0.6612, device='cuda:0')","tensor(2.2570, device='cuda:0')","tensor(-1.1513, device='cuda:0')"
"tensor(-0.8384, device='cuda:0')","tensor(1.9028, device='cuda:0')","tensor(-0.7323, device='cuda:0')"
"tensor(-0.6228, device='cuda:0')","tensor(1.4983, device='cuda:0')","tensor(-0.5156, device='cuda:0')"
"tensor(-0.0568, device='cuda:0')","tensor(-0.3106, device='cuda:0')","tensor(0.5332, device='cuda:0')"
"tensor(-0.1682, device='cuda:0')","tensor(0.4032, device='cuda:0')","tensor(0.0769, device='cuda:0')"
"tensor(-0.3202, device='cuda:0')","tensor(0.4138, device='cuda:0')","tensor(0.2636, device='cuda:0')"
"tensor(-0.4759, device='cuda:0')","tensor(0.3943, device='cuda:0')","tensor(0.3018, device='cuda:0')"
"tensor(0.3625, device='cuda:0')","tensor(-0.2519, device='cuda:0')","tensor(0.1692, device='cuda:0')"
"tensor(-0.3852, device='cuda:0')","tensor(-0.4084, device='cuda:0')","tensor(1.0483, device='cuda:0')"
"tensor(0.0310, device='cuda:0')","tensor(-0.5654, device='cuda:0')","tensor(0.6403, device='cuda:0')"
"tensor(1.3654, device='cuda:0')","tensor(-0.8953, device='cuda:0')","tensor(-0.2852, device='cuda:0')"
"tensor(-0.4413, device='cuda:0')","tensor(0.7459, device='cuda:0')","tensor(-0.0283, device='cuda:0')"
"tensor(0.8377, device='cuda:0')","tensor(-0.9575, device='cuda:0')","tensor(0.3117, device='cuda:0')"
"tensor(-0.4689, device='cuda:0')","tensor(-0.2637, device='cuda:0')","tensor(1.0800, device='cuda:0')"
"tensor(-0.4729, device='cuda:0')","tensor(-2.1387, device='cuda:0')","tensor(2.7649, device='cuda:0')"
"tensor(0.3624, device='cuda:0')","tensor(0.4322, device='cuda:0')","tensor(-0.2483, device='cuda:0')"
"tensor(-0.6508, device='cuda:0')","tensor(1.1084, device='cuda:0')","tensor(-0.1364, device='cuda:0')"
"tensor(0.0352, device='cuda:0')","tensor(-0.0364, device='cuda:0')","tensor(0.1910, device='cuda:0')"
"tensor(-0.2690, device='cuda:0')","tensor(0.8565, device='cuda:0')","tensor(-0.2425, device='cuda:0')"
"tensor(0.0046, device='cuda:0')","tensor(-0.5976, device='cuda:0')","tensor(0.7704, device='cuda:0')"
"tensor(-0.3810, device='cuda:0')","tensor(0.7059, device='cuda:0')","tensor(-0.0657, device='cuda:0')"
"tensor(-0.7317, device='cuda:0')","tensor(0.7753, device='cuda:0')","tensor(0.2948, device='cuda:0')"
"tensor(0.2053, device='cuda:0')","tensor(-0.2998, device='cuda:0')","tensor(0.2474, device='cuda:0')"
"tensor(-0.7302, device='cuda:0')","tensor(0.1657, device='cuda:0')","tensor(0.7441, device='cuda:0')"
"tensor(-0.0968, device='cuda:0')","tensor(-0.3866, device='cuda:0')","tensor(0.6037, device='cuda:0')"
"tensor(-0.3035, device='cuda:0')","tensor(0.7703, device='cuda:0')","tensor(-0.2262, device='cuda:0')"
"tensor(-0.5479, device='cuda:0')","tensor(0.1915, device='cuda:0')","tensor(0.5753, device='cuda:0')"
"tensor(-0.2402, device='cuda:0')","tensor(-0.9337, device='cuda:0')","tensor(1.4116, device='cuda:0')"
"tensor(0.9113, device='cuda:0')","tensor(-0.2975, device='cuda:0')","tensor(-0.2572, device='cuda:0')"
"tensor(0.0781, device='cuda:0')","tensor(0.0401, device='cuda:0')","tensor(0.1320, device='cuda:0')"
"tensor(-0.0635, device='cuda:0')","tensor(-0.0621, device='cuda:0')","tensor(0.4054, device='cuda:0')"
"tensor(-0.2127, device='cuda:0')","tensor(-1.1996, device='cuda:0')","tensor(1.3544, device='cuda:0')"
"tensor(0.5759, device='cuda:0')","tensor(-1.2046, device='cuda:0')","tensor(0.8624, device='cuda:0')"
"tensor(1.3397, device='cuda:0')","tensor(-1.4163, device='cuda:0')","tensor(0.3171, device='cuda:0')"
"tensor(1.1532, device='cuda:0')","tensor(-0.5034, device='cuda:0')","tensor(-0.3993, device='cuda:0')"
"tensor(0.6191, device='cuda:0')","tensor(-0.5147, device='cuda:0')","tensor(0.1177, device='cuda:0')"
"tensor(0.3824, device='cuda:0')","tensor(-0.1485, device='cuda:0')","tensor(-0.0675, device='cuda:0')"
"tensor(0.7064, device='cuda:0')","tensor(-1.0687, device='cuda:0')","tensor(0.3166, device='cuda:0')"
"tensor(-0.6761, device='cuda:0')","tensor(0.7714, device='cuda:0')","tensor(0.1872, device='cuda:0')"
"tensor(-0.2194, device='cuda:0')","tensor(0.6721, device='cuda:0')","tensor(-0.1728, device='cuda:0')"
"tensor(-0.4610, device='cuda:0')","tensor(0.7713, device='cuda:0')","tensor(-0.0427, device='cuda:0')"
"tensor(-0.1587, device='cuda:0')","tensor(0.3952, device='cuda:0')","tensor(0.0759, device='cuda:0')"
"tensor(0.3615, device='cuda:0')","tensor(-0.4686, device='cuda:0')","tensor(0.2269, device='cuda:0')"
"tensor(1.1585, device='cuda:0')","tensor(-0.2430, device='cuda:0')","tensor(-0.6750, device='cuda:0')"
"tensor(-0.4874, device='cuda:0')","tensor(0.5250, device='cuda:0')","tensor(0.2627, device='cuda:0')"
"tensor(-0.1176, device='cuda:0')","tensor(0.5975, device='cuda:0')","tensor(-0.2072, device='cuda:0')"
"tensor(0.2143, device='cuda:0')","tensor(-0.3926, device='cuda:0')","tensor(0.4595, device='cuda:0')"
"tensor(-0.3316, device='cuda:0')","tensor(0.0019, device='cuda:0')","tensor(0.5793, device='cuda:0')"
"tensor(-0.4759, device='cuda:0')","tensor(0.9852, device='cuda:0')","tensor(-0.2391, device='cuda:0')"
"tensor(-0.6054, device='cuda:0')","tensor(0.3672, device='cuda:0')","tensor(0.5899, device='cuda:0')"
"tensor(-0.8800, device='cuda:0')","tensor(0.8963, device='cuda:0')","tensor(0.3319, device='cuda:0')"
"tensor(0.5365, device='cuda:0')","tensor(0.0135, device='cuda:0')","tensor(-0.2140, device='cuda:0')"
"tensor(0.4264, device='cuda:0')","tensor(0.5052, device='cuda:0')","tensor(-0.5297, device='cuda:0')"
"tensor(0.7891, device='cuda:0')","tensor(-0.3072, device='cuda:0')","tensor(-0.2076, device='cuda:0')"
"tensor(-0.3030, device='cuda:0')","tensor(0.2599, device='cuda:0')","tensor(0.3557, device='cuda:0')"
"tensor(-0.4795, device='cuda:0')","tensor(0.6041, device='cuda:0')","tensor(0.1589, device='cuda:0')"
"tensor(-0.1696, device='cuda:0')","tensor(0.6978, device='cuda:0')","tensor(-0.1625, device='cuda:0')"
"tensor(0.5167, device='cuda:0')","tensor(-0.1026, device='cuda:0')","tensor(-0.1960, device='cuda:0')"
"tensor(-0.2693, device='cuda:0')","tensor(-0.2374, device='cuda:0')","tensor(0.7953, device='cuda:0')"
"tensor(-0.3138, device='cuda:0')","tensor(0.3951, device='cuda:0')","tensor(0.1731, device='cuda:0')"
"tensor(-0.0412, device='cuda:0')","tensor(0.0155, device='cuda:0')","tensor(0.1883, device='cuda:0')"
"tensor(-0.6786, device='cuda:0')","tensor(0.6318, device='cuda:0')","tensor(0.2946, device='cuda:0')"
"tensor(0.0959, device='cuda:0')","tensor(-0.7244, device='cuda:0')","tensor(0.6840, device='cuda:0')"
"tensor(1.1599, device='cuda:0')","tensor(-0.2404, device='cuda:0')","tensor(-0.6814, device='cuda:0')"
"tensor(-0.3382, device='cuda:0')","tensor(-0.1854, device='cuda:0')","tensor(0.6562, device='cuda:0')"
"tensor(-0.4616, device='cuda:0')","tensor(0.7692, device='cuda:0')","tensor(-0.0395, device='cuda:0')"
"tensor(0.0029, device='cuda:0')","tensor(-0.1935, device='cuda:0')","tensor(0.3449, device='cuda:0')"
"tensor(0.1331, device='cuda:0')","tensor(-0.5403, device='cuda:0')","tensor(0.6713, device='cuda:0')"
"tensor(0.0772, device='cuda:0')","tensor(0.0959, device='cuda:0')","tensor(-0.0027, device='cuda:0')"
"tensor(0.5731, device='cuda:0')","tensor(-1.2043, device='cuda:0')","tensor(0.8655, device='cuda:0')"
"tensor(1.1039, device='cuda:0')","tensor(-0.5630, device='cuda:0')","tensor(-0.3322, device='cuda:0')"
"tensor(0.0116, device='cuda:0')","tensor(0.6415, device='cuda:0')","tensor(-0.3957, device='cuda:0')"
"tensor(-0.3226, device='cuda:0')","tensor(0.4162, device='cuda:0')","tensor(0.2602, device='cuda:0')"
"tensor(-0.9333, device='cuda:0')","tensor(1.2849, device='cuda:0')","tensor(-0.0170, device='cuda:0')"
"tensor(-0.4970, device='cuda:0')","tensor(1.4097, device='cuda:0')","tensor(-0.4857, device='cuda:0')"
"tensor(-0.2068, device='cuda:0')","tensor(0.4788, device='cuda:0')","tensor(-0.1047, device='cuda:0')"
"tensor(-0.8356, device='cuda:0')","tensor(1.2161, device='cuda:0')","tensor(-0.0655, device='cuda:0')"
"tensor(-1.2031, device='cuda:0')","tensor(0.7934, device='cuda:0')","tensor(0.6042, device='cuda:0')"
"tensor(-0.2048, device='cuda:0')","tensor(0.6219, device='cuda:0')","tensor(-0.1341, device='cuda:0')"
"tensor(-1.1696, device='cuda:0')","tensor(0.9387, device='cuda:0')","tensor(0.5646, device='cuda:0')"
"tensor(-0.6686, device='cuda:0')","tensor(0.7610, device='cuda:0')","tensor(0.1915, device='cuda:0')"
"tensor(-0.4431, device='cuda:0')","tensor(0.1206, device='cuda:0')","tensor(0.6092, device='cuda:0')"
"tensor(0.6864, device='cuda:0')","tensor(-1.2514, device='cuda:0')","tensor(0.6905, device='cuda:0')"
"tensor(-0.3013, device='cuda:0')","tensor(0.2604, device='cuda:0')","tensor(0.3561, device='cuda:0')"
"tensor(-0.8351, device='cuda:0')","tensor(1.8153, device='cuda:0')","tensor(-0.4305, device='cuda:0')"
"tensor(-0.1805, device='cuda:0')","tensor(0.3803, device='cuda:0')","tensor(0.0661, device='cuda:0')"
"tensor(-0.9788, device='cuda:0')","tensor(2.5111, device='cuda:0')","tensor(-1.1433, device='cuda:0')"
"tensor(-0.2312, device='cuda:0')","tensor(0.1676, device='cuda:0')","tensor(0.2764, device='cuda:0')"
"tensor(0.5475, device='cuda:0')","tensor(-0.6884, device='cuda:0')","tensor(0.3713, device='cuda:0')"
"tensor(-0.2104, device='cuda:0')","tensor(1.2786, device='cuda:0')","tensor(-0.6468, device='cuda:0')"
"tensor(-0.5984, device='cuda:0')","tensor(1.4244, device='cuda:0')","tensor(-0.3474, device='cuda:0')"
"tensor(-0.1197, device='cuda:0')","tensor(-0.4049, device='cuda:0')","tensor(0.7757, device='cuda:0')"
"tensor(-0.5549, device='cuda:0')","tensor(0.5126, device='cuda:0')","tensor(0.1604, device='cuda:0')"
"tensor(-0.0166, device='cuda:0')","tensor(0.2339, device='cuda:0')","tensor(0.1210, device='cuda:0')"
"tensor(-0.2994, device='cuda:0')","tensor(-0.2998, device='cuda:0')","tensor(0.8262, device='cuda:0')"
"tensor(-0.1638, device='cuda:0')","tensor(0.3991, device='cuda:0')","tensor(0.0779, device='cuda:0')"
"tensor(1.1979, device='cuda:0')","tensor(-1.5011, device='cuda:0')","tensor(0.5248, device='cuda:0')"
"tensor(0.5013, device='cuda:0')","tensor(-0.2867, device='cuda:0')","tensor(0.0460, device='cuda:0')"
"tensor(-0.2114, device='cuda:0')","tensor(1.0814, device='cuda:0')","tensor(-0.6563, device='cuda:0')"
"tensor(-0.6252, device='cuda:0')","tensor(0.4344, device='cuda:0')","tensor(0.3449, device='cuda:0')"
"tensor(0.1766, device='cuda:0')","tensor(-1.5936, device='cuda:0')","tensor(1.5627, device='cuda:0')"
"tensor(0.1723, device='cuda:0')","tensor(-0.2170, device='cuda:0')","tensor(0.2830, device='cuda:0')"
"tensor(-0.1717, device='cuda:0')","tensor(-0.5551, device='cuda:0')","tensor(0.9576, device='cuda:0')"
"tensor(-1.1480, device='cuda:0')","tensor(1.2118, device='cuda:0')","tensor(0.2004, device='cuda:0')"
"tensor(-0.3635, device='cuda:0')","tensor(-0.0695, device='cuda:0')","tensor(0.7017, device='cuda:0')"
"tensor(0.3988, device='cuda:0')","tensor(-0.7054, device='cuda:0')","tensor(0.5060, device='cuda:0')"
"tensor(-0.6773, device='cuda:0')","tensor(0.7765, device='cuda:0')","tensor(0.1818, device='cuda:0')"
"tensor(0.9864, device='cuda:0')","tensor(-0.3641, device='cuda:0')","tensor(-0.3454, device='cuda:0')"
"tensor(-0.0297, device='cuda:0')","tensor(0.6111, device='cuda:0')","tensor(-0.3555, device='cuda:0')"
"tensor(-0.9721, device='cuda:0')","tensor(1.1023, device='cuda:0')","tensor(0.2855, device='cuda:0')"
"tensor(0.2893, device='cuda:0')","tensor(0.3634, device='cuda:0')","tensor(-0.3889, device='cuda:0')"
"tensor(-0.0437, device='cuda:0')","tensor(0.0752, device='cuda:0')","tensor(0.2237, device='cuda:0')"
"tensor(0.9877, device='cuda:0')","tensor(0.2033, device='cuda:0')","tensor(-0.6991, device='cuda:0')"
"tensor(-0.7332, device='cuda:0')","tensor(0.1707, device='cuda:0')","tensor(0.7422, device='cuda:0')"
"tensor(0.5763, device='cuda:0')","tensor(-0.6686, device='cuda:0')","tensor(0.3188, device='cuda:0')"
"tensor(-0.2219, device='cuda:0')","tensor(0.2785, device='cuda:0')","tensor(0.1576, device='cuda:0')"
"tensor(-0.3503, device='cuda:0')","tensor(0.1529, device='cuda:0')","tensor(0.4254, device='cuda:0')"
"tensor(-0.7731, device='cuda:0')","tensor(1.4931, device='cuda:0')","tensor(-0.4483, device='cuda:0')"
"tensor(-0.2945, device='cuda:0')","tensor(-0.4858, device='cuda:0')","tensor(1.0154, device='cuda:0')"
"tensor(0.3877, device='cuda:0')","tensor(-1.0675, device='cuda:0')","tensor(0.8895, device='cuda:0')"
"tensor(0.5593, device='cuda:0')","tensor(-0.6645, device='cuda:0')","tensor(0.2122, device='cuda:0')"
"tensor(0.9764, device='cuda:0')","tensor(-0.5610, device='cuda:0')","tensor(-0.1849, device='cuda:0')"
"tensor(-0.6334, device='cuda:0')","tensor(0.1750, device='cuda:0')","tensor(0.7663, device='cuda:0')"
"tensor(-0.6668, device='cuda:0')","tensor(-0.1270, device='cuda:0')","tensor(1.0057, device='cuda:0')"
"tensor(0.8668, device='cuda:0')","tensor(-0.6021, device='cuda:0')","tensor(-0.0761, device='cuda:0')"
"tensor(0.7971, device='cuda:0')","tensor(-0.0200, device='cuda:0')","tensor(-0.5373, device='cuda:0')"
"tensor(-0.6282, device='cuda:0')","tensor(0.4347, device='cuda:0')","tensor(0.3490, device='cuda:0')"
"tensor(0.3714, device='cuda:0')","tensor(-0.1397, device='cuda:0')","tensor(-0.0670, device='cuda:0')"
"tensor(0.0180, device='cuda:0')","tensor(-0.9557, device='cuda:0')","tensor(1.0149, device='cuda:0')"
"tensor(-0.6241, device='cuda:0')","tensor(1.3363, device='cuda:0')","tensor(-0.1959, device='cuda:0')"
"tensor(-0.6173, device='cuda:0')","tensor(1.5347, device='cuda:0')","tensor(-0.5084, device='cuda:0')"
"tensor(0.0645, device='cuda:0')","tensor(0.5292, device='cuda:0')","tensor(-0.3439, device='cuda:0')"
"tensor(-0.7832, device='cuda:0')","tensor(0.6858, device='cuda:0')","tensor(0.4854, device='cuda:0')"
"tensor(0.0951, device='cuda:0')","tensor(0.4664, device='cuda:0')","tensor(-0.2759, device='cuda:0')"
"tensor(0.1757, device='cuda:0')","tensor(0.2550, device='cuda:0')","tensor(-0.1857, device='cuda:0')"
"tensor(1.0339, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(-0.6898, device='cuda:0')"
"tensor(-0.3926, device='cuda:0')","tensor(1.1875, device='cuda:0')","tensor(-0.4638, device='cuda:0')"
"tensor(-0.7438, device='cuda:0')","tensor(1.1804, device='cuda:0')","tensor(-0.1425, device='cuda:0')"
"tensor(-0.2911, device='cuda:0')","tensor(0.9246, device='cuda:0')","tensor(-0.3165, device='cuda:0')"
"tensor(0.0004, device='cuda:0')","tensor(1.3915, device='cuda:0')","tensor(-1.0804, device='cuda:0')"
"tensor(-0.4487, device='cuda:0')","tensor(0.3966, device='cuda:0')","tensor(0.1866, device='cuda:0')"
"tensor(-0.1345, device='cuda:0')","tensor(-0.1853, device='cuda:0')","tensor(0.5576, device='cuda:0')"
"tensor(-0.5065, device='cuda:0')","tensor(0.4525, device='cuda:0')","tensor(0.3418, device='cuda:0')"
"tensor(0.6490, device='cuda:0')","tensor(-0.6248, device='cuda:0')","tensor(0.1452, device='cuda:0')"
"tensor(0.2173, device='cuda:0')","tensor(-0.4099, device='cuda:0')","tensor(0.3162, device='cuda:0')"
"tensor(-0.7272, device='cuda:0')","tensor(0.9027, device='cuda:0')","tensor(0.1564, device='cuda:0')"
"tensor(0.7172, device='cuda:0')","tensor(-1.1659, device='cuda:0')","tensor(0.6779, device='cuda:0')"
"tensor(-0.6417, device='cuda:0')","tensor(1.2217, device='cuda:0')","tensor(-0.2177, device='cuda:0')"
"tensor(0.9360, device='cuda:0')","tensor(-1.3979, device='cuda:0')","tensor(0.5777, device='cuda:0')"
"tensor(1.3693, device='cuda:0')","tensor(-0.9008, device='cuda:0')","tensor(-0.2835, device='cuda:0')"
"tensor(0.1033, device='cuda:0')","tensor(0.7946, device='cuda:0')","tensor(-0.5635, device='cuda:0')"
"tensor(-0.4751, device='cuda:0')","tensor(-0.0543, device='cuda:0')","tensor(0.7058, device='cuda:0')"
"tensor(-0.3952, device='cuda:0')","tensor(0.6472, device='cuda:0')","tensor(-0.0775, device='cuda:0')"
"tensor(-0.3977, device='cuda:0')","tensor(0.5232, device='cuda:0')","tensor(0.2383, device='cuda:0')"
"tensor(-0.9081, device='cuda:0')","tensor(1.7165, device='cuda:0')","tensor(-0.3995, device='cuda:0')"
"tensor(0.4623, device='cuda:0')","tensor(0.4853, device='cuda:0')","tensor(-0.8664, device='cuda:0')"
"tensor(0.7734, device='cuda:0')","tensor(-0.3115, device='cuda:0')","tensor(-0.0520, device='cuda:0')"
"tensor(-0.1703, device='cuda:0')","tensor(-0.3411, device='cuda:0')","tensor(0.7416, device='cuda:0')"
"tensor(-0.9262, device='cuda:0')","tensor(0.8841, device='cuda:0')","tensor(0.3657, device='cuda:0')"
"tensor(-0.1305, device='cuda:0')","tensor(-0.5782, device='cuda:0')","tensor(0.9396, device='cuda:0')"
"tensor(0.4170, device='cuda:0')","tensor(-0.0292, device='cuda:0')","tensor(-0.1651, device='cuda:0')"
"tensor(-0.6680, device='cuda:0')","tensor(-0.1263, device='cuda:0')","tensor(1.0062, device='cuda:0')"
"tensor(-0.7913, device='cuda:0')","tensor(0.5427, device='cuda:0')","tensor(0.5411, device='cuda:0')"
"tensor(0.9746, device='cuda:0')","tensor(-0.5610, device='cuda:0')","tensor(-0.1832, device='cuda:0')"
"tensor(0.7197, device='cuda:0')","tensor(-1.0693, device='cuda:0')","tensor(0.4499, device='cuda:0')"
"tensor(-0.0556, device='cuda:0')","tensor(-0.2018, device='cuda:0')","tensor(0.4670, device='cuda:0')"
"tensor(-0.4980, device='cuda:0')","tensor(1.4080, device='cuda:0')","tensor(-0.4841, device='cuda:0')"
"tensor(-0.4239, device='cuda:0')","tensor(1.2100, device='cuda:0')","tensor(-0.3939, device='cuda:0')"
"tensor(-0.3324, device='cuda:0')","tensor(-0.7353, device='cuda:0')","tensor(1.3823, device='cuda:0')"
"tensor(-0.4699, device='cuda:0')","tensor(0.7838, device='cuda:0')","tensor(-0.0480, device='cuda:0')"
"tensor(-0.2417, device='cuda:0')","tensor(-0.9316, device='cuda:0')","tensor(1.4108, device='cuda:0')"
"tensor(-0.6001, device='cuda:0')","tensor(1.4249, device='cuda:0')","tensor(-0.3462, device='cuda:0')"
"tensor(-0.6816, device='cuda:0')","tensor(0.7796, device='cuda:0')","tensor(0.1810, device='cuda:0')"
"tensor(-0.0743, device='cuda:0')","tensor(0.5356, device='cuda:0')","tensor(-0.2025, device='cuda:0')"
"tensor(-1.3207, device='cuda:0')","tensor(1.9118, device='cuda:0')","tensor(-0.1851, device='cuda:0')"
"tensor(0.0949, device='cuda:0')","tensor(-0.5877, device='cuda:0')","tensor(0.6807, device='cuda:0')"
"tensor(0.2767, device='cuda:0')","tensor(-0.3049, device='cuda:0')","tensor(0.2690, device='cuda:0')"
"tensor(-0.1887, device='cuda:0')","tensor(-0.3140, device='cuda:0')","tensor(0.7276, device='cuda:0')"
"tensor(0.2667, device='cuda:0')","tensor(-0.9709, device='cuda:0')","tensor(0.9491, device='cuda:0')"
"tensor(-0.6310, device='cuda:0')","tensor(1.7399, device='cuda:0')","tensor(-0.5643, device='cuda:0')"
"tensor(-0.6306, device='cuda:0')","tensor(0.0614, device='cuda:0')","tensor(0.8833, device='cuda:0')"
"tensor(-1.0802, device='cuda:0')","tensor(1.8860, device='cuda:0')","tensor(-0.3260, device='cuda:0')"
"tensor(-0.2946, device='cuda:0')","tensor(0.9071, device='cuda:0')","tensor(-0.2369, device='cuda:0')"
"tensor(0.0982, device='cuda:0')","tensor(0.4639, device='cuda:0')","tensor(-0.2775, device='cuda:0')"
"tensor(1.3698, device='cuda:0')","tensor(-0.9010, device='cuda:0')","tensor(-0.2829, device='cuda:0')"
"tensor(-0.3761, device='cuda:0')","tensor(0.4457, device='cuda:0')","tensor(0.2006, device='cuda:0')"
"tensor(-0.9380, device='cuda:0')","tensor(2.2114, device='cuda:0')","tensor(-0.7273, device='cuda:0')"
"tensor(2.0492, device='cuda:0')","tensor(-1.3447, device='cuda:0')","tensor(-0.4358, device='cuda:0')"
"tensor(-0.7369, device='cuda:0')","tensor(0.7959, device='cuda:0')","tensor(0.2764, device='cuda:0')"
"tensor(0.1245, device='cuda:0')","tensor(-0.0008, device='cuda:0')","tensor(0.1053, device='cuda:0')"
"tensor(0.4227, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(-0.2530, device='cuda:0')"
"tensor(-0.2650, device='cuda:0')","tensor(1.2974, device='cuda:0')","tensor(-0.7770, device='cuda:0')"
"tensor(0.1782, device='cuda:0')","tensor(-0.5431, device='cuda:0')","tensor(0.6450, device='cuda:0')"
"tensor(0.6604, device='cuda:0')","tensor(0.3659, device='cuda:0')","tensor(-0.6775, device='cuda:0')"
"tensor(0.3377, device='cuda:0')","tensor(-0.3440, device='cuda:0')","tensor(0.2103, device='cuda:0')"
"tensor(0.4356, device='cuda:0')","tensor(-0.6500, device='cuda:0')","tensor(0.4347, device='cuda:0')"
"tensor(0.4657, device='cuda:0')","tensor(-0.4822, device='cuda:0')","tensor(0.2658, device='cuda:0')"
"tensor(-0.4019, device='cuda:0')","tensor(1.0677, device='cuda:0')","tensor(-0.4233, device='cuda:0')"
"tensor(0.2233, device='cuda:0')","tensor(-0.1193, device='cuda:0')","tensor(0.2257, device='cuda:0')"
"tensor(-1.0115, device='cuda:0')","tensor(0.6938, device='cuda:0')","tensor(0.8588, device='cuda:0')"
"tensor(-0.3554, device='cuda:0')","tensor(-0.0194, device='cuda:0')","tensor(0.8325, device='cuda:0')"
"tensor(-0.7772, device='cuda:0')","tensor(1.3516, device='cuda:0')","tensor(-0.3063, device='cuda:0')"
"tensor(-0.3873, device='cuda:0')","tensor(0.7138, device='cuda:0')","tensor(-0.0684, device='cuda:0')"
"tensor(-0.2401, device='cuda:0')","tensor(-0.9357, device='cuda:0')","tensor(1.4135, device='cuda:0')"
"tensor(-0.9664, device='cuda:0')","tensor(2.2830, device='cuda:0')","tensor(-0.8880, device='cuda:0')"
"tensor(0.7629, device='cuda:0')","tensor(-0.8877, device='cuda:0')","tensor(0.3989, device='cuda:0')"
"tensor(-0.2933, device='cuda:0')","tensor(0.9246, device='cuda:0')","tensor(-0.3161, device='cuda:0')"
"tensor(-0.7323, device='cuda:0')","tensor(0.7655, device='cuda:0')","tensor(0.3093, device='cuda:0')"
"tensor(-0.1243, device='cuda:0')","tensor(0.6008, device='cuda:0')","tensor(-0.2009, device='cuda:0')"
"tensor(-0.1047, device='cuda:0')","tensor(0.0860, device='cuda:0')","tensor(0.2883, device='cuda:0')"
"tensor(0.1744, device='cuda:0')","tensor(-0.1179, device='cuda:0')","tensor(0.3144, device='cuda:0')"
"tensor(1.2040, device='cuda:0')","tensor(-0.7473, device='cuda:0')","tensor(-0.3311, device='cuda:0')"
"tensor(-0.6620, device='cuda:0')","tensor(0.9409, device='cuda:0')","tensor(-0.0481, device='cuda:0')"
"tensor(-1.3025, device='cuda:0')","tensor(0.7723, device='cuda:0')","tensor(0.8271, device='cuda:0')"
"tensor(-0.4648, device='cuda:0')","tensor(-0.2572, device='cuda:0')","tensor(0.6435, device='cuda:0')"
"tensor(-1.3147, device='cuda:0')","tensor(2.0156, device='cuda:0')","tensor(-0.0401, device='cuda:0')"
"tensor(-0.7750, device='cuda:0')","tensor(1.0066, device='cuda:0')","tensor(0.0651, device='cuda:0')"
"tensor(-0.0861, device='cuda:0')","tensor(-0.9729, device='cuda:0')","tensor(1.1179, device='cuda:0')"
"tensor(0.0410, device='cuda:0')","tensor(-0.2293, device='cuda:0')","tensor(0.3739, device='cuda:0')"
"tensor(0.0460, device='cuda:0')","tensor(-0.2340, device='cuda:0')","tensor(0.3751, device='cuda:0')"
"tensor(0.2077, device='cuda:0')","tensor(0.0232, device='cuda:0')","tensor(0.0548, device='cuda:0')"
"tensor(-0.0182, device='cuda:0')","tensor(0.1428, device='cuda:0')","tensor(0.1564, device='cuda:0')"
"tensor(-1.0862, device='cuda:0')","tensor(1.8147, device='cuda:0')","tensor(-0.2965, device='cuda:0')"
"tensor(-1.9650, device='cuda:0')","tensor(1.8217, device='cuda:0')","tensor(0.5904, device='cuda:0')"
"tensor(-0.5472, device='cuda:0')","tensor(1.9255, device='cuda:0')","tensor(-0.8571, device='cuda:0')"
"tensor(-0.4067, device='cuda:0')","tensor(1.1407, device='cuda:0')","tensor(-0.5469, device='cuda:0')"
