"tensor(0.5507, device='cuda:0')","tensor(-0.7555, device='cuda:0')","tensor(0.4236, device='cuda:0')"
"tensor(0.7642, device='cuda:0')","tensor(-0.7094, device='cuda:0')","tensor(0.0592, device='cuda:0')"
"tensor(-1.7296, device='cuda:0')","tensor(-0.3082, device='cuda:0')","tensor(2.2159, device='cuda:0')"
"tensor(-0.0406, device='cuda:0')","tensor(-1.9896, device='cuda:0')","tensor(1.9604, device='cuda:0')"
"tensor(0.8624, device='cuda:0')","tensor(0.7365, device='cuda:0')","tensor(-1.2193, device='cuda:0')"
"tensor(0.2716, device='cuda:0')","tensor(-1.6430, device='cuda:0')","tensor(1.4533, device='cuda:0')"
"tensor(0.2317, device='cuda:0')","tensor(-1.6049, device='cuda:0')","tensor(1.4737, device='cuda:0')"
"tensor(2.7780, device='cuda:0')","tensor(-1.8101, device='cuda:0')","tensor(-0.8240, device='cuda:0')"
"tensor(0.3200, device='cuda:0')","tensor(-0.4993, device='cuda:0')","tensor(0.3372, device='cuda:0')"
"tensor(1.7598, device='cuda:0')","tensor(-1.4862, device='cuda:0')","tensor(-0.1086, device='cuda:0')"
"tensor(0.6906, device='cuda:0')","tensor(-2.5944, device='cuda:0')","tensor(1.8532, device='cuda:0')"
"tensor(0.6319, device='cuda:0')","tensor(-2.0682, device='cuda:0')","tensor(1.5682, device='cuda:0')"
"tensor(2.7136, device='cuda:0')","tensor(-1.7410, device='cuda:0')","tensor(-0.8329, device='cuda:0')"
"tensor(0.6685, device='cuda:0')","tensor(0.3918, device='cuda:0')","tensor(-0.7282, device='cuda:0')"
"tensor(0.8204, device='cuda:0')","tensor(-1.3541, device='cuda:0')","tensor(0.6358, device='cuda:0')"
"tensor(1.5681, device='cuda:0')","tensor(0.1530, device='cuda:0')","tensor(-1.4356, device='cuda:0')"
"tensor(-0.2127, device='cuda:0')","tensor(-1.3841, device='cuda:0')","tensor(1.7039, device='cuda:0')"
"tensor(-0.4288, device='cuda:0')","tensor(1.3796, device='cuda:0')","tensor(-0.6105, device='cuda:0')"
"tensor(-0.0614, device='cuda:0')","tensor(0.7814, device='cuda:0')","tensor(-0.3488, device='cuda:0')"
"tensor(0.2212, device='cuda:0')","tensor(0.2415, device='cuda:0')","tensor(-0.2036, device='cuda:0')"
"tensor(1.6851, device='cuda:0')","tensor(-0.5111, device='cuda:0')","tensor(-0.8732, device='cuda:0')"
"tensor(2.2336, device='cuda:0')","tensor(-1.6260, device='cuda:0')","tensor(-0.4943, device='cuda:0')"
"tensor(2.5039, device='cuda:0')","tensor(-1.3595, device='cuda:0')","tensor(-1.0200, device='cuda:0')"
"tensor(-0.0712, device='cuda:0')","tensor(0.9496, device='cuda:0')","tensor(-0.6368, device='cuda:0')"
"tensor(-0.3364, device='cuda:0')","tensor(2.3057, device='cuda:0')","tensor(-1.5592, device='cuda:0')"
"tensor(0.6722, device='cuda:0')","tensor(-1.2777, device='cuda:0')","tensor(0.6969, device='cuda:0')"
"tensor(-1.2405, device='cuda:0')","tensor(0.7653, device='cuda:0')","tensor(0.7929, device='cuda:0')"
"tensor(-0.5338, device='cuda:0')","tensor(2.0584, device='cuda:0')","tensor(-1.0928, device='cuda:0')"
"tensor(1.3116, device='cuda:0')","tensor(-0.0298, device='cuda:0')","tensor(-0.9162, device='cuda:0')"
"tensor(-0.9376, device='cuda:0')","tensor(1.2002, device='cuda:0')","tensor(0.0021, device='cuda:0')"
"tensor(-0.2745, device='cuda:0')","tensor(1.2772, device='cuda:0')","tensor(-0.7054, device='cuda:0')"
"tensor(2.6955, device='cuda:0')","tensor(-1.2178, device='cuda:0')","tensor(-1.3174, device='cuda:0')"
"tensor(2.0697, device='cuda:0')","tensor(-0.4529, device='cuda:0')","tensor(-1.3571, device='cuda:0')"
"tensor(-0.5804, device='cuda:0')","tensor(0.7562, device='cuda:0')","tensor(0.0904, device='cuda:0')"
"tensor(-0.8615, device='cuda:0')","tensor(1.4056, device='cuda:0')","tensor(-0.1801, device='cuda:0')"
"tensor(-0.5382, device='cuda:0')","tensor(1.4257, device='cuda:0')","tensor(-0.5236, device='cuda:0')"
"tensor(2.6270, device='cuda:0')","tensor(-1.5576, device='cuda:0')","tensor(-0.6951, device='cuda:0')"
"tensor(1.5029, device='cuda:0')","tensor(-0.3382, device='cuda:0')","tensor(-0.8640, device='cuda:0')"
"tensor(0.4103, device='cuda:0')","tensor(0.8057, device='cuda:0')","tensor(-0.9270, device='cuda:0')"
"tensor(2.2324, device='cuda:0')","tensor(-0.6092, device='cuda:0')","tensor(-1.4379, device='cuda:0')"
"tensor(-1.1969, device='cuda:0')","tensor(0.7593, device='cuda:0')","tensor(0.7283, device='cuda:0')"
"tensor(0.9661, device='cuda:0')","tensor(-0.8827, device='cuda:0')","tensor(-0.0798, device='cuda:0')"
"tensor(2.1614, device='cuda:0')","tensor(-1.2291, device='cuda:0')","tensor(-0.8100, device='cuda:0')"
"tensor(0.0476, device='cuda:0')","tensor(-0.8389, device='cuda:0')","tensor(0.9703, device='cuda:0')"
"tensor(0.7305, device='cuda:0')","tensor(0.7192, device='cuda:0')","tensor(-1.1284, device='cuda:0')"
"tensor(1.0504, device='cuda:0')","tensor(-2.2788, device='cuda:0')","tensor(1.2274, device='cuda:0')"
"tensor(1.3259, device='cuda:0')","tensor(-0.9029, device='cuda:0')","tensor(-0.3029, device='cuda:0')"
"tensor(-0.2286, device='cuda:0')","tensor(1.3585, device='cuda:0')","tensor(-0.8445, device='cuda:0')"
"tensor(-0.4024, device='cuda:0')","tensor(-2.0497, device='cuda:0')","tensor(2.5518, device='cuda:0')"
"tensor(2.8445, device='cuda:0')","tensor(-0.7033, device='cuda:0')","tensor(-1.9999, device='cuda:0')"
"tensor(1.9691, device='cuda:0')","tensor(-0.4082, device='cuda:0')","tensor(-1.4631, device='cuda:0')"
"tensor(-0.6608, device='cuda:0')","tensor(1.5952, device='cuda:0')","tensor(-0.5123, device='cuda:0')"
"tensor(-0.8168, device='cuda:0')","tensor(1.8746, device='cuda:0')","tensor(-0.7528, device='cuda:0')"
"tensor(0.3109, device='cuda:0')","tensor(2.1470, device='cuda:0')","tensor(-1.9662, device='cuda:0')"
"tensor(-0.1107, device='cuda:0')","tensor(1.2221, device='cuda:0')","tensor(-0.9208, device='cuda:0')"
"tensor(-2.1841, device='cuda:0')","tensor(2.7323, device='cuda:0')","tensor(-0.1426, device='cuda:0')"
"tensor(-0.7753, device='cuda:0')","tensor(1.4178, device='cuda:0')","tensor(-0.4285, device='cuda:0')"
"tensor(0.7076, device='cuda:0')","tensor(0.1547, device='cuda:0')","tensor(-0.6629, device='cuda:0')"
"tensor(0.4645, device='cuda:0')","tensor(0.5523, device='cuda:0')","tensor(-0.8316, device='cuda:0')"
"tensor(-0.3209, device='cuda:0')","tensor(1.4819, device='cuda:0')","tensor(-0.8072, device='cuda:0')"
"tensor(-0.4910, device='cuda:0')","tensor(-0.6047, device='cuda:0')","tensor(1.2151, device='cuda:0')"
"tensor(2.5402, device='cuda:0')","tensor(-3.1253, device='cuda:0')","tensor(0.5883, device='cuda:0')"
"tensor(-0.2129, device='cuda:0')","tensor(1.2763, device='cuda:0')","tensor(-0.7552, device='cuda:0')"
"tensor(1.2643, device='cuda:0')","tensor(-0.3652, device='cuda:0')","tensor(-0.7168, device='cuda:0')"
"tensor(2.1971, device='cuda:0')","tensor(-0.4442, device='cuda:0')","tensor(-1.5427, device='cuda:0')"
"tensor(-2.7050, device='cuda:0')","tensor(3.9884, device='cuda:0')","tensor(-0.4293, device='cuda:0')"
"tensor(0.1001, device='cuda:0')","tensor(-1.9593, device='cuda:0')","tensor(1.8963, device='cuda:0')"
"tensor(0.9283, device='cuda:0')","tensor(-1.4055, device='cuda:0')","tensor(0.5227, device='cuda:0')"
"tensor(0.3455, device='cuda:0')","tensor(0.4490, device='cuda:0')","tensor(-0.4065, device='cuda:0')"
"tensor(1.7860, device='cuda:0')","tensor(-0.1271, device='cuda:0')","tensor(-1.4266, device='cuda:0')"
"tensor(2.7717, device='cuda:0')","tensor(-2.6910, device='cuda:0')","tensor(0.0844, device='cuda:0')"
"tensor(0.9511, device='cuda:0')","tensor(1.5290, device='cuda:0')","tensor(-2.0407, device='cuda:0')"
"tensor(0.4902, device='cuda:0')","tensor(-1.0343, device='cuda:0')","tensor(0.6173, device='cuda:0')"
"tensor(-0.1182, device='cuda:0')","tensor(-1.2679, device='cuda:0')","tensor(1.3503, device='cuda:0')"
"tensor(0.6195, device='cuda:0')","tensor(0.1158, device='cuda:0')","tensor(-0.4625, device='cuda:0')"
"tensor(2.1564, device='cuda:0')","tensor(-2.8831, device='cuda:0')","tensor(0.7642, device='cuda:0')"
"tensor(2.1653, device='cuda:0')","tensor(-1.0681, device='cuda:0')","tensor(-0.8856, device='cuda:0')"
"tensor(-0.8774, device='cuda:0')","tensor(0.7982, device='cuda:0')","tensor(0.5368, device='cuda:0')"
"tensor(0.3015, device='cuda:0')","tensor(-0.0691, device='cuda:0')","tensor(0.0755, device='cuda:0')"
"tensor(0.4579, device='cuda:0')","tensor(-3.2946, device='cuda:0')","tensor(2.9091, device='cuda:0')"
"tensor(0.7314, device='cuda:0')","tensor(-0.3566, device='cuda:0')","tensor(-0.1832, device='cuda:0')"
"tensor(0.9168, device='cuda:0')","tensor(0.1789, device='cuda:0')","tensor(-0.7981, device='cuda:0')"
"tensor(-1.7186, device='cuda:0')","tensor(1.6418, device='cuda:0')","tensor(0.3129, device='cuda:0')"
"tensor(0.0880, device='cuda:0')","tensor(-1.0487, device='cuda:0')","tensor(1.0825, device='cuda:0')"
"tensor(1.9559, device='cuda:0')","tensor(-1.5676, device='cuda:0')","tensor(-0.2972, device='cuda:0')"
"tensor(-0.1920, device='cuda:0')","tensor(1.5266, device='cuda:0')","tensor(-1.0295, device='cuda:0')"
"tensor(4.0150, device='cuda:0')","tensor(-1.9487, device='cuda:0')","tensor(-1.8825, device='cuda:0')"
"tensor(-0.5348, device='cuda:0')","tensor(1.2443, device='cuda:0')","tensor(-0.4322, device='cuda:0')"
"tensor(-0.5427, device='cuda:0')","tensor(1.6232, device='cuda:0')","tensor(-0.6499, device='cuda:0')"
"tensor(-0.0562, device='cuda:0')","tensor(0.4910, device='cuda:0')","tensor(-0.2028, device='cuda:0')"
"tensor(0.0305, device='cuda:0')","tensor(-0.1640, device='cuda:0')","tensor(0.3465, device='cuda:0')"
"tensor(3.0310, device='cuda:0')","tensor(-0.4698, device='cuda:0')","tensor(-2.2591, device='cuda:0')"
"tensor(-2.5908, device='cuda:0')","tensor(1.0691, device='cuda:0')","tensor(1.7990, device='cuda:0')"
"tensor(1.3159, device='cuda:0')","tensor(-1.2581, device='cuda:0')","tensor(0.1119, device='cuda:0')"
"tensor(0.1812, device='cuda:0')","tensor(-0.2805, device='cuda:0')","tensor(0.2362, device='cuda:0')"
"tensor(0.8312, device='cuda:0')","tensor(0.0633, device='cuda:0')","tensor(-0.6063, device='cuda:0')"
"tensor(-0.8997, device='cuda:0')","tensor(1.3417, device='cuda:0')","tensor(-0.0773, device='cuda:0')"
"tensor(-1.2142, device='cuda:0')","tensor(-3.2940, device='cuda:0')","tensor(4.4573, device='cuda:0')"
"tensor(1.4252, device='cuda:0')","tensor(-2.4824, device='cuda:0')","tensor(1.0355, device='cuda:0')"
"tensor(2.3223, device='cuda:0')","tensor(-1.9939, device='cuda:0')","tensor(-0.2831, device='cuda:0')"
"tensor(1.1265, device='cuda:0')","tensor(-0.7223, device='cuda:0')","tensor(-0.3170, device='cuda:0')"
"tensor(1.0583, device='cuda:0')","tensor(-0.6583, device='cuda:0')","tensor(-0.2197, device='cuda:0')"
"tensor(-0.5840, device='cuda:0')","tensor(-1.0751, device='cuda:0')","tensor(1.7253, device='cuda:0')"
"tensor(3.8637, device='cuda:0')","tensor(-2.7263, device='cuda:0')","tensor(-1.0750, device='cuda:0')"
"tensor(3.4253, device='cuda:0')","tensor(-1.6096, device='cuda:0')","tensor(-1.6333, device='cuda:0')"
"tensor(0.4297, device='cuda:0')","tensor(0.1535, device='cuda:0')","tensor(-0.2095, device='cuda:0')"
"tensor(1.5307, device='cuda:0')","tensor(1.0956, device='cuda:0')","tensor(-2.2825, device='cuda:0')"
"tensor(0.9751, device='cuda:0')","tensor(-1.9414, device='cuda:0')","tensor(1.0053, device='cuda:0')"
"tensor(1.7390, device='cuda:0')","tensor(1.8932, device='cuda:0')","tensor(-3.0332, device='cuda:0')"
"tensor(-0.0283, device='cuda:0')","tensor(2.3715, device='cuda:0')","tensor(-1.8644, device='cuda:0')"
"tensor(1.0011, device='cuda:0')","tensor(0.2635, device='cuda:0')","tensor(-1.0441, device='cuda:0')"
"tensor(-0.2237, device='cuda:0')","tensor(1.5063, device='cuda:0')","tensor(-0.9699, device='cuda:0')"
"tensor(0.1243, device='cuda:0')","tensor(0.2464, device='cuda:0')","tensor(-0.0858, device='cuda:0')"
"tensor(1.5126, device='cuda:0')","tensor(-0.3027, device='cuda:0')","tensor(-0.9382, device='cuda:0')"
"tensor(2.6029, device='cuda:0')","tensor(-0.1860, device='cuda:0')","tensor(-2.1591, device='cuda:0')"
"tensor(0.5368, device='cuda:0')","tensor(0.8724, device='cuda:0')","tensor(-1.0390, device='cuda:0')"
"tensor(-0.1826, device='cuda:0')","tensor(1.5159, device='cuda:0')","tensor(-0.9441, device='cuda:0')"
"tensor(0.8341, device='cuda:0')","tensor(0.0437, device='cuda:0')","tensor(-0.6760, device='cuda:0')"
"tensor(3.6045, device='cuda:0')","tensor(0.0460, device='cuda:0')","tensor(-3.2958, device='cuda:0')"
"tensor(-0.8828, device='cuda:0')","tensor(0.9877, device='cuda:0')","tensor(0.3435, device='cuda:0')"
"tensor(1.5622, device='cuda:0')","tensor(-0.8534, device='cuda:0')","tensor(-0.4708, device='cuda:0')"
"tensor(0.1881, device='cuda:0')","tensor(0.0268, device='cuda:0')","tensor(0.0341, device='cuda:0')"
"tensor(1.8851, device='cuda:0')","tensor(-2.4233, device='cuda:0')","tensor(0.5979, device='cuda:0')"
"tensor(1.0922, device='cuda:0')","tensor(0.1585, device='cuda:0')","tensor(-1.0339, device='cuda:0')"
"tensor(-1.3827, device='cuda:0')","tensor(1.3898, device='cuda:0')","tensor(0.3126, device='cuda:0')"
"tensor(-0.3288, device='cuda:0')","tensor(-1.3962, device='cuda:0')","tensor(1.8815, device='cuda:0')"
"tensor(-1.8544, device='cuda:0')","tensor(3.6545, device='cuda:0')","tensor(-1.1856, device='cuda:0')"
"tensor(2.4530, device='cuda:0')","tensor(-3.8032, device='cuda:0')","tensor(1.1794, device='cuda:0')"
"tensor(2.1061, device='cuda:0')","tensor(-1.2200, device='cuda:0')","tensor(-0.7515, device='cuda:0')"
"tensor(1.4253, device='cuda:0')","tensor(0.6977, device='cuda:0')","tensor(-1.7646, device='cuda:0')"
"tensor(-0.8884, device='cuda:0')","tensor(-0.7682, device='cuda:0')","tensor(1.8237, device='cuda:0')"
"tensor(1.6757, device='cuda:0')","tensor(0.2529, device='cuda:0')","tensor(-1.6688, device='cuda:0')"
"tensor(1.5587, device='cuda:0')","tensor(-1.1974, device='cuda:0')","tensor(-0.2354, device='cuda:0')"
"tensor(0.0459, device='cuda:0')","tensor(1.2556, device='cuda:0')","tensor(-0.9091, device='cuda:0')"
"tensor(1.1249, device='cuda:0')","tensor(-0.4564, device='cuda:0')","tensor(-0.3402, device='cuda:0')"
"tensor(1.5878, device='cuda:0')","tensor(0.4372, device='cuda:0')","tensor(-1.7076, device='cuda:0')"
"tensor(0.6662, device='cuda:0')","tensor(-1.5178, device='cuda:0')","tensor(1.0030, device='cuda:0')"
"tensor(-0.1113, device='cuda:0')","tensor(1.0230, device='cuda:0')","tensor(-0.6787, device='cuda:0')"
"tensor(0.6543, device='cuda:0')","tensor(-1.8055, device='cuda:0')","tensor(1.2151, device='cuda:0')"
"tensor(0.2440, device='cuda:0')","tensor(-0.2176, device='cuda:0')","tensor(0.1875, device='cuda:0')"
"tensor(-0.3180, device='cuda:0')","tensor(-0.1642, device='cuda:0')","tensor(0.6262, device='cuda:0')"
"tensor(-0.7158, device='cuda:0')","tensor(0.7255, device='cuda:0')","tensor(0.2609, device='cuda:0')"
"tensor(0.3936, device='cuda:0')","tensor(-1.2135, device='cuda:0')","tensor(0.8672, device='cuda:0')"
"tensor(2.9290, device='cuda:0')","tensor(-4.1192, device='cuda:0')","tensor(1.2317, device='cuda:0')"
"tensor(-0.2435, device='cuda:0')","tensor(0.1314, device='cuda:0')","tensor(0.4150, device='cuda:0')"
"tensor(-0.1894, device='cuda:0')","tensor(2.7866, device='cuda:0')","tensor(-2.0266, device='cuda:0')"
"tensor(1.4857, device='cuda:0')","tensor(0.4963, device='cuda:0')","tensor(-1.6728, device='cuda:0')"
"tensor(-0.0994, device='cuda:0')","tensor(-1.2437, device='cuda:0')","tensor(1.4966, device='cuda:0')"
"tensor(0.6194, device='cuda:0')","tensor(0.3381, device='cuda:0')","tensor(-0.7134, device='cuda:0')"
"tensor(0.2314, device='cuda:0')","tensor(-0.8212, device='cuda:0')","tensor(0.7688, device='cuda:0')"
"tensor(0.7658, device='cuda:0')","tensor(1.6276, device='cuda:0')","tensor(-2.1100, device='cuda:0')"
"tensor(-1.7585, device='cuda:0')","tensor(1.7275, device='cuda:0')","tensor(0.2761, device='cuda:0')"
"tensor(0.4142, device='cuda:0')","tensor(-0.1799, device='cuda:0')","tensor(-0.1036, device='cuda:0')"
"tensor(-0.0546, device='cuda:0')","tensor(3.0433, device='cuda:0')","tensor(-2.4602, device='cuda:0')"
"tensor(2.1749, device='cuda:0')","tensor(-2.7664, device='cuda:0')","tensor(0.5336, device='cuda:0')"
"tensor(2.0273, device='cuda:0')","tensor(-0.1210, device='cuda:0')","tensor(-1.5925, device='cuda:0')"
"tensor(0.1194, device='cuda:0')","tensor(-1.4662, device='cuda:0')","tensor(1.4208, device='cuda:0')"
"tensor(0.7005, device='cuda:0')","tensor(-1.6896, device='cuda:0')","tensor(1.0313, device='cuda:0')"
"tensor(-0.5498, device='cuda:0')","tensor(3.5605, device='cuda:0')","tensor(-2.3282, device='cuda:0')"
"tensor(-0.0274, device='cuda:0')","tensor(-0.2862, device='cuda:0')","tensor(0.5189, device='cuda:0')"
"tensor(-2.6021, device='cuda:0')","tensor(2.4318, device='cuda:0')","tensor(0.6364, device='cuda:0')"
"tensor(1.1441, device='cuda:0')","tensor(1.3825, device='cuda:0')","tensor(-2.0136, device='cuda:0')"
"tensor(0.5639, device='cuda:0')","tensor(1.1873, device='cuda:0')","tensor(-1.3819, device='cuda:0')"
"tensor(2.4399, device='cuda:0')","tensor(-1.6733, device='cuda:0')","tensor(-0.6497, device='cuda:0')"
"tensor(0.3228, device='cuda:0')","tensor(0.3666, device='cuda:0')","tensor(-0.4319, device='cuda:0')"
"tensor(0.3276, device='cuda:0')","tensor(3.0147, device='cuda:0')","tensor(-2.7325, device='cuda:0')"
"tensor(4.0912, device='cuda:0')","tensor(-3.6446, device='cuda:0')","tensor(-0.4326, device='cuda:0')"
"tensor(-0.8551, device='cuda:0')","tensor(1.0677, device='cuda:0')","tensor(0.1163, device='cuda:0')"
"tensor(1.7180, device='cuda:0')","tensor(-1.5116, device='cuda:0')","tensor(-0.1289, device='cuda:0')"
"tensor(2.4584, device='cuda:0')","tensor(-0.6215, device='cuda:0')","tensor(-1.5597, device='cuda:0')"
"tensor(1.4577, device='cuda:0')","tensor(0.4379, device='cuda:0')","tensor(-1.7726, device='cuda:0')"
"tensor(0.3898, device='cuda:0')","tensor(-1.2400, device='cuda:0')","tensor(0.8897, device='cuda:0')"
"tensor(2.7541, device='cuda:0')","tensor(-1.0632, device='cuda:0')","tensor(-1.5062, device='cuda:0')"
"tensor(1.0568, device='cuda:0')","tensor(-1.2240, device='cuda:0')","tensor(0.2656, device='cuda:0')"
"tensor(4.1215, device='cuda:0')","tensor(-3.2698, device='cuda:0')","tensor(-0.8509, device='cuda:0')"
"tensor(0.3719, device='cuda:0')","tensor(-1.8231, device='cuda:0')","tensor(1.5916, device='cuda:0')"
"tensor(0.0704, device='cuda:0')","tensor(0.9293, device='cuda:0')","tensor(-0.7827, device='cuda:0')"
"tensor(0.3546, device='cuda:0')","tensor(-0.5073, device='cuda:0')","tensor(0.3053, device='cuda:0')"
"tensor(0.1205, device='cuda:0')","tensor(-0.7639, device='cuda:0')","tensor(0.6734, device='cuda:0')"
"tensor(-1.1434, device='cuda:0')","tensor(0.1932, device='cuda:0')","tensor(1.1370, device='cuda:0')"
"tensor(-0.4789, device='cuda:0')","tensor(1.9249, device='cuda:0')","tensor(-1.0476, device='cuda:0')"
"tensor(-0.2476, device='cuda:0')","tensor(1.4506, device='cuda:0')","tensor(-0.8560, device='cuda:0')"
"tensor(0.2178, device='cuda:0')","tensor(-1.6361, device='cuda:0')","tensor(1.5128, device='cuda:0')"
"tensor(-1.1831, device='cuda:0')","tensor(3.5780, device='cuda:0')","tensor(-1.7608, device='cuda:0')"
"tensor(3.9363, device='cuda:0')","tensor(-2.1885, device='cuda:0')","tensor(-1.5459, device='cuda:0')"
"tensor(-0.2784, device='cuda:0')","tensor(-0.2953, device='cuda:0')","tensor(0.6901, device='cuda:0')"
"tensor(-0.4756, device='cuda:0')","tensor(1.0548, device='cuda:0')","tensor(-0.2213, device='cuda:0')"
"tensor(-0.6893, device='cuda:0')","tensor(0.9934, device='cuda:0')","tensor(-0.0714, device='cuda:0')"
"tensor(1.3634, device='cuda:0')","tensor(-1.4901, device='cuda:0')","tensor(0.2604, device='cuda:0')"
"tensor(0.2416, device='cuda:0')","tensor(-1.1014, device='cuda:0')","tensor(1.1217, device='cuda:0')"
"tensor(0.9097, device='cuda:0')","tensor(-0.1477, device='cuda:0')","tensor(-0.4862, device='cuda:0')"
"tensor(-0.0170, device='cuda:0')","tensor(0.4474, device='cuda:0')","tensor(-0.1627, device='cuda:0')"
"tensor(-0.5630, device='cuda:0')","tensor(1.7378, device='cuda:0')","tensor(-0.7117, device='cuda:0')"
"tensor(0.6184, device='cuda:0')","tensor(-1.8121, device='cuda:0')","tensor(1.2940, device='cuda:0')"
"tensor(-0.0041, device='cuda:0')","tensor(1.8101, device='cuda:0')","tensor(-1.4387, device='cuda:0')"
"tensor(-0.1091, device='cuda:0')","tensor(0.2215, device='cuda:0')","tensor(0.1207, device='cuda:0')"
"tensor(0.8064, device='cuda:0')","tensor(-0.7988, device='cuda:0')","tensor(0.0238, device='cuda:0')"
"tensor(1.8356, device='cuda:0')","tensor(-2.2986, device='cuda:0')","tensor(0.5440, device='cuda:0')"
"tensor(0.4025, device='cuda:0')","tensor(-1.0416, device='cuda:0')","tensor(0.7749, device='cuda:0')"
"tensor(-0.0451, device='cuda:0')","tensor(-0.1787, device='cuda:0')","tensor(0.3596, device='cuda:0')"
"tensor(2.2670, device='cuda:0')","tensor(-0.6698, device='cuda:0')","tensor(-1.3799, device='cuda:0')"
"tensor(-1.3342, device='cuda:0')","tensor(3.1567, device='cuda:0')","tensor(-1.2843, device='cuda:0')"
"tensor(-1.5415, device='cuda:0')","tensor(0.7981, device='cuda:0')","tensor(1.0075, device='cuda:0')"
"tensor(1.5106, device='cuda:0')","tensor(0.1261, device='cuda:0')","tensor(-1.3551, device='cuda:0')"
"tensor(0.7268, device='cuda:0')","tensor(1.6418, device='cuda:0')","tensor(-1.8126, device='cuda:0')"
"tensor(-0.8858, device='cuda:0')","tensor(1.2001, device='cuda:0')","tensor(-0.0627, device='cuda:0')"
"tensor(-0.4351, device='cuda:0')","tensor(0.9475, device='cuda:0')","tensor(-0.1655, device='cuda:0')"
"tensor(2.7776, device='cuda:0')","tensor(-1.8106, device='cuda:0')","tensor(-0.8666, device='cuda:0')"
"tensor(-0.2810, device='cuda:0')","tensor(-0.9147, device='cuda:0')","tensor(1.2883, device='cuda:0')"
"tensor(0.1461, device='cuda:0')","tensor(1.8988, device='cuda:0')","tensor(-1.6598, device='cuda:0')"
"tensor(-1.4348, device='cuda:0')","tensor(2.5703, device='cuda:0')","tensor(-0.6600, device='cuda:0')"
"tensor(0.1682, device='cuda:0')","tensor(2.2977, device='cuda:0')","tensor(-2.0020, device='cuda:0')"
"tensor(-0.1042, device='cuda:0')","tensor(1.1525, device='cuda:0')","tensor(-0.7607, device='cuda:0')"
"tensor(0.0410, device='cuda:0')","tensor(1.3476, device='cuda:0')","tensor(-1.0203, device='cuda:0')"
"tensor(0.7727, device='cuda:0')","tensor(-0.5066, device='cuda:0')","tensor(-0.1729, device='cuda:0')"
"tensor(-0.3447, device='cuda:0')","tensor(0.9949, device='cuda:0')","tensor(-0.3625, device='cuda:0')"
"tensor(0.4656, device='cuda:0')","tensor(0.7284, device='cuda:0')","tensor(-0.7954, device='cuda:0')"
"tensor(-1.4744, device='cuda:0')","tensor(4.1747, device='cuda:0')","tensor(-1.9594, device='cuda:0')"
"tensor(-0.6041, device='cuda:0')","tensor(1.9709, device='cuda:0')","tensor(-1.0748, device='cuda:0')"
"tensor(0.6788, device='cuda:0')","tensor(-0.8638, device='cuda:0')","tensor(0.3591, device='cuda:0')"
"tensor(2.9166, device='cuda:0')","tensor(0.4426, device='cuda:0')","tensor(-3.0219, device='cuda:0')"
"tensor(-1.6479, device='cuda:0')","tensor(1.8058, device='cuda:0')","tensor(0.0985, device='cuda:0')"
"tensor(-0.7091, device='cuda:0')","tensor(0.2281, device='cuda:0')","tensor(0.7136, device='cuda:0')"
"tensor(2.7320, device='cuda:0')","tensor(-3.1400, device='cuda:0')","tensor(0.5307, device='cuda:0')"
"tensor(2.0196, device='cuda:0')","tensor(-0.8364, device='cuda:0')","tensor(-0.8501, device='cuda:0')"
"tensor(-0.3378, device='cuda:0')","tensor(-0.4435, device='cuda:0')","tensor(0.9436, device='cuda:0')"
"tensor(-1.3438, device='cuda:0')","tensor(2.9056, device='cuda:0')","tensor(-1.0074, device='cuda:0')"
"tensor(-1.7489, device='cuda:0')","tensor(1.7301, device='cuda:0')","tensor(0.4374, device='cuda:0')"
"tensor(1.6828, device='cuda:0')","tensor(-0.0692, device='cuda:0')","tensor(-1.3812, device='cuda:0')"
"tensor(-0.7176, device='cuda:0')","tensor(2.2879, device='cuda:0')","tensor(-1.0876, device='cuda:0')"
"tensor(-0.0950, device='cuda:0')","tensor(-0.4671, device='cuda:0')","tensor(0.6668, device='cuda:0')"
"tensor(2.0888, device='cuda:0')","tensor(-1.4859, device='cuda:0')","tensor(-0.4483, device='cuda:0')"
"tensor(0.2965, device='cuda:0')","tensor(-1.5524, device='cuda:0')","tensor(1.2703, device='cuda:0')"
"tensor(-0.4614, device='cuda:0')","tensor(0.4479, device='cuda:0')","tensor(0.2478, device='cuda:0')"
"tensor(-0.0928, device='cuda:0')","tensor(0.0127, device='cuda:0')","tensor(0.3742, device='cuda:0')"
"tensor(-0.1353, device='cuda:0')","tensor(1.0352, device='cuda:0')","tensor(-0.5791, device='cuda:0')"
"tensor(4.7154, device='cuda:0')","tensor(-2.7613, device='cuda:0')","tensor(-1.7846, device='cuda:0')"
"tensor(-0.0222, device='cuda:0')","tensor(0.2358, device='cuda:0')","tensor(0.0004, device='cuda:0')"
"tensor(1.9030, device='cuda:0')","tensor(-0.9100, device='cuda:0')","tensor(-0.7570, device='cuda:0')"
"tensor(2.9169, device='cuda:0')","tensor(-1.6438, device='cuda:0')","tensor(-1.1102, device='cuda:0')"
"tensor(-0.1579, device='cuda:0')","tensor(0.8366, device='cuda:0')","tensor(-0.4670, device='cuda:0')"
"tensor(0.1545, device='cuda:0')","tensor(-0.9307, device='cuda:0')","tensor(0.9026, device='cuda:0')"
"tensor(1.5315, device='cuda:0')","tensor(-0.9183, device='cuda:0')","tensor(-0.4453, device='cuda:0')"
