"tensor(5.8984, device='cuda:0')","tensor(-0.9090, device='cuda:0')","tensor(-4.6708, device='cuda:0')"
"tensor(6.2994, device='cuda:0')","tensor(-2.5207, device='cuda:0')","tensor(-3.5258, device='cuda:0')"
"tensor(5.3527, device='cuda:0')","tensor(-3.1734, device='cuda:0')","tensor(-1.7604, device='cuda:0')"
"tensor(7.1622, device='cuda:0')","tensor(-2.5732, device='cuda:0')","tensor(-4.1456, device='cuda:0')"
"tensor(8.4895, device='cuda:0')","tensor(-1.9468, device='cuda:0')","tensor(-5.7332, device='cuda:0')"
"tensor(6.0172, device='cuda:0')","tensor(-2.6129, device='cuda:0')","tensor(-3.0851, device='cuda:0')"
"tensor(3.6892, device='cuda:0')","tensor(-3.0166, device='cuda:0')","tensor(-0.6250, device='cuda:0')"
"tensor(3.8274, device='cuda:0')","tensor(-1.5408, device='cuda:0')","tensor(-2.0844, device='cuda:0')"
"tensor(3.4689, device='cuda:0')","tensor(-0.9619, device='cuda:0')","tensor(-2.5397, device='cuda:0')"
"tensor(7.5554, device='cuda:0')","tensor(-3.1345, device='cuda:0')","tensor(-3.8552, device='cuda:0')"
"tensor(1.8660, device='cuda:0')","tensor(-0.8265, device='cuda:0')","tensor(-0.8257, device='cuda:0')"
"tensor(5.1079, device='cuda:0')","tensor(-2.2122, device='cuda:0')","tensor(-2.6303, device='cuda:0')"
"tensor(5.4041, device='cuda:0')","tensor(-2.4009, device='cuda:0')","tensor(-2.8886, device='cuda:0')"
"tensor(5.1358, device='cuda:0')","tensor(-1.4862, device='cuda:0')","tensor(-3.5037, device='cuda:0')"
"tensor(1.8801, device='cuda:0')","tensor(-3.8246, device='cuda:0')","tensor(1.4206, device='cuda:0')"
"tensor(2.1617, device='cuda:0')","tensor(-1.3703, device='cuda:0')","tensor(-0.9271, device='cuda:0')"
"tensor(5.5272, device='cuda:0')","tensor(-3.1301, device='cuda:0')","tensor(-2.0400, device='cuda:0')"
"tensor(0.7120, device='cuda:0')","tensor(-1.8229, device='cuda:0')","tensor(0.9249, device='cuda:0')"
"tensor(4.9312, device='cuda:0')","tensor(0.2803, device='cuda:0')","tensor(-4.8331, device='cuda:0')"
"tensor(4.7924, device='cuda:0')","tensor(-1.9201, device='cuda:0')","tensor(-2.8627, device='cuda:0')"
"tensor(1.3114, device='cuda:0')","tensor(-0.4302, device='cuda:0')","tensor(-0.8681, device='cuda:0')"
"tensor(5.7223, device='cuda:0')","tensor(-2.4333, device='cuda:0')","tensor(-3.0368, device='cuda:0')"
"tensor(6.1855, device='cuda:0')","tensor(-2.0574, device='cuda:0')","tensor(-3.8576, device='cuda:0')"
"tensor(6.5194, device='cuda:0')","tensor(-4.1419, device='cuda:0')","tensor(-2.0682, device='cuda:0')"
"tensor(5.6176, device='cuda:0')","tensor(-3.9344, device='cuda:0')","tensor(-1.4310, device='cuda:0')"
"tensor(4.3440, device='cuda:0')","tensor(0.0766, device='cuda:0')","tensor(-4.1326, device='cuda:0')"
"tensor(3.8148, device='cuda:0')","tensor(0.4938, device='cuda:0')","tensor(-4.2629, device='cuda:0')"
"tensor(5.5639, device='cuda:0')","tensor(-2.4551, device='cuda:0')","tensor(-2.8611, device='cuda:0')"
"tensor(5.1666, device='cuda:0')","tensor(-2.7006, device='cuda:0')","tensor(-2.1696, device='cuda:0')"
"tensor(6.0362, device='cuda:0')","tensor(-2.2064, device='cuda:0')","tensor(-3.5208, device='cuda:0')"
"tensor(4.9386, device='cuda:0')","tensor(-1.8389, device='cuda:0')","tensor(-2.7929, device='cuda:0')"
"tensor(6.4689, device='cuda:0')","tensor(-2.8857, device='cuda:0')","tensor(-3.2802, device='cuda:0')"
"tensor(5.8635, device='cuda:0')","tensor(-1.8856, device='cuda:0')","tensor(-3.4298, device='cuda:0')"
"tensor(5.0677, device='cuda:0')","tensor(-3.2931, device='cuda:0')","tensor(-1.8464, device='cuda:0')"
"tensor(4.9660, device='cuda:0')","tensor(-2.8226, device='cuda:0')","tensor(-1.7748, device='cuda:0')"
"tensor(7.2901, device='cuda:0')","tensor(-2.1061, device='cuda:0')","tensor(-4.5810, device='cuda:0')"
"tensor(5.3594, device='cuda:0')","tensor(-1.5479, device='cuda:0')","tensor(-3.5308, device='cuda:0')"
"tensor(4.6869, device='cuda:0')","tensor(-3.0018, device='cuda:0')","tensor(-1.6709, device='cuda:0')"
"tensor(2.8455, device='cuda:0')","tensor(-2.4920, device='cuda:0')","tensor(-0.3768, device='cuda:0')"
"tensor(4.1890, device='cuda:0')","tensor(-1.7046, device='cuda:0')","tensor(-2.1765, device='cuda:0')"
"tensor(6.5068, device='cuda:0')","tensor(-2.4571, device='cuda:0')","tensor(-3.5968, device='cuda:0')"
"tensor(5.5965, device='cuda:0')","tensor(0.7634, device='cuda:0')","tensor(-6.0800, device='cuda:0')"
"tensor(7.5035, device='cuda:0')","tensor(-2.0542, device='cuda:0')","tensor(-4.9824, device='cuda:0')"
"tensor(6.1152, device='cuda:0')","tensor(-1.8584, device='cuda:0')","tensor(-3.7838, device='cuda:0')"
"tensor(5.3461, device='cuda:0')","tensor(-2.0682, device='cuda:0')","tensor(-2.9492, device='cuda:0')"
"tensor(6.7797, device='cuda:0')","tensor(-2.1888, device='cuda:0')","tensor(-4.1523, device='cuda:0')"
"tensor(6.2571, device='cuda:0')","tensor(-2.3277, device='cuda:0')","tensor(-3.4815, device='cuda:0')"
"tensor(6.0793, device='cuda:0')","tensor(-2.9922, device='cuda:0')","tensor(-2.7552, device='cuda:0')"
"tensor(3.3318, device='cuda:0')","tensor(-3.8734, device='cuda:0')","tensor(0.5346, device='cuda:0')"
"tensor(5.1414, device='cuda:0')","tensor(-2.3712, device='cuda:0')","tensor(-2.5705, device='cuda:0')"
"tensor(5.1927, device='cuda:0')","tensor(-2.7838, device='cuda:0')","tensor(-2.1780, device='cuda:0')"
"tensor(4.9725, device='cuda:0')","tensor(-2.3501, device='cuda:0')","tensor(-2.3741, device='cuda:0')"
"tensor(2.4313, device='cuda:0')","tensor(-2.9301, device='cuda:0')","tensor(0.3692, device='cuda:0')"
"tensor(3.8451, device='cuda:0')","tensor(-2.2830, device='cuda:0')","tensor(-1.4448, device='cuda:0')"
"tensor(6.8990, device='cuda:0')","tensor(-2.0088, device='cuda:0')","tensor(-4.3290, device='cuda:0')"
"tensor(4.7179, device='cuda:0')","tensor(-2.3614, device='cuda:0')","tensor(-2.1341, device='cuda:0')"
"tensor(4.8593, device='cuda:0')","tensor(-2.5125, device='cuda:0')","tensor(-2.1230, device='cuda:0')"
"tensor(7.3984, device='cuda:0')","tensor(-3.1054, device='cuda:0')","tensor(-3.8350, device='cuda:0')"
"tensor(5.9006, device='cuda:0')","tensor(-2.6008, device='cuda:0')","tensor(-2.9794, device='cuda:0')"
"tensor(5.3981, device='cuda:0')","tensor(-2.8275, device='cuda:0')","tensor(-2.2738, device='cuda:0')"
"tensor(5.9945, device='cuda:0')","tensor(-3.1033, device='cuda:0')","tensor(-2.5041, device='cuda:0')"
"tensor(2.8247, device='cuda:0')","tensor(-2.2709, device='cuda:0')","tensor(-0.5508, device='cuda:0')"
"tensor(2.5441, device='cuda:0')","tensor(-0.1684, device='cuda:0')","tensor(-2.3548, device='cuda:0')"
"tensor(5.2233, device='cuda:0')","tensor(-3.4979, device='cuda:0')","tensor(-1.4112, device='cuda:0')"
"tensor(7.0108, device='cuda:0')","tensor(-2.5331, device='cuda:0')","tensor(-4.0220, device='cuda:0')"
"tensor(4.5654, device='cuda:0')","tensor(-1.5144, device='cuda:0')","tensor(-2.7422, device='cuda:0')"
"tensor(0.8846, device='cuda:0')","tensor(-1.3340, device='cuda:0')","tensor(0.1416, device='cuda:0')"
"tensor(6.4441, device='cuda:0')","tensor(-2.2080, device='cuda:0')","tensor(-3.7382, device='cuda:0')"
"tensor(2.3444, device='cuda:0')","tensor(-3.6502, device='cuda:0')","tensor(1.4961, device='cuda:0')"
"tensor(5.4468, device='cuda:0')","tensor(-1.6224, device='cuda:0')","tensor(-3.5485, device='cuda:0')"
"tensor(4.1393, device='cuda:0')","tensor(-2.3685, device='cuda:0')","tensor(-1.5535, device='cuda:0')"
"tensor(5.4713, device='cuda:0')","tensor(-2.3448, device='cuda:0')","tensor(-2.8921, device='cuda:0')"
"tensor(6.2659, device='cuda:0')","tensor(-1.9674, device='cuda:0')","tensor(-3.9589, device='cuda:0')"
"tensor(3.0046, device='cuda:0')","tensor(-3.7265, device='cuda:0')","tensor(0.6919, device='cuda:0')"
"tensor(4.7597, device='cuda:0')","tensor(-2.0421, device='cuda:0')","tensor(-2.4541, device='cuda:0')"
"tensor(4.8290, device='cuda:0')","tensor(-3.0268, device='cuda:0')","tensor(-1.7672, device='cuda:0')"
"tensor(4.4510, device='cuda:0')","tensor(-3.0520, device='cuda:0')","tensor(-1.1398, device='cuda:0')"
"tensor(5.1670, device='cuda:0')","tensor(-2.6275, device='cuda:0')","tensor(-2.3766, device='cuda:0')"
"tensor(7.1215, device='cuda:0')","tensor(-2.2864, device='cuda:0')","tensor(-4.1304, device='cuda:0')"
"tensor(6.7378, device='cuda:0')","tensor(-3.4245, device='cuda:0')","tensor(-3.0201, device='cuda:0')"
"tensor(7.3287, device='cuda:0')","tensor(-0.8670, device='cuda:0')","tensor(-5.7833, device='cuda:0')"
"tensor(5.6902, device='cuda:0')","tensor(-2.1566, device='cuda:0')","tensor(-3.4983, device='cuda:0')"
"tensor(3.9779, device='cuda:0')","tensor(-2.1730, device='cuda:0')","tensor(-1.7080, device='cuda:0')"
"tensor(3.4902, device='cuda:0')","tensor(-3.3964, device='cuda:0')","tensor(-0.0686, device='cuda:0')"
"tensor(4.9049, device='cuda:0')","tensor(-1.8279, device='cuda:0')","tensor(-2.8433, device='cuda:0')"
"tensor(4.9168, device='cuda:0')","tensor(-2.3145, device='cuda:0')","tensor(-2.4815, device='cuda:0')"
"tensor(3.9849, device='cuda:0')","tensor(-2.2418, device='cuda:0')","tensor(-1.7397, device='cuda:0')"
"tensor(3.7289, device='cuda:0')","tensor(-2.5480, device='cuda:0')","tensor(-1.1337, device='cuda:0')"
"tensor(6.4966, device='cuda:0')","tensor(-1.7794, device='cuda:0')","tensor(-4.3668, device='cuda:0')"
"tensor(5.7434, device='cuda:0')","tensor(-2.7333, device='cuda:0')","tensor(-2.6558, device='cuda:0')"
"tensor(5.7705, device='cuda:0')","tensor(-3.2892, device='cuda:0')","tensor(-2.1856, device='cuda:0')"
"tensor(4.3450, device='cuda:0')","tensor(-3.4396, device='cuda:0')","tensor(-0.9079, device='cuda:0')"
"tensor(5.4202, device='cuda:0')","tensor(-1.7406, device='cuda:0')","tensor(-3.3983, device='cuda:0')"
"tensor(7.0503, device='cuda:0')","tensor(-2.8569, device='cuda:0')","tensor(-3.7315, device='cuda:0')"
"tensor(2.7963, device='cuda:0')","tensor(-2.3420, device='cuda:0')","tensor(-0.5596, device='cuda:0')"
"tensor(4.5378, device='cuda:0')","tensor(-1.7971, device='cuda:0')","tensor(-2.5022, device='cuda:0')"
"tensor(6.6890, device='cuda:0')","tensor(-1.9154, device='cuda:0')","tensor(-4.3294, device='cuda:0')"
"tensor(4.9319, device='cuda:0')","tensor(-2.1103, device='cuda:0')","tensor(-2.8027, device='cuda:0')"
"tensor(5.2970, device='cuda:0')","tensor(-2.5536, device='cuda:0')","tensor(-2.4497, device='cuda:0')"
"tensor(5.1965, device='cuda:0')","tensor(-2.9646, device='cuda:0')","tensor(-2.3706, device='cuda:0')"
"tensor(5.7436, device='cuda:0')","tensor(-2.9832, device='cuda:0')","tensor(-2.3766, device='cuda:0')"
"tensor(5.6869, device='cuda:0')","tensor(-1.7806, device='cuda:0')","tensor(-3.6359, device='cuda:0')"
"tensor(6.4324, device='cuda:0')","tensor(-2.1127, device='cuda:0')","tensor(-4.0800, device='cuda:0')"
"tensor(4.6599, device='cuda:0')","tensor(-2.0345, device='cuda:0')","tensor(-2.5414, device='cuda:0')"
"tensor(5.6171, device='cuda:0')","tensor(0.8053, device='cuda:0')","tensor(-6.3006, device='cuda:0')"
"tensor(2.8937, device='cuda:0')","tensor(-1.5791, device='cuda:0')","tensor(-1.3060, device='cuda:0')"
"tensor(5.9546, device='cuda:0')","tensor(-2.3176, device='cuda:0')","tensor(-3.3170, device='cuda:0')"
"tensor(0.4116, device='cuda:0')","tensor(-1.4975, device='cuda:0')","tensor(0.7224, device='cuda:0')"
"tensor(3.8438, device='cuda:0')","tensor(-1.2753, device='cuda:0')","tensor(-2.2905, device='cuda:0')"
"tensor(3.3149, device='cuda:0')","tensor(-2.9181, device='cuda:0')","tensor(-0.3159, device='cuda:0')"
"tensor(-2.2223, device='cuda:0')","tensor(-4.5795, device='cuda:0')","tensor(6.2051, device='cuda:0')"
"tensor(5.5553, device='cuda:0')","tensor(-1.2901, device='cuda:0')","tensor(-4.0445, device='cuda:0')"
"tensor(2.0015, device='cuda:0')","tensor(-1.0586, device='cuda:0')","tensor(-1.2081, device='cuda:0')"
"tensor(5.6050, device='cuda:0')","tensor(-5.8055, device='cuda:0')","tensor(0.2980, device='cuda:0')"
"tensor(6.1213, device='cuda:0')","tensor(-2.7399, device='cuda:0')","tensor(-3.0577, device='cuda:0')"
"tensor(4.8190, device='cuda:0')","tensor(-0.9354, device='cuda:0')","tensor(-3.5793, device='cuda:0')"
"tensor(4.7830, device='cuda:0')","tensor(-1.4337, device='cuda:0')","tensor(-3.1555, device='cuda:0')"
"tensor(4.8909, device='cuda:0')","tensor(-1.2553, device='cuda:0')","tensor(-3.4808, device='cuda:0')"
"tensor(6.6556, device='cuda:0')","tensor(-2.4994, device='cuda:0')","tensor(-3.6644, device='cuda:0')"
"tensor(0.1420, device='cuda:0')","tensor(-4.7331, device='cuda:0')","tensor(4.0161, device='cuda:0')"
"tensor(4.9736, device='cuda:0')","tensor(-2.2486, device='cuda:0')","tensor(-2.5304, device='cuda:0')"
"tensor(4.6272, device='cuda:0')","tensor(-2.7194, device='cuda:0')","tensor(-1.6533, device='cuda:0')"
"tensor(6.9791, device='cuda:0')","tensor(-2.5513, device='cuda:0')","tensor(-3.9419, device='cuda:0')"
"tensor(5.0052, device='cuda:0')","tensor(-2.7176, device='cuda:0')","tensor(-2.3936, device='cuda:0')"
"tensor(4.7708, device='cuda:0')","tensor(-1.6781, device='cuda:0')","tensor(-2.8795, device='cuda:0')"
"tensor(8.1302, device='cuda:0')","tensor(-2.0970, device='cuda:0')","tensor(-5.1989, device='cuda:0')"
"tensor(2.5082, device='cuda:0')","tensor(-2.3604, device='cuda:0')","tensor(-0.1382, device='cuda:0')"
"tensor(1.8866, device='cuda:0')","tensor(-3.5073, device='cuda:0')","tensor(1.2058, device='cuda:0')"
"tensor(5.7881, device='cuda:0')","tensor(-3.6609, device='cuda:0')","tensor(-1.6926, device='cuda:0')"
"tensor(4.8374, device='cuda:0')","tensor(-1.5646, device='cuda:0')","tensor(-3.0735, device='cuda:0')"
"tensor(3.5963, device='cuda:0')","tensor(-1.9759, device='cuda:0')","tensor(-1.5476, device='cuda:0')"
"tensor(7.1293, device='cuda:0')","tensor(-1.6514, device='cuda:0')","tensor(-4.9595, device='cuda:0')"
"tensor(4.9486, device='cuda:0')","tensor(-1.5198, device='cuda:0')","tensor(-3.2010, device='cuda:0')"
"tensor(4.3333, device='cuda:0')","tensor(-2.0647, device='cuda:0')","tensor(-2.1201, device='cuda:0')"
"tensor(6.8812, device='cuda:0')","tensor(-6.3088, device='cuda:0')","tensor(-0.2240, device='cuda:0')"
"tensor(6.5017, device='cuda:0')","tensor(-2.1832, device='cuda:0')","tensor(-3.8941, device='cuda:0')"
"tensor(0.9366, device='cuda:0')","tensor(-2.6498, device='cuda:0')","tensor(1.1676, device='cuda:0')"
"tensor(5.1035, device='cuda:0')","tensor(-2.6777, device='cuda:0')","tensor(-2.1305, device='cuda:0')"
"tensor(5.2233, device='cuda:0')","tensor(-2.2197, device='cuda:0')","tensor(-2.7819, device='cuda:0')"
"tensor(5.4293, device='cuda:0')","tensor(-2.1929, device='cuda:0')","tensor(-3.0081, device='cuda:0')"
"tensor(4.2604, device='cuda:0')","tensor(-2.2979, device='cuda:0')","tensor(-1.7870, device='cuda:0')"
"tensor(6.5317, device='cuda:0')","tensor(-2.6499, device='cuda:0')","tensor(-3.4108, device='cuda:0')"
"tensor(5.8247, device='cuda:0')","tensor(-2.1562, device='cuda:0')","tensor(-3.5723, device='cuda:0')"
"tensor(2.0124, device='cuda:0')","tensor(-0.5140, device='cuda:0')","tensor(-1.5745, device='cuda:0')"
"tensor(8.2251, device='cuda:0')","tensor(-2.6519, device='cuda:0')","tensor(-5.2826, device='cuda:0')"
"tensor(5.9999, device='cuda:0')","tensor(-2.2345, device='cuda:0')","tensor(-3.4185, device='cuda:0')"
"tensor(5.7139, device='cuda:0')","tensor(-1.9552, device='cuda:0')","tensor(-3.5104, device='cuda:0')"
"tensor(5.7041, device='cuda:0')","tensor(-1.6194, device='cuda:0')","tensor(-3.7776, device='cuda:0')"
"tensor(3.5195, device='cuda:0')","tensor(-3.6992, device='cuda:0')","tensor(0.2153, device='cuda:0')"
"tensor(4.6427, device='cuda:0')","tensor(-2.7071, device='cuda:0')","tensor(-1.7549, device='cuda:0')"
"tensor(4.5582, device='cuda:0')","tensor(-2.4537, device='cuda:0')","tensor(-1.7546, device='cuda:0')"
"tensor(3.0330, device='cuda:0')","tensor(-2.3889, device='cuda:0')","tensor(-0.8275, device='cuda:0')"
"tensor(5.5832, device='cuda:0')","tensor(-3.2194, device='cuda:0')","tensor(-2.2037, device='cuda:0')"
"tensor(4.8638, device='cuda:0')","tensor(-3.2305, device='cuda:0')","tensor(-1.4702, device='cuda:0')"
"tensor(4.0962, device='cuda:0')","tensor(-3.1549, device='cuda:0')","tensor(-0.8436, device='cuda:0')"
"tensor(5.8801, device='cuda:0')","tensor(-2.9177, device='cuda:0')","tensor(-2.6837, device='cuda:0')"
"tensor(5.7645, device='cuda:0')","tensor(-2.8788, device='cuda:0')","tensor(-2.6165, device='cuda:0')"
"tensor(6.4799, device='cuda:0')","tensor(-2.6324, device='cuda:0')","tensor(-3.3765, device='cuda:0')"
"tensor(7.6353, device='cuda:0')","tensor(-2.9232, device='cuda:0')","tensor(-3.7381, device='cuda:0')"
"tensor(2.8984, device='cuda:0')","tensor(-2.8481, device='cuda:0')","tensor(-0.0589, device='cuda:0')"
"tensor(5.0870, device='cuda:0')","tensor(-1.3034, device='cuda:0')","tensor(-3.7461, device='cuda:0')"
"tensor(5.3935, device='cuda:0')","tensor(-2.9557, device='cuda:0')","tensor(-2.2066, device='cuda:0')"
"tensor(4.5188, device='cuda:0')","tensor(-2.4532, device='cuda:0')","tensor(-1.8840, device='cuda:0')"
"tensor(4.1597, device='cuda:0')","tensor(-3.7093, device='cuda:0')","tensor(-0.3963, device='cuda:0')"
"tensor(4.0451, device='cuda:0')","tensor(-2.3524, device='cuda:0')","tensor(-1.5543, device='cuda:0')"
"tensor(7.4627, device='cuda:0')","tensor(-1.7446, device='cuda:0')","tensor(-5.2539, device='cuda:0')"
"tensor(5.5834, device='cuda:0')","tensor(-2.6010, device='cuda:0')","tensor(-2.7118, device='cuda:0')"
"tensor(5.3702, device='cuda:0')","tensor(-0.8640, device='cuda:0')","tensor(-4.1313, device='cuda:0')"
"tensor(5.2727, device='cuda:0')","tensor(-1.9657, device='cuda:0')","tensor(-3.2257, device='cuda:0')"
"tensor(4.4509, device='cuda:0')","tensor(-2.2813, device='cuda:0')","tensor(-2.0434, device='cuda:0')"
"tensor(3.8339, device='cuda:0')","tensor(-0.7494, device='cuda:0')","tensor(-2.9814, device='cuda:0')"
"tensor(7.0505, device='cuda:0')","tensor(-3.2925, device='cuda:0')","tensor(-3.2223, device='cuda:0')"
"tensor(6.0842, device='cuda:0')","tensor(-2.1635, device='cuda:0')","tensor(-3.6085, device='cuda:0')"
"tensor(6.7140, device='cuda:0')","tensor(-2.0228, device='cuda:0')","tensor(-4.2392, device='cuda:0')"
"tensor(7.0509, device='cuda:0')","tensor(-2.9587, device='cuda:0')","tensor(-3.6587, device='cuda:0')"
"tensor(3.6075, device='cuda:0')","tensor(-1.7241, device='cuda:0')","tensor(-2.0763, device='cuda:0')"
"tensor(7.1949, device='cuda:0')","tensor(-0.3554, device='cuda:0')","tensor(-6.3534, device='cuda:0')"
"tensor(2.4765, device='cuda:0')","tensor(-0.0145, device='cuda:0')","tensor(-2.3198, device='cuda:0')"
"tensor(5.9521, device='cuda:0')","tensor(-1.9837, device='cuda:0')","tensor(-3.6054, device='cuda:0')"
"tensor(6.4523, device='cuda:0')","tensor(-2.4299, device='cuda:0')","tensor(-3.5698, device='cuda:0')"
"tensor(5.7797, device='cuda:0')","tensor(-2.6256, device='cuda:0')","tensor(-2.8399, device='cuda:0')"
"tensor(4.8100, device='cuda:0')","tensor(-1.8043, device='cuda:0')","tensor(-2.7831, device='cuda:0')"
"tensor(3.5310, device='cuda:0')","tensor(-1.7615, device='cuda:0')","tensor(-2.0018, device='cuda:0')"
"tensor(5.6065, device='cuda:0')","tensor(-2.0478, device='cuda:0')","tensor(-3.3521, device='cuda:0')"
"tensor(6.3785, device='cuda:0')","tensor(-2.3502, device='cuda:0')","tensor(-3.6411, device='cuda:0')"
"tensor(5.0419, device='cuda:0')","tensor(-1.7364, device='cuda:0')","tensor(-3.1102, device='cuda:0')"
"tensor(6.6353, device='cuda:0')","tensor(-2.1080, device='cuda:0')","tensor(-3.9769, device='cuda:0')"
"tensor(4.1546, device='cuda:0')","tensor(-2.5085, device='cuda:0')","tensor(-1.4918, device='cuda:0')"
"tensor(5.5168, device='cuda:0')","tensor(-1.0053, device='cuda:0')","tensor(-4.2800, device='cuda:0')"
"tensor(4.0646, device='cuda:0')","tensor(-1.7793, device='cuda:0')","tensor(-2.1166, device='cuda:0')"
"tensor(7.8618, device='cuda:0')","tensor(-2.1018, device='cuda:0')","tensor(-5.2726, device='cuda:0')"
"tensor(5.6662, device='cuda:0')","tensor(-2.8757, device='cuda:0')","tensor(-2.5461, device='cuda:0')"
"tensor(5.0032, device='cuda:0')","tensor(-2.7175, device='cuda:0')","tensor(-2.0506, device='cuda:0')"
"tensor(7.8312, device='cuda:0')","tensor(-3.0494, device='cuda:0')","tensor(-4.2044, device='cuda:0')"
"tensor(7.1881, device='cuda:0')","tensor(-3.2479, device='cuda:0')","tensor(-3.5024, device='cuda:0')"
"tensor(5.6342, device='cuda:0')","tensor(-2.7076, device='cuda:0')","tensor(-2.4210, device='cuda:0')"
"tensor(-0.4490, device='cuda:0')","tensor(-3.2910, device='cuda:0')","tensor(3.3542, device='cuda:0')"
"tensor(7.6078, device='cuda:0')","tensor(-2.8634, device='cuda:0')","tensor(-4.1948, device='cuda:0')"
"tensor(5.1612, device='cuda:0')","tensor(-2.6218, device='cuda:0')","tensor(-2.3761, device='cuda:0')"
"tensor(4.9745, device='cuda:0')","tensor(-1.8232, device='cuda:0')","tensor(-2.9171, device='cuda:0')"
"tensor(2.6884, device='cuda:0')","tensor(-2.3375, device='cuda:0')","tensor(-0.3358, device='cuda:0')"
"tensor(3.6626, device='cuda:0')","tensor(-2.4052, device='cuda:0')","tensor(-1.2106, device='cuda:0')"
"tensor(6.2076, device='cuda:0')","tensor(-5.0015, device='cuda:0')","tensor(-0.8450, device='cuda:0')"
"tensor(6.3644, device='cuda:0')","tensor(-3.0657, device='cuda:0')","tensor(-2.9105, device='cuda:0')"
"tensor(6.1942, device='cuda:0')","tensor(-3.2277, device='cuda:0')","tensor(-2.5235, device='cuda:0')"
"tensor(4.5835, device='cuda:0')","tensor(-0.6577, device='cuda:0')","tensor(-3.3226, device='cuda:0')"
"tensor(7.0022, device='cuda:0')","tensor(-2.6632, device='cuda:0')","tensor(-3.7732, device='cuda:0')"
"tensor(5.2940, device='cuda:0')","tensor(-1.8957, device='cuda:0')","tensor(-3.1359, device='cuda:0')"
"tensor(7.4252, device='cuda:0')","tensor(-2.1721, device='cuda:0')","tensor(-4.6492, device='cuda:0')"
"tensor(5.9000, device='cuda:0')","tensor(-1.9242, device='cuda:0')","tensor(-3.7034, device='cuda:0')"
"tensor(7.1952, device='cuda:0')","tensor(-3.3045, device='cuda:0')","tensor(-3.5134, device='cuda:0')"
"tensor(5.3427, device='cuda:0')","tensor(-2.2113, device='cuda:0')","tensor(-2.8972, device='cuda:0')"
"tensor(2.9495, device='cuda:0')","tensor(-1.8658, device='cuda:0')","tensor(-1.1447, device='cuda:0')"
"tensor(6.0614, device='cuda:0')","tensor(-2.1385, device='cuda:0')","tensor(-3.6624, device='cuda:0')"
"tensor(5.7659, device='cuda:0')","tensor(-2.4207, device='cuda:0')","tensor(-3.1060, device='cuda:0')"
"tensor(4.4099, device='cuda:0')","tensor(-1.8742, device='cuda:0')","tensor(-2.4546, device='cuda:0')"
"tensor(4.4129, device='cuda:0')","tensor(-2.2709, device='cuda:0')","tensor(-1.9825, device='cuda:0')"
"tensor(2.4702, device='cuda:0')","tensor(-0.1457, device='cuda:0')","tensor(-2.2995, device='cuda:0')"
"tensor(6.9315, device='cuda:0')","tensor(-0.8596, device='cuda:0')","tensor(-5.8214, device='cuda:0')"
"tensor(6.0440, device='cuda:0')","tensor(-1.8832, device='cuda:0')","tensor(-3.8670, device='cuda:0')"
"tensor(5.0535, device='cuda:0')","tensor(-2.9541, device='cuda:0')","tensor(-1.9335, device='cuda:0')"
"tensor(5.7738, device='cuda:0')","tensor(-1.8270, device='cuda:0')","tensor(-3.6784, device='cuda:0')"
"tensor(3.8234, device='cuda:0')","tensor(1.4838, device='cuda:0')","tensor(-5.4261, device='cuda:0')"
"tensor(6.2215, device='cuda:0')","tensor(-3.2249, device='cuda:0')","tensor(-2.6786, device='cuda:0')"
"tensor(5.1676, device='cuda:0')","tensor(-2.3877, device='cuda:0')","tensor(-2.5988, device='cuda:0')"
"tensor(4.6647, device='cuda:0')","tensor(-2.0605, device='cuda:0')","tensor(-2.4929, device='cuda:0')"
"tensor(6.0465, device='cuda:0')","tensor(-2.0374, device='cuda:0')","tensor(-3.5742, device='cuda:0')"
"tensor(3.9356, device='cuda:0')","tensor(-0.6435, device='cuda:0')","tensor(-3.1673, device='cuda:0')"
"tensor(7.1859, device='cuda:0')","tensor(-3.2564, device='cuda:0')","tensor(-3.4936, device='cuda:0')"
"tensor(4.8508, device='cuda:0')","tensor(-2.5865, device='cuda:0')","tensor(-2.0244, device='cuda:0')"
"tensor(6.5241, device='cuda:0')","tensor(-2.1756, device='cuda:0')","tensor(-3.9820, device='cuda:0')"
"tensor(6.1083, device='cuda:0')","tensor(-2.5193, device='cuda:0')","tensor(-3.2338, device='cuda:0')"
"tensor(7.2210, device='cuda:0')","tensor(-1.9707, device='cuda:0')","tensor(-4.7784, device='cuda:0')"
"tensor(4.6261, device='cuda:0')","tensor(-2.6229, device='cuda:0')","tensor(-1.8104, device='cuda:0')"
"tensor(2.9660, device='cuda:0')","tensor(-3.2731, device='cuda:0')","tensor(0.0547, device='cuda:0')"
"tensor(7.1598, device='cuda:0')","tensor(-2.9810, device='cuda:0')","tensor(-3.6409, device='cuda:0')"
"tensor(6.6417, device='cuda:0')","tensor(-2.3756, device='cuda:0')","tensor(-3.8444, device='cuda:0')"
"tensor(6.0428, device='cuda:0')","tensor(-2.1599, device='cuda:0')","tensor(-3.5443, device='cuda:0')"
"tensor(5.9596, device='cuda:0')","tensor(-2.3877, device='cuda:0')","tensor(-3.2950, device='cuda:0')"
"tensor(2.0523, device='cuda:0')","tensor(-1.7580, device='cuda:0')","tensor(-0.4719, device='cuda:0')"
"tensor(2.6043, device='cuda:0')","tensor(-1.8900, device='cuda:0')","tensor(-1.0514, device='cuda:0')"
