"tensor(3.2402, device='cuda:0')","tensor(-2.1888, device='cuda:0')","tensor(-2.0661, device='cuda:0')"
"tensor(3.4484, device='cuda:0')","tensor(-3.0893, device='cuda:0')","tensor(-1.4812, device='cuda:0')"
"tensor(4.1272, device='cuda:0')","tensor(-4.8199, device='cuda:0')","tensor(-0.7803, device='cuda:0')"
"tensor(3.0085, device='cuda:0')","tensor(-3.7458, device='cuda:0')","tensor(-0.4938, device='cuda:0')"
"tensor(2.5594, device='cuda:0')","tensor(-0.6512, device='cuda:0')","tensor(-2.8219, device='cuda:0')"
"tensor(2.8020, device='cuda:0')","tensor(-1.3323, device='cuda:0')","tensor(-2.5239, device='cuda:0')"
"tensor(2.9813, device='cuda:0')","tensor(-3.3364, device='cuda:0')","tensor(-0.7062, device='cuda:0')"
"tensor(3.2508, device='cuda:0')","tensor(-3.1416, device='cuda:0')","tensor(-1.1511, device='cuda:0')"
"tensor(3.8625, device='cuda:0')","tensor(-3.2217, device='cuda:0')","tensor(-1.8946, device='cuda:0')"
"tensor(2.5075, device='cuda:0')","tensor(-2.7003, device='cuda:0')","tensor(-0.7048, device='cuda:0')"
"tensor(3.9063, device='cuda:0')","tensor(-3.4925, device='cuda:0')","tensor(-1.7335, device='cuda:0')"
"tensor(3.8751, device='cuda:0')","tensor(-2.8563, device='cuda:0')","tensor(-2.2222, device='cuda:0')"
"tensor(3.0798, device='cuda:0')","tensor(-4.1708, device='cuda:0')","tensor(-0.2084, device='cuda:0')"
"tensor(2.4319, device='cuda:0')","tensor(-3.0337, device='cuda:0')","tensor(-0.3318, device='cuda:0')"
"tensor(4.1395, device='cuda:0')","tensor(-3.3535, device='cuda:0')","tensor(-2.1228, device='cuda:0')"
"tensor(3.6021, device='cuda:0')","tensor(-2.3917, device='cuda:0')","tensor(-2.3559, device='cuda:0')"
"tensor(1.9295, device='cuda:0')","tensor(-2.0434, device='cuda:0')","tensor(-0.5827, device='cuda:0')"
"tensor(1.6587, device='cuda:0')","tensor(-2.5810, device='cuda:0')","tensor(0.1266, device='cuda:0')"
"tensor(2.5298, device='cuda:0')","tensor(-1.8028, device='cuda:0')","tensor(-1.4960, device='cuda:0')"
"tensor(4.0197, device='cuda:0')","tensor(-3.8221, device='cuda:0')","tensor(-1.5739, device='cuda:0')"
"tensor(2.9010, device='cuda:0')","tensor(-1.0504, device='cuda:0')","tensor(-2.7647, device='cuda:0')"
"tensor(4.2189, device='cuda:0')","tensor(-3.3790, device='cuda:0')","tensor(-2.1647, device='cuda:0')"
"tensor(4.2100, device='cuda:0')","tensor(-2.8186, device='cuda:0')","tensor(-2.6858, device='cuda:0')"
"tensor(3.3585, device='cuda:0')","tensor(-2.9269, device='cuda:0')","tensor(-1.5078, device='cuda:0')"
"tensor(3.6410, device='cuda:0')","tensor(-2.4986, device='cuda:0')","tensor(-2.2495, device='cuda:0')"
"tensor(2.3324, device='cuda:0')","tensor(-2.4000, device='cuda:0')","tensor(-0.7214, device='cuda:0')"
"tensor(3.1065, device='cuda:0')","tensor(-3.3921, device='cuda:0')","tensor(-0.8629, device='cuda:0')"
"tensor(1.3639, device='cuda:0')","tensor(-3.4360, device='cuda:0')","tensor(1.0684, device='cuda:0')"
"tensor(3.1913, device='cuda:0')","tensor(-3.2648, device='cuda:0')","tensor(-1.0081, device='cuda:0')"
"tensor(2.6634, device='cuda:0')","tensor(-3.1670, device='cuda:0')","tensor(-0.3935, device='cuda:0')"
"tensor(2.2416, device='cuda:0')","tensor(-3.2511, device='cuda:0')","tensor(0.1169, device='cuda:0')"
"tensor(1.5415, device='cuda:0')","tensor(-3.0110, device='cuda:0')","tensor(0.6552, device='cuda:0')"
"tensor(2.4700, device='cuda:0')","tensor(-2.7337, device='cuda:0')","tensor(-0.6272, device='cuda:0')"
"tensor(3.9526, device='cuda:0')","tensor(-3.3304, device='cuda:0')","tensor(-1.9581, device='cuda:0')"
"tensor(2.6045, device='cuda:0')","tensor(-2.9886, device='cuda:0')","tensor(-0.6667, device='cuda:0')"
"tensor(1.6529, device='cuda:0')","tensor(-3.2348, device='cuda:0')","tensor(0.7753, device='cuda:0')"
"tensor(4.3668, device='cuda:0')","tensor(-3.4902, device='cuda:0')","tensor(-2.3198, device='cuda:0')"
"tensor(2.6787, device='cuda:0')","tensor(-3.1575, device='cuda:0')","tensor(-0.4940, device='cuda:0')"
"tensor(3.2395, device='cuda:0')","tensor(-3.2735, device='cuda:0')","tensor(-1.0435, device='cuda:0')"
"tensor(3.3122, device='cuda:0')","tensor(-3.2222, device='cuda:0')","tensor(-1.1411, device='cuda:0')"
"tensor(1.0583, device='cuda:0')","tensor(-2.6361, device='cuda:0')","tensor(0.8603, device='cuda:0')"
"tensor(0.5940, device='cuda:0')","tensor(-0.9992, device='cuda:0')","tensor(-0.0632, device='cuda:0')"
"tensor(3.5907, device='cuda:0')","tensor(-4.0297, device='cuda:0')","tensor(-0.8606, device='cuda:0')"
"tensor(3.4854, device='cuda:0')","tensor(-3.3191, device='cuda:0')","tensor(-1.3744, device='cuda:0')"
"tensor(2.6814, device='cuda:0')","tensor(-2.5944, device='cuda:0')","tensor(-1.0241, device='cuda:0')"
"tensor(2.2033, device='cuda:0')","tensor(-2.2186, device='cuda:0')","tensor(-0.7680, device='cuda:0')"
"tensor(3.8788, device='cuda:0')","tensor(-2.7786, device='cuda:0')","tensor(-2.2940, device='cuda:0')"
"tensor(-0.2289, device='cuda:0')","tensor(-3.1636, device='cuda:0')","tensor(2.5378, device='cuda:0')"
"tensor(3.5961, device='cuda:0')","tensor(-2.9762, device='cuda:0')","tensor(-1.7513, device='cuda:0')"
"tensor(2.8678, device='cuda:0')","tensor(-2.9116, device='cuda:0')","tensor(-0.9241, device='cuda:0')"
"tensor(3.3829, device='cuda:0')","tensor(-3.3072, device='cuda:0')","tensor(-1.1957, device='cuda:0')"
"tensor(3.4357, device='cuda:0')","tensor(-2.9346, device='cuda:0')","tensor(-1.6311, device='cuda:0')"
"tensor(2.2012, device='cuda:0')","tensor(-4.2453, device='cuda:0')","tensor(0.8717, device='cuda:0')"
"tensor(2.7567, device='cuda:0')","tensor(-1.9783, device='cuda:0')","tensor(-1.6335, device='cuda:0')"
"tensor(3.8622, device='cuda:0')","tensor(-3.5896, device='cuda:0')","tensor(-1.5231, device='cuda:0')"
"tensor(2.1826, device='cuda:0')","tensor(-3.3615, device='cuda:0')","tensor(0.1254, device='cuda:0')"
"tensor(3.3599, device='cuda:0')","tensor(-3.4510, device='cuda:0')","tensor(-0.9832, device='cuda:0')"
"tensor(3.9488, device='cuda:0')","tensor(-3.0633, device='cuda:0')","tensor(-2.1288, device='cuda:0')"
"tensor(3.6286, device='cuda:0')","tensor(-2.7064, device='cuda:0')","tensor(-2.0390, device='cuda:0')"
"tensor(3.2605, device='cuda:0')","tensor(-2.1295, device='cuda:0')","tensor(-2.2080, device='cuda:0')"
"tensor(3.8128, device='cuda:0')","tensor(-3.3921, device='cuda:0')","tensor(-1.7171, device='cuda:0')"
"tensor(2.4413, device='cuda:0')","tensor(-2.9108, device='cuda:0')","tensor(-0.4516, device='cuda:0')"
"tensor(0.5892, device='cuda:0')","tensor(-3.4851, device='cuda:0')","tensor(1.8606, device='cuda:0')"
"tensor(3.3215, device='cuda:0')","tensor(-2.7794, device='cuda:0')","tensor(-1.6228, device='cuda:0')"
"tensor(3.4473, device='cuda:0')","tensor(-3.7173, device='cuda:0')","tensor(-0.9556, device='cuda:0')"
"tensor(2.6435, device='cuda:0')","tensor(-3.0193, device='cuda:0')","tensor(-0.5566, device='cuda:0')"
"tensor(1.9870, device='cuda:0')","tensor(-3.0586, device='cuda:0')","tensor(0.1757, device='cuda:0')"
"tensor(3.4668, device='cuda:0')","tensor(-3.0068, device='cuda:0')","tensor(-1.5538, device='cuda:0')"
"tensor(3.1646, device='cuda:0')","tensor(-3.2374, device='cuda:0')","tensor(-1.0250, device='cuda:0')"
"tensor(2.9243, device='cuda:0')","tensor(-3.3575, device='cuda:0')","tensor(-0.7149, device='cuda:0')"
"tensor(2.1944, device='cuda:0')","tensor(-3.3915, device='cuda:0')","tensor(0.1393, device='cuda:0')"
"tensor(2.9118, device='cuda:0')","tensor(-2.7673, device='cuda:0')","tensor(-1.1184, device='cuda:0')"
"tensor(4.2277, device='cuda:0')","tensor(-3.3279, device='cuda:0')","tensor(-2.2443, device='cuda:0')"
"tensor(1.3724, device='cuda:0')","tensor(-2.8856, device='cuda:0')","tensor(0.7109, device='cuda:0')"
"tensor(2.9915, device='cuda:0')","tensor(-2.4788, device='cuda:0')","tensor(-1.4925, device='cuda:0')"
"tensor(3.7724, device='cuda:0')","tensor(-2.9232, device='cuda:0')","tensor(-2.0049, device='cuda:0')"
"tensor(3.8157, device='cuda:0')","tensor(-3.2295, device='cuda:0')","tensor(-1.8424, device='cuda:0')"
"tensor(2.9189, device='cuda:0')","tensor(-3.0160, device='cuda:0')","tensor(-0.8834, device='cuda:0')"
"tensor(3.8568, device='cuda:0')","tensor(-4.3293, device='cuda:0')","tensor(-0.9140, device='cuda:0')"
"tensor(3.0783, device='cuda:0')","tensor(-3.0371, device='cuda:0')","tensor(-1.0604, device='cuda:0')"
"tensor(3.2427, device='cuda:0')","tensor(-3.2147, device='cuda:0')","tensor(-1.1114, device='cuda:0')"
"tensor(3.5820, device='cuda:0')","tensor(-4.0234, device='cuda:0')","tensor(-0.8365, device='cuda:0')"
"tensor(2.8373, device='cuda:0')","tensor(-1.8686, device='cuda:0')","tensor(-1.8674, device='cuda:0')"
"tensor(3.7650, device='cuda:0')","tensor(-2.8297, device='cuda:0')","tensor(-2.1446, device='cuda:0')"
"tensor(0.4555, device='cuda:0')","tensor(-0.7822, device='cuda:0')","tensor(-0.0617, device='cuda:0')"
"tensor(3.7095, device='cuda:0')","tensor(-3.0915, device='cuda:0')","tensor(-1.7825, device='cuda:0')"
"tensor(-0.7983, device='cuda:0')","tensor(-1.7254, device='cuda:0')","tensor(1.9593, device='cuda:0')"
"tensor(2.8526, device='cuda:0')","tensor(-2.5899, device='cuda:0')","tensor(-1.2097, device='cuda:0')"
"tensor(2.5004, device='cuda:0')","tensor(-2.6684, device='cuda:0')","tensor(-0.7408, device='cuda:0')"
"tensor(-1.0846, device='cuda:0')","tensor(-3.3483, device='cuda:0')","tensor(3.4973, device='cuda:0')"
"tensor(3.1524, device='cuda:0')","tensor(-2.1941, device='cuda:0')","tensor(-1.9166, device='cuda:0')"
"tensor(1.2371, device='cuda:0')","tensor(-2.4888, device='cuda:0')","tensor(0.5399, device='cuda:0')"
"tensor(3.1525, device='cuda:0')","tensor(-4.6986, device='cuda:0')","tensor(0.1722, device='cuda:0')"
"tensor(3.0468, device='cuda:0')","tensor(-3.0884, device='cuda:0')","tensor(-1.0089, device='cuda:0')"
"tensor(2.4282, device='cuda:0')","tensor(-1.8275, device='cuda:0')","tensor(-1.3471, device='cuda:0')"
"tensor(1.7141, device='cuda:0')","tensor(-1.8301, device='cuda:0')","tensor(-0.5684, device='cuda:0')"
"tensor(3.4186, device='cuda:0')","tensor(-2.4423, device='cuda:0')","tensor(-1.9633, device='cuda:0')"
"tensor(4.1565, device='cuda:0')","tensor(-3.7020, device='cuda:0')","tensor(-1.8103, device='cuda:0')"
"tensor(0.1204, device='cuda:0')","tensor(-4.1169, device='cuda:0')","tensor(2.9197, device='cuda:0')"
"tensor(3.0821, device='cuda:0')","tensor(-3.0137, device='cuda:0')","tensor(-1.0846, device='cuda:0')"
"tensor(2.9576, device='cuda:0')","tensor(-3.9772, device='cuda:0')","tensor(-0.2148, device='cuda:0')"
"tensor(3.8587, device='cuda:0')","tensor(-3.2923, device='cuda:0')","tensor(-1.8122, device='cuda:0')"
"tensor(3.5002, device='cuda:0')","tensor(-3.6279, device='cuda:0')","tensor(-1.0348, device='cuda:0')"
"tensor(2.9754, device='cuda:0')","tensor(-2.6266, device='cuda:0')","tensor(-1.3123, device='cuda:0')"
"tensor(3.7698, device='cuda:0')","tensor(-2.0569, device='cuda:0')","tensor(-2.8515, device='cuda:0')"
"tensor(3.0196, device='cuda:0')","tensor(-4.1423, device='cuda:0')","tensor(-0.1111, device='cuda:0')"
"tensor(1.0430, device='cuda:0')","tensor(-3.0802, device='cuda:0')","tensor(1.2011, device='cuda:0')"
"tensor(4.0304, device='cuda:0')","tensor(-4.2697, device='cuda:0')","tensor(-1.1594, device='cuda:0')"
"tensor(3.1974, device='cuda:0')","tensor(-2.7841, device='cuda:0')","tensor(-1.5504, device='cuda:0')"
"tensor(2.7334, device='cuda:0')","tensor(-2.6925, device='cuda:0')","tensor(-0.9664, device='cuda:0')"
"tensor(4.0110, device='cuda:0')","tensor(-3.2179, device='cuda:0')","tensor(-2.1462, device='cuda:0')"
"tensor(3.3385, device='cuda:0')","tensor(-2.6222, device='cuda:0')","tensor(-1.7773, device='cuda:0')"
"tensor(1.6335, device='cuda:0')","tensor(-2.5365, device='cuda:0')","tensor(0.1862, device='cuda:0')"
"tensor(3.5119, device='cuda:0')","tensor(-6.3170, device='cuda:0')","tensor(0.9165, device='cuda:0')"
"tensor(3.9889, device='cuda:0')","tensor(-2.7513, device='cuda:0')","tensor(-2.5255, device='cuda:0')"
"tensor(1.3431, device='cuda:0')","tensor(-2.5067, device='cuda:0')","tensor(0.3864, device='cuda:0')"
"tensor(3.0889, device='cuda:0')","tensor(-3.2324, device='cuda:0')","tensor(-0.9129, device='cuda:0')"
"tensor(3.2756, device='cuda:0')","tensor(-2.9484, device='cuda:0')","tensor(-1.3619, device='cuda:0')"
"tensor(3.5555, device='cuda:0')","tensor(-3.2603, device='cuda:0')","tensor(-1.4575, device='cuda:0')"
"tensor(2.8275, device='cuda:0')","tensor(-3.0498, device='cuda:0')","tensor(-0.7630, device='cuda:0')"
"tensor(4.1297, device='cuda:0')","tensor(-3.6473, device='cuda:0')","tensor(-1.7744, device='cuda:0')"
"tensor(4.2310, device='cuda:0')","tensor(-3.1911, device='cuda:0')","tensor(-2.3400, device='cuda:0')"
"tensor(1.7582, device='cuda:0')","tensor(-1.1716, device='cuda:0')","tensor(-1.2019, device='cuda:0')"
"tensor(6.2242, device='cuda:0')","tensor(-4.8296, device='cuda:0')","tensor(-3.4211, device='cuda:0')"
"tensor(3.6951, device='cuda:0')","tensor(-2.8857, device='cuda:0')","tensor(-2.0059, device='cuda:0')"
"tensor(3.7493, device='cuda:0')","tensor(-3.3081, device='cuda:0')","tensor(-1.6933, device='cuda:0')"
"tensor(3.0416, device='cuda:0')","tensor(-2.6289, device='cuda:0')","tensor(-1.3838, device='cuda:0')"
"tensor(2.4299, device='cuda:0')","tensor(-3.9979, device='cuda:0')","tensor(0.4423, device='cuda:0')"
"tensor(1.7299, device='cuda:0')","tensor(-3.1833, device='cuda:0')","tensor(0.6003, device='cuda:0')"
"tensor(2.3361, device='cuda:0')","tensor(-2.9347, device='cuda:0')","tensor(-0.4022, device='cuda:0')"
"tensor(2.9738, device='cuda:0')","tensor(-2.5954, device='cuda:0')","tensor(-1.2902, device='cuda:0')"
"tensor(3.7952, device='cuda:0')","tensor(-3.7364, device='cuda:0')","tensor(-1.4000, device='cuda:0')"
"tensor(3.2666, device='cuda:0')","tensor(-3.4423, device='cuda:0')","tensor(-0.9582, device='cuda:0')"
"tensor(3.0747, device='cuda:0')","tensor(-3.4748, device='cuda:0')","tensor(-0.7070, device='cuda:0')"
"tensor(3.7862, device='cuda:0')","tensor(-3.4791, device='cuda:0')","tensor(-1.5524, device='cuda:0')"
"tensor(3.6389, device='cuda:0')","tensor(-3.4724, device='cuda:0')","tensor(-1.3738, device='cuda:0')"
"tensor(4.1329, device='cuda:0')","tensor(-3.6451, device='cuda:0')","tensor(-1.8127, device='cuda:0')"
"tensor(4.1064, device='cuda:0')","tensor(-4.0007, device='cuda:0')","tensor(-1.5418, device='cuda:0')"
"tensor(1.1139, device='cuda:0')","tensor(-3.0892, device='cuda:0')","tensor(1.0800, device='cuda:0')"
"tensor(3.7517, device='cuda:0')","tensor(-2.5691, device='cuda:0')","tensor(-2.3938, device='cuda:0')"
"tensor(2.9916, device='cuda:0')","tensor(-2.6133, device='cuda:0')","tensor(-1.3211, device='cuda:0')"
"tensor(2.7943, device='cuda:0')","tensor(-2.4244, device='cuda:0')","tensor(-1.3665, device='cuda:0')"
"tensor(2.2756, device='cuda:0')","tensor(-3.2013, device='cuda:0')","tensor(-0.0383, device='cuda:0')"
"tensor(2.6023, device='cuda:0')","tensor(-2.9548, device='cuda:0')","tensor(-0.5726, device='cuda:0')"
"tensor(3.9035, device='cuda:0')","tensor(-3.0092, device='cuda:0')","tensor(-2.0892, device='cuda:0')"
"tensor(3.0653, device='cuda:0')","tensor(-3.1832, device='cuda:0')","tensor(-0.8927, device='cuda:0')"
"tensor(2.6847, device='cuda:0')","tensor(-2.2781, device='cuda:0')","tensor(-1.2819, device='cuda:0')"
"tensor(3.6149, device='cuda:0')","tensor(-2.7768, device='cuda:0')","tensor(-1.9673, device='cuda:0')"
"tensor(1.7095, device='cuda:0')","tensor(-2.2325, device='cuda:0')","tensor(-0.2736, device='cuda:0')"
"tensor(2.7668, device='cuda:0')","tensor(-2.8175, device='cuda:0')","tensor(-0.9090, device='cuda:0')"
"tensor(4.1911, device='cuda:0')","tensor(-3.2361, device='cuda:0')","tensor(-2.2745, device='cuda:0')"
"tensor(3.7567, device='cuda:0')","tensor(-2.3627, device='cuda:0')","tensor(-2.5065, device='cuda:0')"
"tensor(3.8295, device='cuda:0')","tensor(-3.4278, device='cuda:0')","tensor(-1.6868, device='cuda:0')"
"tensor(3.4019, device='cuda:0')","tensor(-3.5169, device='cuda:0')","tensor(-1.0606, device='cuda:0')"
"tensor(2.5747, device='cuda:0')","tensor(-2.3412, device='cuda:0')","tensor(-1.1079, device='cuda:0')"
"tensor(3.4283, device='cuda:0')","tensor(-1.6801, device='cuda:0')","tensor(-2.7783, device='cuda:0')"
"tensor(1.2637, device='cuda:0')","tensor(-1.5812, device='cuda:0')","tensor(-0.1978, device='cuda:0')"
"tensor(3.8752, device='cuda:0')","tensor(-3.0803, device='cuda:0')","tensor(-2.0611, device='cuda:0')"
"tensor(3.9802, device='cuda:0')","tensor(-3.7109, device='cuda:0')","tensor(-1.6235, device='cuda:0')"
"tensor(3.1751, device='cuda:0')","tensor(-2.8024, device='cuda:0')","tensor(-1.4068, device='cuda:0')"
"tensor(1.6812, device='cuda:0')","tensor(-1.9782, device='cuda:0')","tensor(-0.3009, device='cuda:0')"
"tensor(2.3855, device='cuda:0')","tensor(-2.7384, device='cuda:0')","tensor(-0.5259, device='cuda:0')"
"tensor(3.7351, device='cuda:0')","tensor(-3.1678, device='cuda:0')","tensor(-1.7096, device='cuda:0')"
"tensor(3.4971, device='cuda:0')","tensor(-2.5019, device='cuda:0')","tensor(-2.0651, device='cuda:0')"
"tensor(2.2346, device='cuda:0')","tensor(-1.8987, device='cuda:0')","tensor(-1.0766, device='cuda:0')"
"tensor(3.7847, device='cuda:0')","tensor(-2.9378, device='cuda:0')","tensor(-2.0074, device='cuda:0')"
"tensor(2.7314, device='cuda:0')","tensor(-2.8567, device='cuda:0')","tensor(-0.7986, device='cuda:0')"
"tensor(3.5616, device='cuda:0')","tensor(-2.8972, device='cuda:0')","tensor(-1.8442, device='cuda:0')"
"tensor(1.6200, device='cuda:0')","tensor(-2.2082, device='cuda:0')","tensor(-0.0122, device='cuda:0')"
"tensor(3.6910, device='cuda:0')","tensor(-3.5666, device='cuda:0')","tensor(-1.3753, device='cuda:0')"
"tensor(2.8891, device='cuda:0')","tensor(-3.4074, device='cuda:0')","tensor(-0.5176, device='cuda:0')"
"tensor(1.7977, device='cuda:0')","tensor(-3.3847, device='cuda:0')","tensor(0.6621, device='cuda:0')"
"tensor(4.5433, device='cuda:0')","tensor(-3.9138, device='cuda:0')","tensor(-2.1557, device='cuda:0')"
"tensor(4.5165, device='cuda:0')","tensor(-3.7776, device='cuda:0')","tensor(-2.1740, device='cuda:0')"
"tensor(2.8879, device='cuda:0')","tensor(-2.9589, device='cuda:0')","tensor(-0.9023, device='cuda:0')"
"tensor(-0.6209, device='cuda:0')","tensor(-3.2179, device='cuda:0')","tensor(2.9831, device='cuda:0')"
"tensor(4.7095, device='cuda:0')","tensor(-3.7110, device='cuda:0')","tensor(-2.4706, device='cuda:0')"
"tensor(3.3427, device='cuda:0')","tensor(-3.5361, device='cuda:0')","tensor(-0.9452, device='cuda:0')"
"tensor(2.5903, device='cuda:0')","tensor(-1.9648, device='cuda:0')","tensor(-1.4631, device='cuda:0')"
"tensor(1.4911, device='cuda:0')","tensor(-2.7122, device='cuda:0')","tensor(0.4993, device='cuda:0')"
"tensor(2.2089, device='cuda:0')","tensor(-2.8910, device='cuda:0')","tensor(-0.1768, device='cuda:0')"
"tensor(2.0738, device='cuda:0')","tensor(-5.1216, device='cuda:0')","tensor(1.4439, device='cuda:0')"
"tensor(3.6165, device='cuda:0')","tensor(-3.3850, device='cuda:0')","tensor(-1.4185, device='cuda:0')"
"tensor(3.5454, device='cuda:0')","tensor(-3.2587, device='cuda:0')","tensor(-1.4286, device='cuda:0')"
"tensor(1.2697, device='cuda:0')","tensor(-0.6949, device='cuda:0')","tensor(-1.2000, device='cuda:0')"
"tensor(4.0285, device='cuda:0')","tensor(-2.7362, device='cuda:0')","tensor(-2.6228, device='cuda:0')"
"tensor(3.2520, device='cuda:0')","tensor(-3.1934, device='cuda:0')","tensor(-1.1662, device='cuda:0')"
"tensor(4.3711, device='cuda:0')","tensor(-3.4369, device='cuda:0')","tensor(-2.3059, device='cuda:0')"
"tensor(3.4047, device='cuda:0')","tensor(-3.1158, device='cuda:0')","tensor(-1.3470, device='cuda:0')"
"tensor(4.2514, device='cuda:0')","tensor(-3.3701, device='cuda:0')","tensor(-2.2456, device='cuda:0')"
"tensor(3.0672, device='cuda:0')","tensor(-3.2487, device='cuda:0')","tensor(-0.9355, device='cuda:0')"
"tensor(1.9811, device='cuda:0')","tensor(-2.3290, device='cuda:0')","tensor(-0.6370, device='cuda:0')"
"tensor(3.8940, device='cuda:0')","tensor(-3.4120, device='cuda:0')","tensor(-1.7722, device='cuda:0')"
"tensor(3.5540, device='cuda:0')","tensor(-3.3905, device='cuda:0')","tensor(-1.3796, device='cuda:0')"
"tensor(2.8955, device='cuda:0')","tensor(-2.5851, device='cuda:0')","tensor(-1.2834, device='cuda:0')"
"tensor(2.1538, device='cuda:0')","tensor(-2.6787, device='cuda:0')","tensor(-0.3046, device='cuda:0')"
"tensor(0.4223, device='cuda:0')","tensor(-1.0134, device='cuda:0')","tensor(0.1764, device='cuda:0')"
"tensor(4.5762, device='cuda:0')","tensor(-2.9936, device='cuda:0')","tensor(-2.9567, device='cuda:0')"
"tensor(3.5140, device='cuda:0')","tensor(-3.1988, device='cuda:0')","tensor(-1.4303, device='cuda:0')"
"tensor(3.2644, device='cuda:0')","tensor(-3.1264, device='cuda:0')","tensor(-1.1825, device='cuda:0')"
"tensor(3.3049, device='cuda:0')","tensor(-3.2465, device='cuda:0')","tensor(-1.1606, device='cuda:0')"
"tensor(2.9563, device='cuda:0')","tensor(-1.2964, device='cuda:0')","tensor(-2.5202, device='cuda:0')"
"tensor(4.1189, device='cuda:0')","tensor(-4.0010, device='cuda:0')","tensor(-1.5317, device='cuda:0')"
"tensor(3.3394, device='cuda:0')","tensor(-3.2690, device='cuda:0')","tensor(-1.1706, device='cuda:0')"
"tensor(3.8344, device='cuda:0')","tensor(-3.2094, device='cuda:0')","tensor(-1.8424, device='cuda:0')"
"tensor(3.9902, device='cuda:0')","tensor(-3.2226, device='cuda:0')","tensor(-1.9931, device='cuda:0')"
"tensor(2.1452, device='cuda:0')","tensor(-1.0074, device='cuda:0')","tensor(-1.6824, device='cuda:0')"
"tensor(4.4486, device='cuda:0')","tensor(-3.9375, device='cuda:0')","tensor(-1.9299, device='cuda:0')"
"tensor(2.4823, device='cuda:0')","tensor(-3.2157, device='cuda:0')","tensor(-0.1432, device='cuda:0')"
"tensor(3.9299, device='cuda:0')","tensor(-3.0743, device='cuda:0')","tensor(-2.0983, device='cuda:0')"
"tensor(4.0758, device='cuda:0')","tensor(-3.2931, device='cuda:0')","tensor(-2.0502, device='cuda:0')"
"tensor(4.0465, device='cuda:0')","tensor(-3.3721, device='cuda:0')","tensor(-1.9600, device='cuda:0')"
"tensor(1.4539, device='cuda:0')","tensor(-3.2689, device='cuda:0')","tensor(0.9623, device='cuda:0')"
"tensor(1.2691, device='cuda:0')","tensor(-2.9719, device='cuda:0')","tensor(0.9105, device='cuda:0')"
"tensor(3.6651, device='cuda:0')","tensor(-3.1322, device='cuda:0')","tensor(-1.6873, device='cuda:0')"
"tensor(4.0081, device='cuda:0')","tensor(-2.9007, device='cuda:0')","tensor(-2.3244, device='cuda:0')"
"tensor(3.8317, device='cuda:0')","tensor(-3.0609, device='cuda:0')","tensor(-2.0099, device='cuda:0')"
"tensor(3.6579, device='cuda:0')","tensor(-3.3084, device='cuda:0')","tensor(-1.5076, device='cuda:0')"
"tensor(1.3943, device='cuda:0')","tensor(-1.3603, device='cuda:0')","tensor(-0.5794, device='cuda:0')"
"tensor(2.6142, device='cuda:0')","tensor(-2.3341, device='cuda:0')","tensor(-1.2668, device='cuda:0')"
"tensor(2.9274, device='cuda:0')","tensor(-2.5864, device='cuda:0')","tensor(-1.3451, device='cuda:0')"
"tensor(3.4627, device='cuda:0')","tensor(-3.2469, device='cuda:0')","tensor(-1.3488, device='cuda:0')"
"tensor(4.1301, device='cuda:0')","tensor(-3.1950, device='cuda:0')","tensor(-2.1955, device='cuda:0')"
"tensor(2.6959, device='cuda:0')","tensor(-2.4560, device='cuda:0')","tensor(-1.1825, device='cuda:0')"
"tensor(1.3022, device='cuda:0')","tensor(-3.4491, device='cuda:0')","tensor(1.1385, device='cuda:0')"
"tensor(4.3994, device='cuda:0')","tensor(-3.7136, device='cuda:0')","tensor(-2.0643, device='cuda:0')"
"tensor(-0.0568, device='cuda:0')","tensor(-3.0533, device='cuda:0')","tensor(2.2736, device='cuda:0')"
"tensor(1.9473, device='cuda:0')","tensor(-3.2165, device='cuda:0')","tensor(0.4171, device='cuda:0')"
"tensor(3.3932, device='cuda:0')","tensor(-3.2723, device='cuda:0')","tensor(-1.2677, device='cuda:0')"
"tensor(3.6794, device='cuda:0')","tensor(-3.6545, device='cuda:0')","tensor(-1.3196, device='cuda:0')"
"tensor(2.0825, device='cuda:0')","tensor(-3.0588, device='cuda:0')","tensor(0.0416, device='cuda:0')"
"tensor(4.2315, device='cuda:0')","tensor(-3.1158, device='cuda:0')","tensor(-2.4688, device='cuda:0')"
"tensor(2.8965, device='cuda:0')","tensor(-3.3669, device='cuda:0')","tensor(-0.5922, device='cuda:0')"
"tensor(1.4841, device='cuda:0')","tensor(-2.3851, device='cuda:0')","tensor(0.2107, device='cuda:0')"
"tensor(3.6893, device='cuda:0')","tensor(-1.8293, device='cuda:0')","tensor(-3.0108, device='cuda:0')"
"tensor(3.3408, device='cuda:0')","tensor(-3.4384, device='cuda:0')","tensor(-1.0665, device='cuda:0')"
"tensor(3.3565, device='cuda:0')","tensor(-2.6326, device='cuda:0')","tensor(-1.8128, device='cuda:0')"
"tensor(1.5487, device='cuda:0')","tensor(-2.4329, device='cuda:0')","tensor(0.1165, device='cuda:0')"
"tensor(4.1483, device='cuda:0')","tensor(-3.7918, device='cuda:0')","tensor(-1.7617, device='cuda:0')"
"tensor(3.0891, device='cuda:0')","tensor(-3.0141, device='cuda:0')","tensor(-1.1391, device='cuda:0')"
"tensor(3.5662, device='cuda:0')","tensor(-2.9694, device='cuda:0')","tensor(-1.7114, device='cuda:0')"
