"tensor(4.7526, device='cuda:0')","tensor(-3.2140, device='cuda:0')","tensor(-1.5920, device='cuda:0')"
"tensor(8.0983, device='cuda:0')","tensor(-6.5227, device='cuda:0')","tensor(-1.2870, device='cuda:0')"
"tensor(4.9271, device='cuda:0')","tensor(-5.2702, device='cuda:0')","tensor(0.1105, device='cuda:0')"
"tensor(2.6793, device='cuda:0')","tensor(-4.3131, device='cuda:0')","tensor(1.1877, device='cuda:0')"
"tensor(4.4632, device='cuda:0')","tensor(-4.2583, device='cuda:0')","tensor(-0.4455, device='cuda:0')"
"tensor(4.6367, device='cuda:0')","tensor(-3.8161, device='cuda:0')","tensor(-1.0102, device='cuda:0')"
"tensor(1.0984, device='cuda:0')","tensor(-2.0964, device='cuda:0')","tensor(0.4855, device='cuda:0')"
"tensor(6.1200, device='cuda:0')","tensor(-3.4564, device='cuda:0')","tensor(-2.5058, device='cuda:0')"
"tensor(3.6235, device='cuda:0')","tensor(-2.4780, device='cuda:0')","tensor(-1.3859, device='cuda:0')"
"tensor(2.6890, device='cuda:0')","tensor(-4.8838, device='cuda:0')","tensor(1.7046, device='cuda:0')"
"tensor(7.1479, device='cuda:0')","tensor(-2.7772, device='cuda:0')","tensor(-4.0393, device='cuda:0')"
"tensor(3.6542, device='cuda:0')","tensor(-3.7971, device='cuda:0')","tensor(-0.0784, device='cuda:0')"
"tensor(8.0402, device='cuda:0')","tensor(-4.6563, device='cuda:0')","tensor(-2.9773, device='cuda:0')"
"tensor(5.3425, device='cuda:0')","tensor(-4.1335, device='cuda:0')","tensor(-1.4555, device='cuda:0')"
"tensor(4.5483, device='cuda:0')","tensor(-2.9258, device='cuda:0')","tensor(-1.7296, device='cuda:0')"
"tensor(4.7843, device='cuda:0')","tensor(-4.7315, device='cuda:0')","tensor(-0.1844, device='cuda:0')"
"tensor(5.2366, device='cuda:0')","tensor(-2.9472, device='cuda:0')","tensor(-2.2589, device='cuda:0')"
"tensor(3.5658, device='cuda:0')","tensor(-3.8551, device='cuda:0')","tensor(0.0049, device='cuda:0')"
"tensor(2.5081, device='cuda:0')","tensor(-3.5022, device='cuda:0')","tensor(0.6838, device='cuda:0')"
"tensor(3.1480, device='cuda:0')","tensor(-3.8409, device='cuda:0')","tensor(0.2716, device='cuda:0')"
"tensor(4.4772, device='cuda:0')","tensor(-4.3137, device='cuda:0')","tensor(-0.3416, device='cuda:0')"
"tensor(5.2675, device='cuda:0')","tensor(-4.6277, device='cuda:0')","tensor(-0.6883, device='cuda:0')"
"tensor(1.2978, device='cuda:0')","tensor(-4.5239, device='cuda:0')","tensor(2.5320, device='cuda:0')"
"tensor(5.3028, device='cuda:0')","tensor(-5.1308, device='cuda:0')","tensor(-0.4718, device='cuda:0')"
"tensor(3.2295, device='cuda:0')","tensor(-3.9457, device='cuda:0')","tensor(0.3066, device='cuda:0')"
"tensor(2.4414, device='cuda:0')","tensor(-4.4610, device='cuda:0')","tensor(1.4886, device='cuda:0')"
"tensor(1.7901, device='cuda:0')","tensor(-1.7944, device='cuda:0')","tensor(-0.3386, device='cuda:0')"
"tensor(3.3660, device='cuda:0')","tensor(-3.3855, device='cuda:0')","tensor(-0.3194, device='cuda:0')"
"tensor(1.5050, device='cuda:0')","tensor(-3.6156, device='cuda:0')","tensor(1.4353, device='cuda:0')"
"tensor(3.7336, device='cuda:0')","tensor(-3.1904, device='cuda:0')","tensor(-0.7953, device='cuda:0')"
"tensor(3.4334, device='cuda:0')","tensor(-3.8824, device='cuda:0')","tensor(0.0463, device='cuda:0')"
"tensor(4.3735, device='cuda:0')","tensor(-4.3269, device='cuda:0')","tensor(-0.2102, device='cuda:0')"
"tensor(4.1788, device='cuda:0')","tensor(-3.4786, device='cuda:0')","tensor(-0.8503, device='cuda:0')"
"tensor(4.6055, device='cuda:0')","tensor(-4.4656, device='cuda:0')","tensor(-0.3727, device='cuda:0')"
"tensor(2.8998, device='cuda:0')","tensor(-3.6575, device='cuda:0')","tensor(0.2572, device='cuda:0')"
"tensor(2.3090, device='cuda:0')","tensor(-4.0407, device='cuda:0')","tensor(1.1359, device='cuda:0')"
"tensor(4.5500, device='cuda:0')","tensor(-3.2014, device='cuda:0')","tensor(-1.4444, device='cuda:0')"
"tensor(3.5261, device='cuda:0')","tensor(-3.5357, device='cuda:0')","tensor(-0.2889, device='cuda:0')"
"tensor(5.0420, device='cuda:0')","tensor(-4.1293, device='cuda:0')","tensor(-0.9393, device='cuda:0')"
"tensor(3.8481, device='cuda:0')","tensor(-4.8927, device='cuda:0')","tensor(0.5740, device='cuda:0')"
"tensor(3.3833, device='cuda:0')","tensor(-4.4309, device='cuda:0')","tensor(0.6558, device='cuda:0')"
"tensor(6.7581, device='cuda:0')","tensor(-4.4171, device='cuda:0')","tensor(-2.0852, device='cuda:0')"
"tensor(4.4014, device='cuda:0')","tensor(-3.5077, device='cuda:0')","tensor(-1.0061, device='cuda:0')"
"tensor(3.5889, device='cuda:0')","tensor(-4.1111, device='cuda:0')","tensor(0.1154, device='cuda:0')"
"tensor(5.6080, device='cuda:0')","tensor(-3.5964, device='cuda:0')","tensor(-2.1413, device='cuda:0')"
"tensor(4.2106, device='cuda:0')","tensor(-3.9894, device='cuda:0')","tensor(-0.3565, device='cuda:0')"
"tensor(5.1364, device='cuda:0')","tensor(-4.5669, device='cuda:0')","tensor(-0.6624, device='cuda:0')"
"tensor(0.7672, device='cuda:0')","tensor(-0.8743, device='cuda:0')","tensor(-0.5809, device='cuda:0')"
"tensor(4.0031, device='cuda:0')","tensor(-4.6767, device='cuda:0')","tensor(0.3051, device='cuda:0')"
"tensor(3.5786, device='cuda:0')","tensor(-3.5875, device='cuda:0')","tensor(-0.3172, device='cuda:0')"
"tensor(4.2390, device='cuda:0')","tensor(-2.9847, device='cuda:0')","tensor(-1.3670, device='cuda:0')"
"tensor(2.8761, device='cuda:0')","tensor(-6.0417, device='cuda:0')","tensor(2.5536, device='cuda:0')"
"tensor(1.3750, device='cuda:0')","tensor(-2.2774, device='cuda:0')","tensor(0.4072, device='cuda:0')"
"tensor(4.9628, device='cuda:0')","tensor(-5.3141, device='cuda:0')","tensor(0.1570, device='cuda:0')"
"tensor(0.8194, device='cuda:0')","tensor(-3.6931, device='cuda:0')","tensor(2.1779, device='cuda:0')"
"tensor(0.9290, device='cuda:0')","tensor(-0.4278, device='cuda:0')","tensor(-0.9529, device='cuda:0')"
"tensor(1.4769, device='cuda:0')","tensor(-2.0821, device='cuda:0')","tensor(0.2975, device='cuda:0')"
"tensor(1.7626, device='cuda:0')","tensor(-1.4275, device='cuda:0')","tensor(-1.0051, device='cuda:0')"
"tensor(4.9165, device='cuda:0')","tensor(-3.9740, device='cuda:0')","tensor(-1.1062, device='cuda:0')"
"tensor(4.4962, device='cuda:0')","tensor(-3.7570, device='cuda:0')","tensor(-0.9459, device='cuda:0')"
"tensor(5.7129, device='cuda:0')","tensor(-5.1060, device='cuda:0')","tensor(-0.8312, device='cuda:0')"
"tensor(5.3533, device='cuda:0')","tensor(-4.1369, device='cuda:0')","tensor(-1.4061, device='cuda:0')"
"tensor(4.1283, device='cuda:0')","tensor(-1.7451, device='cuda:0')","tensor(-2.4403, device='cuda:0')"
"tensor(3.0595, device='cuda:0')","tensor(-0.8124, device='cuda:0')","tensor(-2.3458, device='cuda:0')"
"tensor(3.7680, device='cuda:0')","tensor(-4.3989, device='cuda:0')","tensor(0.3095, device='cuda:0')"
"tensor(3.1480, device='cuda:0')","tensor(-3.8409, device='cuda:0')","tensor(0.2716, device='cuda:0')"
"tensor(4.7827, device='cuda:0')","tensor(-4.1574, device='cuda:0')","tensor(-0.7774, device='cuda:0')"
"tensor(2.7960, device='cuda:0')","tensor(-2.5378, device='cuda:0')","tensor(-0.5822, device='cuda:0')"
"tensor(6.2034, device='cuda:0')","tensor(-4.8625, device='cuda:0')","tensor(-1.3277, device='cuda:0')"
"tensor(5.7437, device='cuda:0')","tensor(-3.3199, device='cuda:0')","tensor(-2.4426, device='cuda:0')"
"tensor(4.1241, device='cuda:0')","tensor(-4.9251, device='cuda:0')","tensor(0.5615, device='cuda:0')"
"tensor(1.6996, device='cuda:0')","tensor(-5.2612, device='cuda:0')","tensor(2.6691, device='cuda:0')"
"tensor(5.4827, device='cuda:0')","tensor(-3.6887, device='cuda:0')","tensor(-1.8751, device='cuda:0')"
"tensor(4.6961, device='cuda:0')","tensor(-3.3004, device='cuda:0')","tensor(-1.4712, device='cuda:0')"
"tensor(2.2651, device='cuda:0')","tensor(-3.1498, device='cuda:0')","tensor(0.2510, device='cuda:0')"
"tensor(2.2689, device='cuda:0')","tensor(-3.9575, device='cuda:0')","tensor(1.2571, device='cuda:0')"
"tensor(3.3361, device='cuda:0')","tensor(-3.2600, device='cuda:0')","tensor(-0.4346, device='cuda:0')"
"tensor(5.2490, device='cuda:0')","tensor(-3.9711, device='cuda:0')","tensor(-1.3568, device='cuda:0')"
"tensor(4.0503, device='cuda:0')","tensor(-0.6286, device='cuda:0')","tensor(-3.4737, device='cuda:0')"
"tensor(6.1563, device='cuda:0')","tensor(-4.2038, device='cuda:0')","tensor(-2.1339, device='cuda:0')"
"tensor(3.6978, device='cuda:0')","tensor(-2.6305, device='cuda:0')","tensor(-1.2976, device='cuda:0')"
"tensor(5.0369, device='cuda:0')","tensor(-3.9713, device='cuda:0')","tensor(-1.0822, device='cuda:0')"
"tensor(4.4715, device='cuda:0')","tensor(-3.9972, device='cuda:0')","tensor(-0.6027, device='cuda:0')"
"tensor(2.1228, device='cuda:0')","tensor(-4.3025, device='cuda:0')","tensor(1.5936, device='cuda:0')"
"tensor(5.1108, device='cuda:0')","tensor(-4.2499, device='cuda:0')","tensor(-0.9761, device='cuda:0')"
"tensor(2.6617, device='cuda:0')","tensor(-4.5704, device='cuda:0')","tensor(1.2892, device='cuda:0')"
"tensor(3.3373, device='cuda:0')","tensor(-4.0823, device='cuda:0')","tensor(0.3475, device='cuda:0')"
"tensor(3.0755, device='cuda:0')","tensor(-4.4293, device='cuda:0')","tensor(0.9179, device='cuda:0')"
"tensor(3.3586, device='cuda:0')","tensor(-4.4819, device='cuda:0')","tensor(0.7515, device='cuda:0')"
"tensor(1.3439, device='cuda:0')","tensor(-4.0771, device='cuda:0')","tensor(2.0176, device='cuda:0')"
"tensor(3.1716, device='cuda:0')","tensor(-4.2277, device='cuda:0')","tensor(0.6998, device='cuda:0')"
"tensor(4.6441, device='cuda:0')","tensor(-3.6178, device='cuda:0')","tensor(-1.2520, device='cuda:0')"
"tensor(3.2767, device='cuda:0')","tensor(-3.7898, device='cuda:0')","tensor(0.0991, device='cuda:0')"
"tensor(2.5142, device='cuda:0')","tensor(-4.3694, device='cuda:0')","tensor(1.3389, device='cuda:0')"
"tensor(4.9682, device='cuda:0')","tensor(-3.9925, device='cuda:0')","tensor(-0.9843, device='cuda:0')"
"tensor(3.6481, device='cuda:0')","tensor(-4.4718, device='cuda:0')","tensor(0.4748, device='cuda:0')"
"tensor(3.5804, device='cuda:0')","tensor(-4.2565, device='cuda:0')","tensor(0.2952, device='cuda:0')"
"tensor(4.9621, device='cuda:0')","tensor(-5.2364, device='cuda:0')","tensor(0.0626, device='cuda:0')"
"tensor(1.7655, device='cuda:0')","tensor(-3.6721, device='cuda:0')","tensor(1.3426, device='cuda:0')"
"tensor(1.5113, device='cuda:0')","tensor(-1.0862, device='cuda:0')","tensor(-0.8587, device='cuda:0')"
"tensor(4.5190, device='cuda:0')","tensor(-5.8249, device='cuda:0')","tensor(1.0565, device='cuda:0')"
"tensor(5.4261, device='cuda:0')","tensor(-4.6423, device='cuda:0')","tensor(-0.8366, device='cuda:0')"
"tensor(3.6542, device='cuda:0')","tensor(-3.7971, device='cuda:0')","tensor(-0.0784, device='cuda:0')"
"tensor(0.1145, device='cuda:0')","tensor(-1.9030, device='cuda:0')","tensor(1.0155, device='cuda:0')"
"tensor(4.7907, device='cuda:0')","tensor(-2.7218, device='cuda:0')","tensor(-2.0351, device='cuda:0')"
"tensor(1.1093, device='cuda:0')","tensor(-4.7265, device='cuda:0')","tensor(2.7553, device='cuda:0')"
"tensor(4.9108, device='cuda:0')","tensor(-3.6029, device='cuda:0')","tensor(-1.2859, device='cuda:0')"
"tensor(3.0317, device='cuda:0')","tensor(-3.6119, device='cuda:0')","tensor(0.2512, device='cuda:0')"
"tensor(4.8630, device='cuda:0')","tensor(-4.5047, device='cuda:0')","tensor(-0.5395, device='cuda:0')"
"tensor(4.8503, device='cuda:0')","tensor(-3.8912, device='cuda:0')","tensor(-1.0810, device='cuda:0')"
"tensor(2.5239, device='cuda:0')","tensor(-5.0415, device='cuda:0')","tensor(1.8624, device='cuda:0')"
"tensor(4.0031, device='cuda:0')","tensor(-4.6767, device='cuda:0')","tensor(0.3051, device='cuda:0')"
"tensor(3.7156, device='cuda:0')","tensor(-5.3738, device='cuda:0')","tensor(1.1559, device='cuda:0')"
"tensor(2.4860, device='cuda:0')","tensor(-4.9052, device='cuda:0')","tensor(2.0158, device='cuda:0')"
"tensor(3.4122, device='cuda:0')","tensor(-4.1782, device='cuda:0')","tensor(0.3604, device='cuda:0')"
"tensor(5.8618, device='cuda:0')","tensor(-4.6598, device='cuda:0')","tensor(-1.1584, device='cuda:0')"
"tensor(4.3340, device='cuda:0')","tensor(-4.7068, device='cuda:0')","tensor(0.1084, device='cuda:0')"
"tensor(6.2743, device='cuda:0')","tensor(-3.5115, device='cuda:0')","tensor(-2.5436, device='cuda:0')"
"tensor(3.8022, device='cuda:0')","tensor(-4.2227, device='cuda:0')","tensor(0.0526, device='cuda:0')"
"tensor(1.5229, device='cuda:0')","tensor(-3.9013, device='cuda:0')","tensor(1.7656, device='cuda:0')"
"tensor(2.7954, device='cuda:0')","tensor(-4.8811, device='cuda:0')","tensor(1.4848, device='cuda:0')"
"tensor(3.8154, device='cuda:0')","tensor(-3.5792, device='cuda:0')","tensor(-0.3776, device='cuda:0')"
"tensor(5.1842, device='cuda:0')","tensor(-5.6185, device='cuda:0')","tensor(0.1630, device='cuda:0')"
"tensor(3.5013, device='cuda:0')","tensor(-3.9194, device='cuda:0')","tensor(0.0734, device='cuda:0')"
"tensor(2.8716, device='cuda:0')","tensor(-4.2373, device='cuda:0')","tensor(0.8723, device='cuda:0')"
"tensor(5.3448, device='cuda:0')","tensor(-4.4482, device='cuda:0')","tensor(-0.9226, device='cuda:0')"
"tensor(4.3735, device='cuda:0')","tensor(-4.3269, device='cuda:0')","tensor(-0.2102, device='cuda:0')"
"tensor(3.8144, device='cuda:0')","tensor(-5.0904, device='cuda:0')","tensor(0.7855, device='cuda:0')"
"tensor(3.3968, device='cuda:0')","tensor(-6.0631, device='cuda:0')","tensor(2.0873, device='cuda:0')"
"tensor(4.8556, device='cuda:0')","tensor(-4.0582, device='cuda:0')","tensor(-1.0202, device='cuda:0')"
"tensor(5.2993, device='cuda:0')","tensor(-3.8849, device='cuda:0')","tensor(-1.3860, device='cuda:0')"
"tensor(1.9453, device='cuda:0')","tensor(-4.3708, device='cuda:0')","tensor(1.8348, device='cuda:0')"
"tensor(5.1123, device='cuda:0')","tensor(-4.2670, device='cuda:0')","tensor(-1.0142, device='cuda:0')"
"tensor(4.4846, device='cuda:0')","tensor(-3.3482, device='cuda:0')","tensor(-1.2392, device='cuda:0')"
"tensor(3.9864, device='cuda:0')","tensor(-4.4313, device='cuda:0')","tensor(0.1318, device='cuda:0')"
"tensor(3.6470, device='cuda:0')","tensor(-4.6036, device='cuda:0')","tensor(0.5758, device='cuda:0')"
"tensor(5.4743, device='cuda:0')","tensor(-4.6000, device='cuda:0')","tensor(-0.9942, device='cuda:0')"
"tensor(4.9621, device='cuda:0')","tensor(-5.2364, device='cuda:0')","tensor(0.0626, device='cuda:0')"
"tensor(4.4692, device='cuda:0')","tensor(-4.4079, device='cuda:0')","tensor(-0.2118, device='cuda:0')"
"tensor(4.0244, device='cuda:0')","tensor(-5.1976, device='cuda:0')","tensor(0.6927, device='cuda:0')"
"tensor(4.1070, device='cuda:0')","tensor(-3.6818, device='cuda:0')","tensor(-0.5920, device='cuda:0')"
"tensor(6.5181, device='cuda:0')","tensor(-3.0653, device='cuda:0')","tensor(-3.4026, device='cuda:0')"
"tensor(2.2044, device='cuda:0')","tensor(-3.5816, device='cuda:0')","tensor(1.0155, device='cuda:0')"
"tensor(4.8855, device='cuda:0')","tensor(-4.2173, device='cuda:0')","tensor(-0.7801, device='cuda:0')"
"tensor(-0.1473, device='cuda:0')","tensor(-3.0643, device='cuda:0')","tensor(2.2894, device='cuda:0')"
"tensor(3.5043, device='cuda:0')","tensor(-3.8197, device='cuda:0')","tensor(0.0561, device='cuda:0')"
"tensor(0.4657, device='cuda:0')","tensor(-4.1698, device='cuda:0')","tensor(3.0805, device='cuda:0')"
"tensor(-2.9678, device='cuda:0')","tensor(-4.3960, device='cuda:0')","tensor(5.8892, device='cuda:0')"
"tensor(5.1145, device='cuda:0')","tensor(-3.0250, device='cuda:0')","tensor(-2.0778, device='cuda:0')"
"tensor(1.1190, device='cuda:0')","tensor(-2.5401, device='cuda:0')","tensor(0.8977, device='cuda:0')"
"tensor(4.8940, device='cuda:0')","tensor(-7.3303, device='cuda:0')","tensor(1.8923, device='cuda:0')"
"tensor(4.4575, device='cuda:0')","tensor(-4.4178, device='cuda:0')","tensor(-0.2856, device='cuda:0')"
"tensor(4.0827, device='cuda:0')","tensor(-2.3186, device='cuda:0')","tensor(-1.8580, device='cuda:0')"
"tensor(2.9369, device='cuda:0')","tensor(-2.8727, device='cuda:0')","tensor(-0.4313, device='cuda:0')"
"tensor(3.0651, device='cuda:0')","tensor(-3.8272, device='cuda:0')","tensor(0.3882, device='cuda:0')"
"tensor(5.3598, device='cuda:0')","tensor(-3.9964, device='cuda:0')","tensor(-1.4520, device='cuda:0')"
"tensor(-0.1216, device='cuda:0')","tensor(-5.1799, device='cuda:0')","tensor(4.2024, device='cuda:0')"
"tensor(4.4967, device='cuda:0')","tensor(-4.6832, device='cuda:0')","tensor(-0.0351, device='cuda:0')"
"tensor(3.2028, device='cuda:0')","tensor(-4.8885, device='cuda:0')","tensor(1.3097, device='cuda:0')"
"tensor(6.3627, device='cuda:0')","tensor(-4.3654, device='cuda:0')","tensor(-1.8619, device='cuda:0')"
"tensor(4.7283, device='cuda:0')","tensor(-6.5275, device='cuda:0')","tensor(1.5147, device='cuda:0')"
"tensor(3.7627, device='cuda:0')","tensor(-4.0100, device='cuda:0')","tensor(-0.0522, device='cuda:0')"
"tensor(2.8151, device='cuda:0')","tensor(-2.6785, device='cuda:0')","tensor(-0.3616, device='cuda:0')"
"tensor(1.0585, device='cuda:0')","tensor(-4.4801, device='cuda:0')","tensor(2.5998, device='cuda:0')"
"tensor(1.8305, device='cuda:0')","tensor(-4.4592, device='cuda:0')","tensor(2.0217, device='cuda:0')"
"tensor(4.3763, device='cuda:0')","tensor(-5.6085, device='cuda:0')","tensor(0.9891, device='cuda:0')"
"tensor(2.9043, device='cuda:0')","tensor(-2.5367, device='cuda:0')","tensor(-0.7258, device='cuda:0')"
"tensor(4.2586, device='cuda:0')","tensor(-3.6953, device='cuda:0')","tensor(-0.6095, device='cuda:0')"
"tensor(5.1596, device='cuda:0')","tensor(-2.8908, device='cuda:0')","tensor(-2.3183, device='cuda:0')"
"tensor(3.8837, device='cuda:0')","tensor(-3.9538, device='cuda:0')","tensor(-0.2055, device='cuda:0')"
"tensor(2.3544, device='cuda:0')","tensor(-3.7833, device='cuda:0')","tensor(0.9056, device='cuda:0')"
"tensor(6.5721, device='cuda:0')","tensor(-7.2731, device='cuda:0')","tensor(0.5197, device='cuda:0')"
"tensor(6.6343, device='cuda:0')","tensor(-4.0432, device='cuda:0')","tensor(-2.4395, device='cuda:0')"
"tensor(0.6423, device='cuda:0')","tensor(-4.5338, device='cuda:0')","tensor(3.1307, device='cuda:0')"
"tensor(3.1480, device='cuda:0')","tensor(-3.8409, device='cuda:0')","tensor(0.2716, device='cuda:0')"
"tensor(3.6168, device='cuda:0')","tensor(-3.4816, device='cuda:0')","tensor(-0.4182, device='cuda:0')"
"tensor(4.3829, device='cuda:0')","tensor(-4.2519, device='cuda:0')","tensor(-0.3156, device='cuda:0')"
"tensor(3.7383, device='cuda:0')","tensor(-3.8647, device='cuda:0')","tensor(-0.1194, device='cuda:0')"
"tensor(5.8238, device='cuda:0')","tensor(-4.1537, device='cuda:0')","tensor(-1.6732, device='cuda:0')"
"tensor(4.8619, device='cuda:0')","tensor(-4.4716, device='cuda:0')","tensor(-0.5790, device='cuda:0')"
"tensor(2.3934, device='cuda:0')","tensor(-0.9781, device='cuda:0')","tensor(-1.6619, device='cuda:0')"
"tensor(8.0485, device='cuda:0')","tensor(-5.6352, device='cuda:0')","tensor(-2.4218, device='cuda:0')"
"tensor(4.6483, device='cuda:0')","tensor(-4.0180, device='cuda:0')","tensor(-0.7916, device='cuda:0')"
"tensor(4.5962, device='cuda:0')","tensor(-4.0510, device='cuda:0')","tensor(-0.8375, device='cuda:0')"
"tensor(4.7767, device='cuda:0')","tensor(-3.9062, device='cuda:0')","tensor(-1.1087, device='cuda:0')"
"tensor(2.5239, device='cuda:0')","tensor(-5.0415, device='cuda:0')","tensor(1.8624, device='cuda:0')"
"tensor(2.4216, device='cuda:0')","tensor(-4.4633, device='cuda:0')","tensor(1.5059, device='cuda:0')"
"tensor(3.4614, device='cuda:0')","tensor(-2.9961, device='cuda:0')","tensor(-0.6088, device='cuda:0')"
"tensor(2.7435, device='cuda:0')","tensor(-3.3043, device='cuda:0')","tensor(0.1206, device='cuda:0')"
"tensor(4.8546, device='cuda:0')","tensor(-5.1249, device='cuda:0')","tensor(-0.0257, device='cuda:0')"
"tensor(5.5615, device='cuda:0')","tensor(-4.6577, device='cuda:0')","tensor(-0.9277, device='cuda:0')"
"tensor(4.7173, device='cuda:0')","tensor(-4.5990, device='cuda:0')","tensor(-0.2854, device='cuda:0')"
"tensor(4.2874, device='cuda:0')","tensor(-4.0246, device='cuda:0')","tensor(-0.4126, device='cuda:0')"
"tensor(4.2874, device='cuda:0')","tensor(-4.0246, device='cuda:0')","tensor(-0.4126, device='cuda:0')"
"tensor(5.8238, device='cuda:0')","tensor(-4.1537, device='cuda:0')","tensor(-1.6732, device='cuda:0')"
"tensor(7.8640, device='cuda:0')","tensor(-4.6354, device='cuda:0')","tensor(-2.8677, device='cuda:0')"
"tensor(2.5451, device='cuda:0')","tensor(-3.4505, device='cuda:0')","tensor(0.3267, device='cuda:0')"
"tensor(5.4146, device='cuda:0')","tensor(-4.7612, device='cuda:0')","tensor(-0.7875, device='cuda:0')"
"tensor(3.7139, device='cuda:0')","tensor(-3.3055, device='cuda:0')","tensor(-0.7462, device='cuda:0')"
"tensor(3.9926, device='cuda:0')","tensor(-3.8386, device='cuda:0')","tensor(-0.4809, device='cuda:0')"
"tensor(7.4491, device='cuda:0')","tensor(-5.7555, device='cuda:0')","tensor(-1.5948, device='cuda:0')"
"tensor(3.1716, device='cuda:0')","tensor(-4.2277, device='cuda:0')","tensor(0.6998, device='cuda:0')"
"tensor(4.3179, device='cuda:0')","tensor(-3.0075, device='cuda:0')","tensor(-1.4506, device='cuda:0')"
"tensor(3.7142, device='cuda:0')","tensor(-4.4246, device='cuda:0')","tensor(0.3634, device='cuda:0')"
"tensor(4.7071, device='cuda:0')","tensor(-2.7592, device='cuda:0')","tensor(-1.9671, device='cuda:0')"
"tensor(4.3685, device='cuda:0')","tensor(-3.7937, device='cuda:0')","tensor(-0.9422, device='cuda:0')"
"tensor(4.2908, device='cuda:0')","tensor(-2.5729, device='cuda:0')","tensor(-1.9731, device='cuda:0')"
"tensor(4.0914, device='cuda:0')","tensor(-3.6961, device='cuda:0')","tensor(-0.4594, device='cuda:0')"
"tensor(6.5187, device='cuda:0')","tensor(-5.0213, device='cuda:0')","tensor(-1.4406, device='cuda:0')"
"tensor(3.7287, device='cuda:0')","tensor(-4.3164, device='cuda:0')","tensor(0.0884, device='cuda:0')"
"tensor(4.4753, device='cuda:0')","tensor(-3.6616, device='cuda:0')","tensor(-0.9407, device='cuda:0')"
"tensor(6.1056, device='cuda:0')","tensor(-4.8012, device='cuda:0')","tensor(-1.1767, device='cuda:0')"
"tensor(2.7447, device='cuda:0')","tensor(-3.9223, device='cuda:0')","tensor(0.6623, device='cuda:0')"
"tensor(3.4551, device='cuda:0')","tensor(-2.0224, device='cuda:0')","tensor(-1.6614, device='cuda:0')"
"tensor(2.6114, device='cuda:0')","tensor(-2.2718, device='cuda:0')","tensor(-0.7050, device='cuda:0')"
"tensor(5.9087, device='cuda:0')","tensor(-4.1290, device='cuda:0')","tensor(-1.6942, device='cuda:0')"
"tensor(5.2490, device='cuda:0')","tensor(-3.9711, device='cuda:0')","tensor(-1.3568, device='cuda:0')"
"tensor(5.2613, device='cuda:0')","tensor(-4.3080, device='cuda:0')","tensor(-1.0400, device='cuda:0')"
"tensor(3.0934, device='cuda:0')","tensor(-3.6593, device='cuda:0')","tensor(0.1752, device='cuda:0')"
"tensor(0.7005, device='cuda:0')","tensor(-2.6628, device='cuda:0')","tensor(1.2618, device='cuda:0')"
"tensor(5.1759, device='cuda:0')","tensor(-3.9373, device='cuda:0')","tensor(-1.2609, device='cuda:0')"
"tensor(6.0375, device='cuda:0')","tensor(-4.5961, device='cuda:0')","tensor(-1.3474, device='cuda:0')"
"tensor(3.3788, device='cuda:0')","tensor(-3.3860, device='cuda:0')","tensor(-0.3062, device='cuda:0')"
"tensor(4.2812, device='cuda:0')","tensor(-4.0842, device='cuda:0')","tensor(-0.3499, device='cuda:0')"
"tensor(3.8146, device='cuda:0')","tensor(-4.8390, device='cuda:0')","tensor(0.6727, device='cuda:0')"
"tensor(5.7595, device='cuda:0')","tensor(-3.5259, device='cuda:0')","tensor(-1.9798, device='cuda:0')"
"tensor(2.4846, device='cuda:0')","tensor(-3.7253, device='cuda:0')","tensor(0.7431, device='cuda:0')"
"tensor(5.9508, device='cuda:0')","tensor(-4.7912, device='cuda:0')","tensor(-1.1727, device='cuda:0')"
"tensor(3.0716, device='cuda:0')","tensor(-4.4498, device='cuda:0')","tensor(0.8835, device='cuda:0')"
"tensor(2.4338, device='cuda:0')","tensor(-4.5113, device='cuda:0')","tensor(1.5409, device='cuda:0')"
"tensor(5.9146, device='cuda:0')","tensor(-4.8911, device='cuda:0')","tensor(-1.0391, device='cuda:0')"
"tensor(5.0471, device='cuda:0')","tensor(-4.1445, device='cuda:0')","tensor(-0.8958, device='cuda:0')"
"tensor(4.8235, device='cuda:0')","tensor(-4.3665, device='cuda:0')","tensor(-0.5985, device='cuda:0')"
"tensor(1.6016, device='cuda:0')","tensor(-5.0211, device='cuda:0')","tensor(2.6620, device='cuda:0')"
"tensor(4.6055, device='cuda:0')","tensor(-4.4656, device='cuda:0')","tensor(-0.3727, device='cuda:0')"
"tensor(3.4122, device='cuda:0')","tensor(-4.1782, device='cuda:0')","tensor(0.3604, device='cuda:0')"
"tensor(3.3660, device='cuda:0')","tensor(-3.3855, device='cuda:0')","tensor(-0.3194, device='cuda:0')"
"tensor(1.0363, device='cuda:0')","tensor(-4.0800, device='cuda:0')","tensor(2.3082, device='cuda:0')"
"tensor(2.7541, device='cuda:0')","tensor(-4.1973, device='cuda:0')","tensor(0.9690, device='cuda:0')"
"tensor(4.3119, device='cuda:0')","tensor(-6.4475, device='cuda:0')","tensor(1.6875, device='cuda:0')"
"tensor(5.0549, device='cuda:0')","tensor(-4.3729, device='cuda:0')","tensor(-0.8039, device='cuda:0')"
"tensor(5.1270, device='cuda:0')","tensor(-5.0024, device='cuda:0')","tensor(-0.3200, device='cuda:0')"
"tensor(0.2332, device='cuda:0')","tensor(0.0879, device='cuda:0')","tensor(-0.8591, device='cuda:0')"
