"tensor(3.6345, device='cuda:0')","tensor(-3.4260, device='cuda:0')","tensor(-0.8172, device='cuda:0')"
"tensor(2.9585, device='cuda:0')","tensor(-3.3255, device='cuda:0')","tensor(-0.1137, device='cuda:0')"
"tensor(3.2088, device='cuda:0')","tensor(-2.6567, device='cuda:0')","tensor(-0.7719, device='cuda:0')"
"tensor(3.4423, device='cuda:0')","tensor(-3.7456, device='cuda:0')","tensor(-0.2729, device='cuda:0')"
"tensor(2.6066, device='cuda:0')","tensor(-3.6145, device='cuda:0')","tensor(0.3571, device='cuda:0')"
"tensor(0.7995, device='cuda:0')","tensor(-3.6753, device='cuda:0')","tensor(2.7262, device='cuda:0')"
"tensor(3.4494, device='cuda:0')","tensor(-3.4237, device='cuda:0')","tensor(-0.5373, device='cuda:0')"
"tensor(3.5967, device='cuda:0')","tensor(-3.9842, device='cuda:0')","tensor(0.1285, device='cuda:0')"
"tensor(2.7505, device='cuda:0')","tensor(-3.5974, device='cuda:0')","tensor(0.2359, device='cuda:0')"
"tensor(2.5589, device='cuda:0')","tensor(-3.4906, device='cuda:0')","tensor(0.7348, device='cuda:0')"
"tensor(3.7617, device='cuda:0')","tensor(-3.7862, device='cuda:0')","tensor(-0.3499, device='cuda:0')"
"tensor(3.0537, device='cuda:0')","tensor(-3.2897, device='cuda:0')","tensor(-0.1492, device='cuda:0')"
"tensor(1.6299, device='cuda:0')","tensor(-3.6225, device='cuda:0')","tensor(1.3373, device='cuda:0')"
"tensor(2.7106, device='cuda:0')","tensor(-3.4228, device='cuda:0')","tensor(0.5458, device='cuda:0')"
"tensor(1.9594, device='cuda:0')","tensor(-3.0454, device='cuda:0')","tensor(0.4958, device='cuda:0')"
"tensor(3.8403, device='cuda:0')","tensor(-3.6734, device='cuda:0')","tensor(-0.3323, device='cuda:0')"
"tensor(2.0873, device='cuda:0')","tensor(-3.5055, device='cuda:0')","tensor(0.9402, device='cuda:0')"
"tensor(3.6404, device='cuda:0')","tensor(-3.6025, device='cuda:0')","tensor(-0.0968, device='cuda:0')"
"tensor(3.2087, device='cuda:0')","tensor(-3.1416, device='cuda:0')","tensor(-0.5930, device='cuda:0')"
"tensor(3.7055, device='cuda:0')","tensor(-3.5944, device='cuda:0')","tensor(-0.6343, device='cuda:0')"
"tensor(2.8344, device='cuda:0')","tensor(-3.4390, device='cuda:0')","tensor(0.0723, device='cuda:0')"
"tensor(3.2524, device='cuda:0')","tensor(-4.0950, device='cuda:0')","tensor(0.4586, device='cuda:0')"
"tensor(2.4747, device='cuda:0')","tensor(-3.3446, device='cuda:0')","tensor(0.2816, device='cuda:0')"
"tensor(2.8483, device='cuda:0')","tensor(-3.4274, device='cuda:0')","tensor(0.0594, device='cuda:0')"
"tensor(3.8583, device='cuda:0')","tensor(-3.9023, device='cuda:0')","tensor(-0.2418, device='cuda:0')"
"tensor(3.1857, device='cuda:0')","tensor(-2.9753, device='cuda:0')","tensor(-0.3024, device='cuda:0')"
"tensor(4.8687, device='cuda:0')","tensor(-4.2098, device='cuda:0')","tensor(-1.0239, device='cuda:0')"
"tensor(2.2761, device='cuda:0')","tensor(-2.5541, device='cuda:0')","tensor(0.5356, device='cuda:0')"
"tensor(2.9562, device='cuda:0')","tensor(-3.3554, device='cuda:0')","tensor(-0.1708, device='cuda:0')"
"tensor(-0.5164, device='cuda:0')","tensor(-2.9207, device='cuda:0')","tensor(2.7158, device='cuda:0')"
"tensor(2.8769, device='cuda:0')","tensor(-3.3565, device='cuda:0')","tensor(-0.1182, device='cuda:0')"
"tensor(3.3396, device='cuda:0')","tensor(-3.6418, device='cuda:0')","tensor(0.1739, device='cuda:0')"
"tensor(0.6601, device='cuda:0')","tensor(-3.4909, device='cuda:0')","tensor(2.2218, device='cuda:0')"
"tensor(3.7122, device='cuda:0')","tensor(-3.2961, device='cuda:0')","tensor(-0.6002, device='cuda:0')"
"tensor(1.7054, device='cuda:0')","tensor(-3.4633, device='cuda:0')","tensor(1.6047, device='cuda:0')"
"tensor(4.6218, device='cuda:0')","tensor(-4.3378, device='cuda:0')","tensor(-0.9215, device='cuda:0')"
"tensor(3.5634, device='cuda:0')","tensor(-3.4676, device='cuda:0')","tensor(-0.3157, device='cuda:0')"
"tensor(2.8114, device='cuda:0')","tensor(-2.8846, device='cuda:0')","tensor(-0.2671, device='cuda:0')"
"tensor(2.3538, device='cuda:0')","tensor(-2.1896, device='cuda:0')","tensor(-0.2756, device='cuda:0')"
"tensor(2.4731, device='cuda:0')","tensor(-3.4015, device='cuda:0')","tensor(0.7762, device='cuda:0')"
"tensor(3.8028, device='cuda:0')","tensor(-3.7747, device='cuda:0')","tensor(-0.6745, device='cuda:0')"
"tensor(0.5885, device='cuda:0')","tensor(-3.7574, device='cuda:0')","tensor(2.3973, device='cuda:0')"
"tensor(2.8475, device='cuda:0')","tensor(-3.0997, device='cuda:0')","tensor(-0.1519, device='cuda:0')"
"tensor(2.3062, device='cuda:0')","tensor(-3.3472, device='cuda:0')","tensor(0.7266, device='cuda:0')"
"tensor(4.3301, device='cuda:0')","tensor(-4.0362, device='cuda:0')","tensor(-0.6716, device='cuda:0')"
"tensor(3.8385, device='cuda:0')","tensor(-4.7920, device='cuda:0')","tensor(1.0096, device='cuda:0')"
"tensor(2.2355, device='cuda:0')","tensor(-2.8140, device='cuda:0')","tensor(0.0805, device='cuda:0')"
"tensor(3.1880, device='cuda:0')","tensor(-2.0307, device='cuda:0')","tensor(-1.3367, device='cuda:0')"
"tensor(2.7291, device='cuda:0')","tensor(-4.0230, device='cuda:0')","tensor(0.4827, device='cuda:0')"
"tensor(2.5330, device='cuda:0')","tensor(-3.2626, device='cuda:0')","tensor(0.2213, device='cuda:0')"
"tensor(3.2693, device='cuda:0')","tensor(-3.4417, device='cuda:0')","tensor(0.0289, device='cuda:0')"
"tensor(2.6081, device='cuda:0')","tensor(-2.5247, device='cuda:0')","tensor(-0.7413, device='cuda:0')"
"tensor(2.9129, device='cuda:0')","tensor(-3.2150, device='cuda:0')","tensor(-0.2648, device='cuda:0')"
"tensor(4.2371, device='cuda:0')","tensor(-3.4605, device='cuda:0')","tensor(-1.3467, device='cuda:0')"
"tensor(3.8158, device='cuda:0')","tensor(-3.7278, device='cuda:0')","tensor(-0.8211, device='cuda:0')"
"tensor(2.2785, device='cuda:0')","tensor(-3.0825, device='cuda:0')","tensor(0.4027, device='cuda:0')"
"tensor(4.0914, device='cuda:0')","tensor(-4.7189, device='cuda:0')","tensor(0.2537, device='cuda:0')"
"tensor(3.8544, device='cuda:0')","tensor(-2.9903, device='cuda:0')","tensor(-1.1459, device='cuda:0')"
"tensor(0.5583, device='cuda:0')","tensor(-2.0796, device='cuda:0')","tensor(1.4622, device='cuda:0')"
"tensor(2.9126, device='cuda:0')","tensor(-3.4922, device='cuda:0')","tensor(-0.0651, device='cuda:0')"
"tensor(3.1998, device='cuda:0')","tensor(-3.5026, device='cuda:0')","tensor(-0.2827, device='cuda:0')"
"tensor(2.8788, device='cuda:0')","tensor(-3.5173, device='cuda:0')","tensor(0.1074, device='cuda:0')"
"tensor(2.5828, device='cuda:0')","tensor(-3.6258, device='cuda:0')","tensor(0.4918, device='cuda:0')"
"tensor(3.7684, device='cuda:0')","tensor(-3.7667, device='cuda:0')","tensor(-0.5947, device='cuda:0')"
"tensor(4.9346, device='cuda:0')","tensor(-4.1764, device='cuda:0')","tensor(-0.9628, device='cuda:0')"
"tensor(1.9811, device='cuda:0')","tensor(-2.0338, device='cuda:0')","tensor(-0.3635, device='cuda:0')"
"tensor(4.4421, device='cuda:0')","tensor(-4.1922, device='cuda:0')","tensor(-0.8888, device='cuda:0')"
"tensor(3.4801, device='cuda:0')","tensor(-3.5466, device='cuda:0')","tensor(-0.5661, device='cuda:0')"
"tensor(3.4891, device='cuda:0')","tensor(-3.3575, device='cuda:0')","tensor(-0.3779, device='cuda:0')"
"tensor(2.4679, device='cuda:0')","tensor(-3.2397, device='cuda:0')","tensor(0.0841, device='cuda:0')"
"tensor(3.2588, device='cuda:0')","tensor(-3.8901, device='cuda:0')","tensor(0.1682, device='cuda:0')"
"tensor(2.9804, device='cuda:0')","tensor(-3.4922, device='cuda:0')","tensor(0.1278, device='cuda:0')"
"tensor(3.1891, device='cuda:0')","tensor(-3.3902, device='cuda:0')","tensor(0.1866, device='cuda:0')"
"tensor(3.4931, device='cuda:0')","tensor(-3.5212, device='cuda:0')","tensor(-0.3596, device='cuda:0')"
"tensor(3.8677, device='cuda:0')","tensor(-3.9201, device='cuda:0')","tensor(-0.0457, device='cuda:0')"
"tensor(3.6092, device='cuda:0')","tensor(-4.4059, device='cuda:0')","tensor(0.4796, device='cuda:0')"
"tensor(3.1571, device='cuda:0')","tensor(-3.9298, device='cuda:0')","tensor(0.5962, device='cuda:0')"
"tensor(2.8508, device='cuda:0')","tensor(-3.2516, device='cuda:0')","tensor(-0.0204, device='cuda:0')"
"tensor(2.7394, device='cuda:0')","tensor(-3.2213, device='cuda:0')","tensor(0.1310, device='cuda:0')"
"tensor(3.9403, device='cuda:0')","tensor(-3.7209, device='cuda:0')","tensor(-0.7569, device='cuda:0')"
"tensor(5.2007, device='cuda:0')","tensor(-4.8826, device='cuda:0')","tensor(-0.6999, device='cuda:0')"
"tensor(1.1706, device='cuda:0')","tensor(-3.4769, device='cuda:0')","tensor(1.9058, device='cuda:0')"
"tensor(3.8726, device='cuda:0')","tensor(-3.4615, device='cuda:0')","tensor(-1.0240, device='cuda:0')"
"tensor(2.7813, device='cuda:0')","tensor(-3.3937, device='cuda:0')","tensor(0.3794, device='cuda:0')"
"tensor(3.3443, device='cuda:0')","tensor(-2.7298, device='cuda:0')","tensor(-0.8333, device='cuda:0')"
"tensor(2.3304, device='cuda:0')","tensor(-3.4265, device='cuda:0')","tensor(0.6903, device='cuda:0')"
"tensor(2.4942, device='cuda:0')","tensor(-3.1403, device='cuda:0')","tensor(0.5281, device='cuda:0')"
"tensor(3.5990, device='cuda:0')","tensor(-3.4871, device='cuda:0')","tensor(-0.5982, device='cuda:0')"
"tensor(2.9003, device='cuda:0')","tensor(-3.4423, device='cuda:0')","tensor(-0.1362, device='cuda:0')"
"tensor(2.8044, device='cuda:0')","tensor(-2.8743, device='cuda:0')","tensor(-0.2662, device='cuda:0')"
"tensor(3.3193, device='cuda:0')","tensor(-3.3161, device='cuda:0')","tensor(-0.3016, device='cuda:0')"
"tensor(-0.0398, device='cuda:0')","tensor(-2.6341, device='cuda:0')","tensor(1.8898, device='cuda:0')"
"tensor(3.3141, device='cuda:0')","tensor(-3.2221, device='cuda:0')","tensor(-0.4865, device='cuda:0')"
"tensor(4.0230, device='cuda:0')","tensor(-3.9175, device='cuda:0')","tensor(-0.8341, device='cuda:0')"
"tensor(2.1932, device='cuda:0')","tensor(-2.0835, device='cuda:0')","tensor(-0.4997, device='cuda:0')"
"tensor(3.3043, device='cuda:0')","tensor(-3.7382, device='cuda:0')","tensor(-0.1543, device='cuda:0')"
"tensor(3.6034, device='cuda:0')","tensor(-3.8750, device='cuda:0')","tensor(-0.3928, device='cuda:0')"
"tensor(2.5665, device='cuda:0')","tensor(-3.1444, device='cuda:0')","tensor(0.2836, device='cuda:0')"
"tensor(4.3047, device='cuda:0')","tensor(-3.5548, device='cuda:0')","tensor(-1.2178, device='cuda:0')"
"tensor(1.4335, device='cuda:0')","tensor(-3.3968, device='cuda:0')","tensor(1.3845, device='cuda:0')"
"tensor(4.1183, device='cuda:0')","tensor(-3.8475, device='cuda:0')","tensor(-0.5520, device='cuda:0')"
"tensor(3.6591, device='cuda:0')","tensor(-3.7240, device='cuda:0')","tensor(-0.5398, device='cuda:0')"
"tensor(1.5547, device='cuda:0')","tensor(-3.5508, device='cuda:0')","tensor(1.1896, device='cuda:0')"
"tensor(2.8937, device='cuda:0')","tensor(-2.9881, device='cuda:0')","tensor(0.0263, device='cuda:0')"
"tensor(2.9661, device='cuda:0')","tensor(-3.2582, device='cuda:0')","tensor(-0.2476, device='cuda:0')"
"tensor(3.5419, device='cuda:0')","tensor(-3.8217, device='cuda:0')","tensor(0.1130, device='cuda:0')"
"tensor(3.9475, device='cuda:0')","tensor(-3.5652, device='cuda:0')","tensor(-0.4289, device='cuda:0')"
"tensor(3.0327, device='cuda:0')","tensor(-2.3488, device='cuda:0')","tensor(-0.5601, device='cuda:0')"
"tensor(3.7257, device='cuda:0')","tensor(-3.7667, device='cuda:0')","tensor(-0.5809, device='cuda:0')"
"tensor(1.6409, device='cuda:0')","tensor(-3.1768, device='cuda:0')","tensor(0.7620, device='cuda:0')"
"tensor(3.7609, device='cuda:0')","tensor(-3.4837, device='cuda:0')","tensor(-0.6635, device='cuda:0')"
"tensor(2.1281, device='cuda:0')","tensor(-3.0970, device='cuda:0')","tensor(0.4826, device='cuda:0')"
"tensor(3.1111, device='cuda:0')","tensor(-3.5426, device='cuda:0')","tensor(-0.1434, device='cuda:0')"
"tensor(3.1630, device='cuda:0')","tensor(-3.5465, device='cuda:0')","tensor(-0.0816, device='cuda:0')"
"tensor(3.3372, device='cuda:0')","tensor(-3.6867, device='cuda:0')","tensor(-0.1315, device='cuda:0')"
"tensor(4.6492, device='cuda:0')","tensor(-4.5019, device='cuda:0')","tensor(-1.0294, device='cuda:0')"
"tensor(3.3215, device='cuda:0')","tensor(-3.6151, device='cuda:0')","tensor(-0.3751, device='cuda:0')"
"tensor(2.8744, device='cuda:0')","tensor(-3.4209, device='cuda:0')","tensor(0.2099, device='cuda:0')"
"tensor(-0.4108, device='cuda:0')","tensor(-3.3858, device='cuda:0')","tensor(2.8538, device='cuda:0')"
"tensor(4.4735, device='cuda:0')","tensor(-4.2489, device='cuda:0')","tensor(-0.8874, device='cuda:0')"
"tensor(3.2734, device='cuda:0')","tensor(-3.4340, device='cuda:0')","tensor(-0.3610, device='cuda:0')"
"tensor(2.6081, device='cuda:0')","tensor(-2.8744, device='cuda:0')","tensor(-0.2439, device='cuda:0')"
"tensor(1.7784, device='cuda:0')","tensor(-3.1777, device='cuda:0')","tensor(0.9294, device='cuda:0')"
"tensor(2.9222, device='cuda:0')","tensor(-3.6520, device='cuda:0')","tensor(0.1642, device='cuda:0')"
"tensor(3.1655, device='cuda:0')","tensor(-5.2072, device='cuda:0')","tensor(1.7776, device='cuda:0')"
"tensor(3.5942, device='cuda:0')","tensor(-3.6314, device='cuda:0')","tensor(-0.6608, device='cuda:0')"
"tensor(3.2995, device='cuda:0')","tensor(-3.6875, device='cuda:0')","tensor(-0.0306, device='cuda:0')"
"tensor(-2.2727, device='cuda:0')","tensor(-0.3088, device='cuda:0')","tensor(1.3843, device='cuda:0')"
"tensor(3.8927, device='cuda:0')","tensor(-2.8856, device='cuda:0')","tensor(-1.4306, device='cuda:0')"
"tensor(3.1644, device='cuda:0')","tensor(-3.3687, device='cuda:0')","tensor(-0.0994, device='cuda:0')"
"tensor(5.0205, device='cuda:0')","tensor(-4.3399, device='cuda:0')","tensor(-1.1294, device='cuda:0')"
"tensor(2.9818, device='cuda:0')","tensor(-3.6091, device='cuda:0')","tensor(-0.0258, device='cuda:0')"
"tensor(5.0272, device='cuda:0')","tensor(-4.2943, device='cuda:0')","tensor(-1.0063, device='cuda:0')"
"tensor(2.9062, device='cuda:0')","tensor(-3.1847, device='cuda:0')","tensor(-0.0194, device='cuda:0')"
"tensor(1.7454, device='cuda:0')","tensor(-1.9165, device='cuda:0')","tensor(-0.3829, device='cuda:0')"
"tensor(3.4599, device='cuda:0')","tensor(-3.5034, device='cuda:0')","tensor(-0.2023, device='cuda:0')"
"tensor(3.2184, device='cuda:0')","tensor(-3.4265, device='cuda:0')","tensor(-0.1976, device='cuda:0')"
"tensor(2.5024, device='cuda:0')","tensor(-2.6942, device='cuda:0')","tensor(0.0839, device='cuda:0')"
"tensor(2.7198, device='cuda:0')","tensor(-3.5759, device='cuda:0')","tensor(0.3010, device='cuda:0')"
"tensor(2.0136, device='cuda:0')","tensor(-2.6616, device='cuda:0')","tensor(0.6091, device='cuda:0')"
"tensor(4.0049, device='cuda:0')","tensor(-3.3915, device='cuda:0')","tensor(-1.0854, device='cuda:0')"
"tensor(3.1203, device='cuda:0')","tensor(-3.5173, device='cuda:0')","tensor(-0.1366, device='cuda:0')"
"tensor(2.8050, device='cuda:0')","tensor(-3.1252, device='cuda:0')","tensor(0.0393, device='cuda:0')"
"tensor(3.1724, device='cuda:0')","tensor(-3.6824, device='cuda:0')","tensor(-0.1122, device='cuda:0')"
"tensor(3.8668, device='cuda:0')","tensor(-3.3279, device='cuda:0')","tensor(-0.8834, device='cuda:0')"
"tensor(3.3375, device='cuda:0')","tensor(-3.5050, device='cuda:0')","tensor(-0.3859, device='cuda:0')"
"tensor(3.2873, device='cuda:0')","tensor(-3.3721, device='cuda:0')","tensor(-0.5285, device='cuda:0')"
"tensor(3.4093, device='cuda:0')","tensor(-3.8052, device='cuda:0')","tensor(-0.2288, device='cuda:0')"
"tensor(3.7111, device='cuda:0')","tensor(-3.8604, device='cuda:0')","tensor(-0.4518, device='cuda:0')"
"tensor(2.9259, device='cuda:0')","tensor(-2.8961, device='cuda:0')","tensor(-0.4518, device='cuda:0')"
"tensor(2.9672, device='cuda:0')","tensor(-3.4568, device='cuda:0')","tensor(0.0355, device='cuda:0')"
"tensor(3.0352, device='cuda:0')","tensor(-3.6634, device='cuda:0')","tensor(-0.1513, device='cuda:0')"
"tensor(3.4562, device='cuda:0')","tensor(-3.5334, device='cuda:0')","tensor(-0.2400, device='cuda:0')"
"tensor(4.3100, device='cuda:0')","tensor(-3.9491, device='cuda:0')","tensor(-0.5599, device='cuda:0')"
"tensor(4.6464, device='cuda:0')","tensor(-4.1190, device='cuda:0')","tensor(-0.7954, device='cuda:0')"
"tensor(2.9460, device='cuda:0')","tensor(-3.5501, device='cuda:0')","tensor(0.1834, device='cuda:0')"
"tensor(2.8323, device='cuda:0')","tensor(-3.2105, device='cuda:0')","tensor(-0.1268, device='cuda:0')"
"tensor(4.2023, device='cuda:0')","tensor(-3.9835, device='cuda:0')","tensor(-0.4760, device='cuda:0')"
"tensor(3.9991, device='cuda:0')","tensor(-3.5803, device='cuda:0')","tensor(-0.7000, device='cuda:0')"
"tensor(3.6531, device='cuda:0')","tensor(-3.4999, device='cuda:0')","tensor(-0.6380, device='cuda:0')"
"tensor(3.2346, device='cuda:0')","tensor(-3.4231, device='cuda:0')","tensor(-0.3299, device='cuda:0')"
"tensor(0.2222, device='cuda:0')","tensor(-1.9901, device='cuda:0')","tensor(1.3514, device='cuda:0')"
"tensor(3.1364, device='cuda:0')","tensor(-2.5403, device='cuda:0')","tensor(-0.6411, device='cuda:0')"
"tensor(4.0646, device='cuda:0')","tensor(-3.7365, device='cuda:0')","tensor(-0.3313, device='cuda:0')"
"tensor(3.0381, device='cuda:0')","tensor(-3.6865, device='cuda:0')","tensor(0.0683, device='cuda:0')"
"tensor(3.6090, device='cuda:0')","tensor(-3.6379, device='cuda:0')","tensor(-0.2342, device='cuda:0')"
"tensor(2.6882, device='cuda:0')","tensor(-2.9289, device='cuda:0')","tensor(0.0959, device='cuda:0')"
"tensor(-0.3014, device='cuda:0')","tensor(-3.4284, device='cuda:0')","tensor(2.9116, device='cuda:0')"
"tensor(3.7556, device='cuda:0')","tensor(-3.8596, device='cuda:0')","tensor(-0.3865, device='cuda:0')"
"tensor(0.6287, device='cuda:0')","tensor(-3.0762, device='cuda:0')","tensor(1.6740, device='cuda:0')"
"tensor(2.9550, device='cuda:0')","tensor(-3.3448, device='cuda:0')","tensor(-0.1941, device='cuda:0')"
"tensor(2.8581, device='cuda:0')","tensor(-3.4554, device='cuda:0')","tensor(0.1649, device='cuda:0')"
"tensor(4.2057, device='cuda:0')","tensor(-4.0279, device='cuda:0')","tensor(-0.2264, device='cuda:0')"
"tensor(3.1127, device='cuda:0')","tensor(-3.6634, device='cuda:0')","tensor(-0.1019, device='cuda:0')"
"tensor(3.7971, device='cuda:0')","tensor(-3.4955, device='cuda:0')","tensor(-0.8634, device='cuda:0')"
"tensor(2.7850, device='cuda:0')","tensor(-3.2984, device='cuda:0')","tensor(0.3611, device='cuda:0')"
"tensor(2.0603, device='cuda:0')","tensor(-2.9214, device='cuda:0')","tensor(0.5440, device='cuda:0')"
"tensor(4.2277, device='cuda:0')","tensor(-2.5624, device='cuda:0')","tensor(-2.1572, device='cuda:0')"
"tensor(4.3267, device='cuda:0')","tensor(-4.2650, device='cuda:0')","tensor(-0.2511, device='cuda:0')"
"tensor(2.7489, device='cuda:0')","tensor(-3.2316, device='cuda:0')","tensor(0.0118, device='cuda:0')"
"tensor(2.8389, device='cuda:0')","tensor(-3.3994, device='cuda:0')","tensor(0.3270, device='cuda:0')"
"tensor(3.7961, device='cuda:0')","tensor(-3.7372, device='cuda:0')","tensor(-0.8346, device='cuda:0')"
"tensor(2.6270, device='cuda:0')","tensor(-3.0312, device='cuda:0')","tensor(0.2443, device='cuda:0')"
"tensor(3.2370, device='cuda:0')","tensor(-3.3358, device='cuda:0')","tensor(-0.2679, device='cuda:0')"
"tensor(3.1652, device='cuda:0')","tensor(-3.6625, device='cuda:0')","tensor(0.2164, device='cuda:0')"
"tensor(3.0482, device='cuda:0')","tensor(-3.5062, device='cuda:0')","tensor(-0.1032, device='cuda:0')"
"tensor(-0.1056, device='cuda:0')","tensor(-0.6228, device='cuda:0')","tensor(0.0914, device='cuda:0')"
"tensor(2.8867, device='cuda:0')","tensor(-3.3057, device='cuda:0')","tensor(0.0190, device='cuda:0')"
"tensor(4.1501, device='cuda:0')","tensor(-3.7683, device='cuda:0')","tensor(-0.7603, device='cuda:0')"
"tensor(1.9757, device='cuda:0')","tensor(-3.0342, device='cuda:0')","tensor(0.5083, device='cuda:0')"
"tensor(3.1232, device='cuda:0')","tensor(-3.4739, device='cuda:0')","tensor(-0.1488, device='cuda:0')"
"tensor(3.5895, device='cuda:0')","tensor(-3.7046, device='cuda:0')","tensor(-0.4660, device='cuda:0')"
"tensor(2.7018, device='cuda:0')","tensor(-3.3687, device='cuda:0')","tensor(-0.0440, device='cuda:0')"
"tensor(2.7158, device='cuda:0')","tensor(-3.1680, device='cuda:0')","tensor(-0.0224, device='cuda:0')"
"tensor(1.7919, device='cuda:0')","tensor(-2.9988, device='cuda:0')","tensor(0.9919, device='cuda:0')"
"tensor(4.2847, device='cuda:0')","tensor(-3.7992, device='cuda:0')","tensor(-0.5869, device='cuda:0')"
"tensor(2.1204, device='cuda:0')","tensor(-2.5041, device='cuda:0')","tensor(0.2634, device='cuda:0')"
"tensor(2.7488, device='cuda:0')","tensor(-2.9884, device='cuda:0')","tensor(-0.1049, device='cuda:0')"
"tensor(4.6265, device='cuda:0')","tensor(-4.4450, device='cuda:0')","tensor(-0.3609, device='cuda:0')"
"tensor(4.3011, device='cuda:0')","tensor(-4.0040, device='cuda:0')","tensor(-0.4973, device='cuda:0')"
"tensor(3.3793, device='cuda:0')","tensor(-3.4839, device='cuda:0')","tensor(-0.3283, device='cuda:0')"
"tensor(3.5539, device='cuda:0')","tensor(-3.5457, device='cuda:0')","tensor(-0.5261, device='cuda:0')"
"tensor(4.1165, device='cuda:0')","tensor(-3.5172, device='cuda:0')","tensor(-0.7149, device='cuda:0')"
"tensor(2.5206, device='cuda:0')","tensor(-4.7525, device='cuda:0')","tensor(1.7600, device='cuda:0')"
"tensor(3.9279, device='cuda:0')","tensor(-3.8879, device='cuda:0')","tensor(-0.3122, device='cuda:0')"
"tensor(3.1040, device='cuda:0')","tensor(-3.3666, device='cuda:0')","tensor(-0.2239, device='cuda:0')"
"tensor(-1.3431, device='cuda:0')","tensor(-0.9622, device='cuda:0')","tensor(2.0435, device='cuda:0')"
"tensor(-5.5366, device='cuda:0')","tensor(6.2906, device='cuda:0')","tensor(-2.2913, device='cuda:0')"
"tensor(-6.2505, device='cuda:0')","tensor(7.2913, device='cuda:0')","tensor(-2.9216, device='cuda:0')"
"tensor(-5.3959, device='cuda:0')","tensor(5.3326, device='cuda:0')","tensor(-1.6481, device='cuda:0')"
"tensor(-5.4791, device='cuda:0')","tensor(5.9034, device='cuda:0')","tensor(-2.0274, device='cuda:0')"
"tensor(-4.9747, device='cuda:0')","tensor(4.1277, device='cuda:0')","tensor(-1.1874, device='cuda:0')"
"tensor(-5.2168, device='cuda:0')","tensor(5.6857, device='cuda:0')","tensor(-1.9547, device='cuda:0')"
"tensor(-5.7107, device='cuda:0')","tensor(6.6354, device='cuda:0')","tensor(-2.8013, device='cuda:0')"
"tensor(-5.9522, device='cuda:0')","tensor(6.8008, device='cuda:0')","tensor(-2.1816, device='cuda:0')"
"tensor(-2.0926, device='cuda:0')","tensor(3.0789, device='cuda:0')","tensor(-2.2995, device='cuda:0')"
"tensor(-4.3174, device='cuda:0')","tensor(3.2912, device='cuda:0')","tensor(-1.1077, device='cuda:0')"
"tensor(-2.4632, device='cuda:0')","tensor(3.1501, device='cuda:0')","tensor(-2.5928, device='cuda:0')"
"tensor(-5.4296, device='cuda:0')","tensor(5.5177, device='cuda:0')","tensor(-1.6929, device='cuda:0')"
"tensor(-5.1244, device='cuda:0')","tensor(5.4055, device='cuda:0')","tensor(-1.9907, device='cuda:0')"
"tensor(-5.2816, device='cuda:0')","tensor(5.8859, device='cuda:0')","tensor(-2.0377, device='cuda:0')"
"tensor(-3.8228, device='cuda:0')","tensor(4.8612, device='cuda:0')","tensor(-2.5546, device='cuda:0')"
"tensor(-3.4762, device='cuda:0')","tensor(3.9075, device='cuda:0')","tensor(-2.2997, device='cuda:0')"
"tensor(-5.3823, device='cuda:0')","tensor(5.8353, device='cuda:0')","tensor(-2.0828, device='cuda:0')"
"tensor(-5.4227, device='cuda:0')","tensor(6.0962, device='cuda:0')","tensor(-2.1187, device='cuda:0')"
"tensor(-5.5501, device='cuda:0')","tensor(4.5900, device='cuda:0')","tensor(-0.3590, device='cuda:0')"
"tensor(-5.0029, device='cuda:0')","tensor(5.3187, device='cuda:0')","tensor(-2.0317, device='cuda:0')"
"tensor(-4.8444, device='cuda:0')","tensor(3.2787, device='cuda:0')","tensor(-0.5628, device='cuda:0')"
"tensor(-5.3402, device='cuda:0')","tensor(5.9515, device='cuda:0')","tensor(-2.0270, device='cuda:0')"
"tensor(-5.0470, device='cuda:0')","tensor(5.1836, device='cuda:0')","tensor(-1.9574, device='cuda:0')"
"tensor(-5.4936, device='cuda:0')","tensor(5.9028, device='cuda:0')","tensor(-1.9315, device='cuda:0')"
"tensor(-5.1559, device='cuda:0')","tensor(5.3988, device='cuda:0')","tensor(-1.8432, device='cuda:0')"
"tensor(-5.3911, device='cuda:0')","tensor(5.5798, device='cuda:0')","tensor(-1.9213, device='cuda:0')"
"tensor(-4.4932, device='cuda:0')","tensor(4.6574, device='cuda:0')","tensor(-1.3408, device='cuda:0')"
"tensor(-4.0110, device='cuda:0')","tensor(4.6009, device='cuda:0')","tensor(-1.8046, device='cuda:0')"
"tensor(-5.2376, device='cuda:0')","tensor(5.6773, device='cuda:0')","tensor(-2.0845, device='cuda:0')"
"tensor(-4.0208, device='cuda:0')","tensor(4.5814, device='cuda:0')","tensor(-1.5611, device='cuda:0')"
"tensor(-4.1542, device='cuda:0')","tensor(4.9522, device='cuda:0')","tensor(-1.6867, device='cuda:0')"
"tensor(-5.2004, device='cuda:0')","tensor(5.5150, device='cuda:0')","tensor(-1.9735, device='cuda:0')"
"tensor(-4.0614, device='cuda:0')","tensor(4.5757, device='cuda:0')","tensor(-1.4252, device='cuda:0')"
"tensor(-4.2094, device='cuda:0')","tensor(3.9064, device='cuda:0')","tensor(-0.4868, device='cuda:0')"
"tensor(-5.1853, device='cuda:0')","tensor(6.1159, device='cuda:0')","tensor(-2.4874, device='cuda:0')"
