"tensor(0.0785, device='cuda:0')","tensor(-0.7927, device='cuda:0')","tensor(0.7881, device='cuda:0')"
"tensor(-0.4717, device='cuda:0')","tensor(0.5766, device='cuda:0')","tensor(-0.2350, device='cuda:0')"
"tensor(1.7089, device='cuda:0')","tensor(-0.1239, device='cuda:0')","tensor(-1.6941, device='cuda:0')"
"tensor(2.1226, device='cuda:0')","tensor(-2.5668, device='cuda:0')","tensor(0.7051, device='cuda:0')"
"tensor(0.1966, device='cuda:0')","tensor(-0.6571, device='cuda:0')","tensor(0.5344, device='cuda:0')"
"tensor(-1.2098, device='cuda:0')","tensor(1.1503, device='cuda:0')","tensor(-0.1978, device='cuda:0')"
"tensor(-0.5218, device='cuda:0')","tensor(0.9354, device='cuda:0')","tensor(-0.6790, device='cuda:0')"
"tensor(0.4998, device='cuda:0')","tensor(-1.3988, device='cuda:0')","tensor(1.0235, device='cuda:0')"
"tensor(0.2994, device='cuda:0')","tensor(0.5141, device='cuda:0')","tensor(-0.9833, device='cuda:0')"
"tensor(3.6395, device='cuda:0')","tensor(-3.0437, device='cuda:0')","tensor(-0.2367, device='cuda:0')"
"tensor(0.6800, device='cuda:0')","tensor(-1.4841, device='cuda:0')","tensor(0.9821, device='cuda:0')"
"tensor(2.2158, device='cuda:0')","tensor(-0.8932, device='cuda:0')","tensor(-1.3217, device='cuda:0')"
"tensor(3.7056, device='cuda:0')","tensor(-2.9113, device='cuda:0')","tensor(-0.5648, device='cuda:0')"
"tensor(0.1295, device='cuda:0')","tensor(0.7098, device='cuda:0')","tensor(-1.0557, device='cuda:0')"
"tensor(1.4705, device='cuda:0')","tensor(-1.9765, device='cuda:0')","tensor(0.7357, device='cuda:0')"
"tensor(0.8367, device='cuda:0')","tensor(-1.5716, device='cuda:0')","tensor(0.9014, device='cuda:0')"
"tensor(3.1456, device='cuda:0')","tensor(-3.6437, device='cuda:0')","tensor(0.9193, device='cuda:0')"
"tensor(-1.1627, device='cuda:0')","tensor(1.0258, device='cuda:0')","tensor(-0.1166, device='cuda:0')"
"tensor(3.7574, device='cuda:0')","tensor(-4.7715, device='cuda:0')","tensor(1.5476, device='cuda:0')"
"tensor(-0.6513, device='cuda:0')","tensor(0.7279, device='cuda:0')","tensor(-0.2838, device='cuda:0')"
"tensor(2.7652, device='cuda:0')","tensor(-3.8944, device='cuda:0')","tensor(1.5357, device='cuda:0')"
"tensor(0.2825, device='cuda:0')","tensor(-1.3580, device='cuda:0')","tensor(1.2493, device='cuda:0')"
"tensor(0.0117, device='cuda:0')","tensor(-0.4780, device='cuda:0')","tensor(0.5196, device='cuda:0')"
"tensor(1.2748, device='cuda:0')","tensor(-0.3025, device='cuda:0')","tensor(-1.0303, device='cuda:0')"
"tensor(-0.2402, device='cuda:0')","tensor(0.2419, device='cuda:0')","tensor(-0.0993, device='cuda:0')"
"tensor(3.3423, device='cuda:0')","tensor(-0.9170, device='cuda:0')","tensor(-2.4715, device='cuda:0')"
"tensor(0.2352, device='cuda:0')","tensor(0.9841, device='cuda:0')","tensor(-1.4487, device='cuda:0')"
"tensor(1.1035, device='cuda:0')","tensor(-1.8565, device='cuda:0')","tensor(1.0145, device='cuda:0')"
"tensor(-0.2144, device='cuda:0')","tensor(-0.1445, device='cuda:0')","tensor(0.3629, device='cuda:0')"
"tensor(0.7434, device='cuda:0')","tensor(-0.3737, device='cuda:0')","tensor(-0.3602, device='cuda:0')"
"tensor(2.5272, device='cuda:0')","tensor(-3.1912, device='cuda:0')","tensor(1.0920, device='cuda:0')"
"tensor(2.2425, device='cuda:0')","tensor(-3.7861, device='cuda:0')","tensor(2.0263, device='cuda:0')"
"tensor(-1.0641, device='cuda:0')","tensor(0.7277, device='cuda:0')","tensor(0.1340, device='cuda:0')"
"tensor(0.4866, device='cuda:0')","tensor(0.8521, device='cuda:0')","tensor(-1.6241, device='cuda:0')"
"tensor(-0.2171, device='cuda:0')","tensor(0.2245, device='cuda:0')","tensor(-0.1153, device='cuda:0')"
"tensor(-0.3952, device='cuda:0')","tensor(0.6563, device='cuda:0')","tensor(-0.4308, device='cuda:0')"
"tensor(-0.1168, device='cuda:0')","tensor(1.0354, device='cuda:0')","tensor(-1.2214, device='cuda:0')"
"tensor(1.0042, device='cuda:0')","tensor(-1.2204, device='cuda:0')","tensor(0.3539, device='cuda:0')"
"tensor(1.1637, device='cuda:0')","tensor(-0.4722, device='cuda:0')","tensor(-0.6783, device='cuda:0')"
"tensor(-2.2395, device='cuda:0')","tensor(3.0879, device='cuda:0')","tensor(-1.4994, device='cuda:0')"
"tensor(1.1583, device='cuda:0')","tensor(-0.5776, device='cuda:0')","tensor(-0.5669, device='cuda:0')"
"tensor(0.4185, device='cuda:0')","tensor(-0.9578, device='cuda:0')","tensor(0.6537, device='cuda:0')"
"tensor(0.7560, device='cuda:0')","tensor(-0.8437, device='cuda:0')","tensor(0.2261, device='cuda:0')"
"tensor(1.6282, device='cuda:0')","tensor(-1.7638, device='cuda:0')","tensor(0.4090, device='cuda:0')"
"tensor(1.0765, device='cuda:0')","tensor(-2.7990, device='cuda:0')","tensor(2.0339, device='cuda:0')"
"tensor(-0.5421, device='cuda:0')","tensor(0.5389, device='cuda:0')","tensor(-0.1747, device='cuda:0')"
"tensor(0.8766, device='cuda:0')","tensor(-0.9547, device='cuda:0')","tensor(0.1648, device='cuda:0')"
"tensor(-1.0740, device='cuda:0')","tensor(1.0209, device='cuda:0')","tensor(-0.2114, device='cuda:0')"
"tensor(0.6026, device='cuda:0')","tensor(-0.3376, device='cuda:0')","tensor(-0.2290, device='cuda:0')"
"tensor(-0.3357, device='cuda:0')","tensor(-0.0022, device='cuda:0')","tensor(0.2898, device='cuda:0')"
"tensor(-0.1050, device='cuda:0')","tensor(0.5593, device='cuda:0')","tensor(-0.5949, device='cuda:0')"
"tensor(-0.5378, device='cuda:0')","tensor(1.6197, device='cuda:0')","tensor(-1.4750, device='cuda:0')"
"tensor(-0.4839, device='cuda:0')","tensor(-1.6750, device='cuda:0')","tensor(2.3605, device='cuda:0')"
"tensor(3.8475, device='cuda:0')","tensor(-3.4887, device='cuda:0')","tensor(0.0828, device='cuda:0')"
"tensor(-0.6055, device='cuda:0')","tensor(-0.8529, device='cuda:0')","tensor(1.5881, device='cuda:0')"
"tensor(1.2905, device='cuda:0')","tensor(-0.0621, device='cuda:0')","tensor(-1.2971, device='cuda:0')"
"tensor(1.1151, device='cuda:0')","tensor(-0.3694, device='cuda:0')","tensor(-0.8056, device='cuda:0')"
"tensor(-0.8048, device='cuda:0')","tensor(-1.2368, device='cuda:0')","tensor(2.2068, device='cuda:0')"
"tensor(-1.8887, device='cuda:0')","tensor(2.5344, device='cuda:0')","tensor(-1.1680, device='cuda:0')"
"tensor(-1.9719, device='cuda:0')","tensor(2.1492, device='cuda:0')","tensor(-0.6050, device='cuda:0')"
"tensor(1.5418, device='cuda:0')","tensor(-2.0979, device='cuda:0')","tensor(0.8114, device='cuda:0')"
"tensor(-0.0115, device='cuda:0')","tensor(-0.5109, device='cuda:0')","tensor(0.5714, device='cuda:0')"
"tensor(0.7998, device='cuda:0')","tensor(0.4090, device='cuda:0')","tensor(-1.4081, device='cuda:0')"
"tensor(0.6346, device='cuda:0')","tensor(-0.2021, device='cuda:0')","tensor(-0.5676, device='cuda:0')"
"tensor(-1.2341, device='cuda:0')","tensor(1.5689, device='cuda:0')","tensor(-0.6801, device='cuda:0')"
"tensor(-0.1737, device='cuda:0')","tensor(0.3418, device='cuda:0')","tensor(-0.2979, device='cuda:0')"
"tensor(2.6528, device='cuda:0')","tensor(-2.7007, device='cuda:0')","tensor(0.3620, device='cuda:0')"
"tensor(-1.6158, device='cuda:0')","tensor(2.3049, device='cuda:0')","tensor(-1.1939, device='cuda:0')"
"tensor(-0.8483, device='cuda:0')","tensor(1.5740, device='cuda:0')","tensor(-1.0490, device='cuda:0')"
"tensor(-1.0055, device='cuda:0')","tensor(1.0005, device='cuda:0')","tensor(-0.2412, device='cuda:0')"
"tensor(-1.2883, device='cuda:0')","tensor(1.5935, device='cuda:0')","tensor(-0.6345, device='cuda:0')"
"tensor(1.0837, device='cuda:0')","tensor(0.6182, device='cuda:0')","tensor(-1.9053, device='cuda:0')"
"tensor(3.3695, device='cuda:0')","tensor(-2.7372, device='cuda:0')","tensor(-0.4410, device='cuda:0')"
"tensor(-0.5324, device='cuda:0')","tensor(0.5746, device='cuda:0')","tensor(-0.2131, device='cuda:0')"
"tensor(-1.9443, device='cuda:0')","tensor(2.5612, device='cuda:0')","tensor(-1.1815, device='cuda:0')"
"tensor(-1.8231, device='cuda:0')","tensor(2.7896, device='cuda:0')","tensor(-1.5662, device='cuda:0')"
"tensor(-0.0201, device='cuda:0')","tensor(1.8322, device='cuda:0')","tensor(-2.2262, device='cuda:0')"
"tensor(0.0228, device='cuda:0')","tensor(-0.2052, device='cuda:0')","tensor(0.1655, device='cuda:0')"
"tensor(-1.2898, device='cuda:0')","tensor(3.3223, device='cuda:0')","tensor(-2.7940, device='cuda:0')"
"tensor(-1.3790, device='cuda:0')","tensor(1.5076, device='cuda:0')","tensor(-0.4448, device='cuda:0')"
"tensor(-0.6711, device='cuda:0')","tensor(1.0191, device='cuda:0')","tensor(-0.5727, device='cuda:0')"
"tensor(-0.1366, device='cuda:0')","tensor(0.0077, device='cuda:0')","tensor(0.0934, device='cuda:0')"
"tensor(1.8831, device='cuda:0')","tensor(-1.9725, device='cuda:0')","tensor(0.3311, device='cuda:0')"
"tensor(0.7093, device='cuda:0')","tensor(-1.0574, device='cuda:0')","tensor(0.4419, device='cuda:0')"
"tensor(0.3395, device='cuda:0')","tensor(0.9700, device='cuda:0')","tensor(-1.5163, device='cuda:0')"
"tensor(3.3465, device='cuda:0')","tensor(-3.2018, device='cuda:0')","tensor(0.2518, device='cuda:0')"
"tensor(-1.2949, device='cuda:0')","tensor(-0.0424, device='cuda:0')","tensor(1.2071, device='cuda:0')"
"tensor(0.7392, device='cuda:0')","tensor(-0.8629, device='cuda:0')","tensor(0.1972, device='cuda:0')"
"tensor(-1.8929, device='cuda:0')","tensor(2.5817, device='cuda:0')","tensor(-1.3098, device='cuda:0')"
"tensor(-0.1660, device='cuda:0')","tensor(-0.5097, device='cuda:0')","tensor(0.7362, device='cuda:0')"
"tensor(0.6565, device='cuda:0')","tensor(-1.1783, device='cuda:0')","tensor(0.6613, device='cuda:0')"
"tensor(0.5561, device='cuda:0')","tensor(0.5038, device='cuda:0')","tensor(-1.2734, device='cuda:0')"
"tensor(0.1492, device='cuda:0')","tensor(0.6801, device='cuda:0')","tensor(-0.9940, device='cuda:0')"
"tensor(-0.8044, device='cuda:0')","tensor(0.6817, device='cuda:0')","tensor(-0.0943, device='cuda:0')"
"tensor(-0.0095, device='cuda:0')","tensor(-2.3692, device='cuda:0')","tensor(2.7335, device='cuda:0')"
"tensor(-1.2278, device='cuda:0')","tensor(1.9196, device='cuda:0')","tensor(-1.1331, device='cuda:0')"
"tensor(2.0857, device='cuda:0')","tensor(-3.1070, device='cuda:0')","tensor(1.4278, device='cuda:0')"
"tensor(4.2169, device='cuda:0')","tensor(-4.0936, device='cuda:0')","tensor(0.3157, device='cuda:0')"
"tensor(-1.8870, device='cuda:0')","tensor(3.0720, device='cuda:0')","tensor(-1.8253, device='cuda:0')"
"tensor(0.5424, device='cuda:0')","tensor(0.9359, device='cuda:0')","tensor(-1.7448, device='cuda:0')"
"tensor(0.1551, device='cuda:0')","tensor(-1.0326, device='cuda:0')","tensor(0.9845, device='cuda:0')"
"tensor(0.2153, device='cuda:0')","tensor(-1.3056, device='cuda:0')","tensor(1.2490, device='cuda:0')"
"tensor(-0.2795, device='cuda:0')","tensor(1.0792, device='cuda:0')","tensor(-1.0227, device='cuda:0')"
"tensor(-2.3390, device='cuda:0')","tensor(2.5322, device='cuda:0')","tensor(-0.7764, device='cuda:0')"
"tensor(0.0393, device='cuda:0')","tensor(-0.7861, device='cuda:0')","tensor(0.7966, device='cuda:0')"
"tensor(0.6153, device='cuda:0')","tensor(-0.3920, device='cuda:0')","tensor(-0.1536, device='cuda:0')"
"tensor(0.1693, device='cuda:0')","tensor(0.3087, device='cuda:0')","tensor(-0.6194, device='cuda:0')"
"tensor(0.5976, device='cuda:0')","tensor(1.4468, device='cuda:0')","tensor(-2.4102, device='cuda:0')"
"tensor(-1.8649, device='cuda:0')","tensor(3.0011, device='cuda:0')","tensor(-1.7014, device='cuda:0')"
"tensor(1.2576, device='cuda:0')","tensor(-1.5446, device='cuda:0')","tensor(0.4648, device='cuda:0')"
"tensor(-0.2741, device='cuda:0')","tensor(0.9961, device='cuda:0')","tensor(-0.9530, device='cuda:0')"
"tensor(0.5661, device='cuda:0')","tensor(-0.7684, device='cuda:0')","tensor(0.2920, device='cuda:0')"
"tensor(0.3408, device='cuda:0')","tensor(0.9093, device='cuda:0')","tensor(-1.4806, device='cuda:0')"
"tensor(2.5625, device='cuda:0')","tensor(-3.0433, device='cuda:0')","tensor(0.8678, device='cuda:0')"
"tensor(1.4233, device='cuda:0')","tensor(-2.3023, device='cuda:0')","tensor(1.1012, device='cuda:0')"
"tensor(-1.2930, device='cuda:0')","tensor(1.1992, device='cuda:0')","tensor(-0.1563, device='cuda:0')"
"tensor(0.1516, device='cuda:0')","tensor(-0.0807, device='cuda:0')","tensor(-0.1501, device='cuda:0')"
"tensor(-0.0345, device='cuda:0')","tensor(0.1878, device='cuda:0')","tensor(-0.2212, device='cuda:0')"
"tensor(0.2134, device='cuda:0')","tensor(0.4951, device='cuda:0')","tensor(-0.8638, device='cuda:0')"
"tensor(2.5617, device='cuda:0')","tensor(-4.7444, device='cuda:0')","tensor(2.7737, device='cuda:0')"
"tensor(1.4257, device='cuda:0')","tensor(-1.1541, device='cuda:0')","tensor(-0.1630, device='cuda:0')"
"tensor(0.7547, device='cuda:0')","tensor(-0.3128, device='cuda:0')","tensor(-0.4403, device='cuda:0')"
"tensor(-1.6512, device='cuda:0')","tensor(1.5363, device='cuda:0')","tensor(-0.2214, device='cuda:0')"
"tensor(1.2440, device='cuda:0')","tensor(-2.2172, device='cuda:0')","tensor(1.2405, device='cuda:0')"
"tensor(-0.3955, device='cuda:0')","tensor(-0.4488, device='cuda:0')","tensor(0.8975, device='cuda:0')"
"tensor(-1.4726, device='cuda:0')","tensor(1.8339, device='cuda:0')","tensor(-0.8111, device='cuda:0')"
"tensor(0.8461, device='cuda:0')","tensor(-0.7938, device='cuda:0')","tensor(0.0278, device='cuda:0')"
"tensor(1.3338, device='cuda:0')","tensor(-3.3459, device='cuda:0')","tensor(2.4046, device='cuda:0')"
"tensor(1.9014, device='cuda:0')","tensor(-0.9688, device='cuda:0')","tensor(-0.9403, device='cuda:0')"
"tensor(-1.0069, device='cuda:0')","tensor(-0.3809, device='cuda:0')","tensor(1.3757, device='cuda:0')"
"tensor(0.6262, device='cuda:0')","tensor(-1.1028, device='cuda:0')","tensor(0.6581, device='cuda:0')"
"tensor(0.1087, device='cuda:0')","tensor(0.0973, device='cuda:0')","tensor(-0.2799, device='cuda:0')"
"tensor(3.6303, device='cuda:0')","tensor(-3.6925, device='cuda:0')","tensor(0.4774, device='cuda:0')"
"tensor(0.8307, device='cuda:0')","tensor(-1.2214, device='cuda:0')","tensor(0.4820, device='cuda:0')"
"tensor(2.4882, device='cuda:0')","tensor(-2.9726, device='cuda:0')","tensor(0.8437, device='cuda:0')"
"tensor(-1.9598, device='cuda:0')","tensor(2.8643, device='cuda:0')","tensor(-1.4981, device='cuda:0')"
"tensor(0.6518, device='cuda:0')","tensor(-1.0412, device='cuda:0')","tensor(0.5054, device='cuda:0')"
"tensor(1.3012, device='cuda:0')","tensor(-1.3565, device='cuda:0')","tensor(0.1448, device='cuda:0')"
"tensor(-0.1557, device='cuda:0')","tensor(-0.7448, device='cuda:0')","tensor(0.9569, device='cuda:0')"
"tensor(1.0644, device='cuda:0')","tensor(1.7401, device='cuda:0')","tensor(-3.3404, device='cuda:0')"
"tensor(-1.6214, device='cuda:0')","tensor(2.3574, device='cuda:0')","tensor(-1.2504, device='cuda:0')"
"tensor(-1.2498, device='cuda:0')","tensor(2.0604, device='cuda:0')","tensor(-1.2375, device='cuda:0')"
"tensor(-1.3638, device='cuda:0')","tensor(2.1718, device='cuda:0')","tensor(-1.2456, device='cuda:0')"
"tensor(0.0089, device='cuda:0')","tensor(1.2222, device='cuda:0')","tensor(-1.4993, device='cuda:0')"
"tensor(-0.8873, device='cuda:0')","tensor(-0.3352, device='cuda:0')","tensor(1.2577, device='cuda:0')"
"tensor(0.2654, device='cuda:0')","tensor(-1.3777, device='cuda:0')","tensor(1.3184, device='cuda:0')"
"tensor(-0.5975, device='cuda:0')","tensor(0.2525, device='cuda:0')","tensor(0.2793, device='cuda:0')"
"tensor(0.7803, device='cuda:0')","tensor(-1.7484, device='cuda:0')","tensor(1.1995, device='cuda:0')"
"tensor(1.1988, device='cuda:0')","tensor(-0.8118, device='cuda:0')","tensor(-0.3206, device='cuda:0')"
"tensor(-0.2012, device='cuda:0')","tensor(0.2994, device='cuda:0')","tensor(-0.2366, device='cuda:0')"
"tensor(-1.0117, device='cuda:0')","tensor(0.5680, device='cuda:0')","tensor(0.3200, device='cuda:0')"
"tensor(-0.3027, device='cuda:0')","tensor(-0.0669, device='cuda:0')","tensor(0.2928, device='cuda:0')"
"tensor(1.9392, device='cuda:0')","tensor(-1.7948, device='cuda:0')","tensor(-0.0059, device='cuda:0')"
"tensor(-1.5582, device='cuda:0')","tensor(1.9154, device='cuda:0')","tensor(-0.7629, device='cuda:0')"
"tensor(-1.0726, device='cuda:0')","tensor(1.0301, device='cuda:0')","tensor(-0.1507, device='cuda:0')"
"tensor(-0.6858, device='cuda:0')","tensor(1.1788, device='cuda:0')","tensor(-0.7947, device='cuda:0')"
"tensor(3.2509, device='cuda:0')","tensor(-2.9650, device='cuda:0')","tensor(0.0500, device='cuda:0')"
"tensor(-2.1679, device='cuda:0')","tensor(2.9620, device='cuda:0')","tensor(-1.4476, device='cuda:0')"
"tensor(1.0914, device='cuda:0')","tensor(-0.2273, device='cuda:0')","tensor(-0.9366, device='cuda:0')"
"tensor(-0.5102, device='cuda:0')","tensor(1.8190, device='cuda:0')","tensor(-1.7298, device='cuda:0')"
"tensor(-3.1254, device='cuda:0')","tensor(1.0639, device='cuda:0')","tensor(1.7717, device='cuda:0')"
"tensor(-0.7324, device='cuda:0')","tensor(1.3694, device='cuda:0')","tensor(-0.9495, device='cuda:0')"
"tensor(-0.3131, device='cuda:0')","tensor(-0.8704, device='cuda:0')","tensor(1.2716, device='cuda:0')"
"tensor(2.0335, device='cuda:0')","tensor(-0.9194, device='cuda:0')","tensor(-1.1140, device='cuda:0')"
"tensor(1.5871, device='cuda:0')","tensor(0.3785, device='cuda:0')","tensor(-2.1776, device='cuda:0')"
"tensor(0.2356, device='cuda:0')","tensor(-1.4951, device='cuda:0')","tensor(1.4623, device='cuda:0')"
"tensor(-0.9853, device='cuda:0')","tensor(1.9742, device='cuda:0')","tensor(-1.3911, device='cuda:0')"
"tensor(-0.6451, device='cuda:0')","tensor(-0.4439, device='cuda:0')","tensor(1.0751, device='cuda:0')"
"tensor(0.7135, device='cuda:0')","tensor(-1.2432, device='cuda:0')","tensor(0.6917, device='cuda:0')"
"tensor(-2.5631, device='cuda:0')","tensor(1.3063, device='cuda:0')","tensor(0.9822, device='cuda:0')"
"tensor(-0.6664, device='cuda:0')","tensor(1.1506, device='cuda:0')","tensor(-0.7372, device='cuda:0')"
"tensor(-1.4830, device='cuda:0')","tensor(1.7055, device='cuda:0')","tensor(-0.6387, device='cuda:0')"
"tensor(-1.4631, device='cuda:0')","tensor(2.4557, device='cuda:0')","tensor(-1.5101, device='cuda:0')"
"tensor(-1.3658, device='cuda:0')","tensor(1.6619, device='cuda:0')","tensor(-0.6686, device='cuda:0')"
"tensor(1.7744, device='cuda:0')","tensor(-1.2663, device='cuda:0')","tensor(-0.3520, device='cuda:0')"
"tensor(0.0994, device='cuda:0')","tensor(-0.0024, device='cuda:0')","tensor(-0.1286, device='cuda:0')"
"tensor(1.9377, device='cuda:0')","tensor(-1.4841, device='cuda:0')","tensor(-0.2286, device='cuda:0')"
"tensor(-1.2448, device='cuda:0')","tensor(1.6533, device='cuda:0')","tensor(-0.7757, device='cuda:0')"
"tensor(1.0396, device='cuda:0')","tensor(-0.1710, device='cuda:0')","tensor(-0.9095, device='cuda:0')"
"tensor(1.6781, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(-1.8544, device='cuda:0')"
"tensor(1.8734, device='cuda:0')","tensor(-2.8801, device='cuda:0')","tensor(1.3067, device='cuda:0')"
"tensor(-0.8302, device='cuda:0')","tensor(1.9082, device='cuda:0')","tensor(-1.5056, device='cuda:0')"
"tensor(-1.4106, device='cuda:0')","tensor(-0.0652, device='cuda:0')","tensor(1.3987, device='cuda:0')"
"tensor(-1.1770, device='cuda:0')","tensor(1.5729, device='cuda:0')","tensor(-0.7363, device='cuda:0')"
"tensor(1.6222, device='cuda:0')","tensor(-1.9768, device='cuda:0')","tensor(0.5694, device='cuda:0')"
"tensor(2.1267, device='cuda:0')","tensor(-2.4354, device='cuda:0')","tensor(0.6229, device='cuda:0')"
"tensor(-0.5286, device='cuda:0')","tensor(-0.1930, device='cuda:0')","tensor(0.6706, device='cuda:0')"
"tensor(-0.2563, device='cuda:0')","tensor(1.1919, device='cuda:0')","tensor(-1.2051, device='cuda:0')"
"tensor(-1.1044, device='cuda:0')","tensor(0.5666, device='cuda:0')","tensor(0.3506, device='cuda:0')"
"tensor(-0.2534, device='cuda:0')","tensor(1.0006, device='cuda:0')","tensor(-1.0268, device='cuda:0')"
"tensor(-1.2525, device='cuda:0')","tensor(-0.0841, device='cuda:0')","tensor(1.2447, device='cuda:0')"
"tensor(-0.0075, device='cuda:0')","tensor(-0.0431, device='cuda:0')","tensor(-0.0141, device='cuda:0')"
"tensor(1.6972, device='cuda:0')","tensor(-2.7339, device='cuda:0')","tensor(1.3413, device='cuda:0')"
"tensor(0.9758, device='cuda:0')","tensor(-1.7108, device='cuda:0')","tensor(0.9361, device='cuda:0')"
"tensor(-0.7279, device='cuda:0')","tensor(0.0890, device='cuda:0')","tensor(0.5598, device='cuda:0')"
"tensor(-0.3931, device='cuda:0')","tensor(1.9925, device='cuda:0')","tensor(-2.0505, device='cuda:0')"
"tensor(0.2897, device='cuda:0')","tensor(-0.3529, device='cuda:0')","tensor(0.0733, device='cuda:0')"
"tensor(0.6865, device='cuda:0')","tensor(-1.0910, device='cuda:0')","tensor(0.5269, device='cuda:0')"
"tensor(-0.2415, device='cuda:0')","tensor(-0.3773, device='cuda:0')","tensor(0.5880, device='cuda:0')"
"tensor(-0.8124, device='cuda:0')","tensor(0.7387, device='cuda:0')","tensor(-0.1139, device='cuda:0')"
"tensor(0.3571, device='cuda:0')","tensor(-0.8245, device='cuda:0')","tensor(0.5566, device='cuda:0')"
"tensor(2.4828, device='cuda:0')","tensor(-2.5486, device='cuda:0')","tensor(0.3944, device='cuda:0')"
"tensor(-1.3859, device='cuda:0')","tensor(3.4277, device='cuda:0')","tensor(-2.7757, device='cuda:0')"
"tensor(-1.6835, device='cuda:0')","tensor(2.8743, device='cuda:0')","tensor(-1.8196, device='cuda:0')"
"tensor(-1.0636, device='cuda:0')","tensor(2.5794, device='cuda:0')","tensor(-2.0440, device='cuda:0')"
"tensor(0.0206, device='cuda:0')","tensor(-0.3401, device='cuda:0')","tensor(0.3221, device='cuda:0')"
"tensor(-0.5838, device='cuda:0')","tensor(1.1752, device='cuda:0')","tensor(-0.8835, device='cuda:0')"
"tensor(-0.0374, device='cuda:0')","tensor(-0.7747, device='cuda:0')","tensor(0.9257, device='cuda:0')"
"tensor(-0.7861, device='cuda:0')","tensor(-0.0438, device='cuda:0')","tensor(0.7723, device='cuda:0')"
"tensor(0.0483, device='cuda:0')","tensor(-1.2538, device='cuda:0')","tensor(1.3414, device='cuda:0')"
"tensor(-0.7052, device='cuda:0')","tensor(-0.4401, device='cuda:0')","tensor(1.1493, device='cuda:0')"
"tensor(0.6282, device='cuda:0')","tensor(-1.4719, device='cuda:0')","tensor(1.0194, device='cuda:0')"
"tensor(1.6147, device='cuda:0')","tensor(-0.8345, device='cuda:0')","tensor(-0.7757, device='cuda:0')"
"tensor(0.9341, device='cuda:0')","tensor(-1.1231, device='cuda:0')","tensor(0.3240, device='cuda:0')"
"tensor(2.3458, device='cuda:0')","tensor(-2.4952, device='cuda:0')","tensor(0.4411, device='cuda:0')"
"tensor(-0.7423, device='cuda:0')","tensor(-1.3503, device='cuda:0')","tensor(2.2659, device='cuda:0')"
"tensor(1.3183, device='cuda:0')","tensor(-3.5146, device='cuda:0')","tensor(2.6778, device='cuda:0')"
"tensor(1.3505, device='cuda:0')","tensor(-1.8706, device='cuda:0')","tensor(0.7673, device='cuda:0')"
"tensor(-1.2990, device='cuda:0')","tensor(1.7781, device='cuda:0')","tensor(-0.8522, device='cuda:0')"
"tensor(1.4101, device='cuda:0')","tensor(-1.1168, device='cuda:0')","tensor(-0.1962, device='cuda:0')"
"tensor(-0.2387, device='cuda:0')","tensor(0.6516, device='cuda:0')","tensor(-0.5270, device='cuda:0')"
"tensor(1.1957, device='cuda:0')","tensor(-2.4482, device='cuda:0')","tensor(1.5702, device='cuda:0')"
"tensor(-0.6824, device='cuda:0')","tensor(0.8199, device='cuda:0')","tensor(-0.3401, device='cuda:0')"
"tensor(0.0792, device='cuda:0')","tensor(-0.1351, device='cuda:0')","tensor(0.0010, device='cuda:0')"
"tensor(0.8932, device='cuda:0')","tensor(-0.6198, device='cuda:0')","tensor(-0.2557, device='cuda:0')"
"tensor(-1.2099, device='cuda:0')","tensor(-0.8207, device='cuda:0')","tensor(2.1426, device='cuda:0')"
"tensor(0.2267, device='cuda:0')","tensor(-1.6768, device='cuda:0')","tensor(1.6742, device='cuda:0')"
"tensor(-1.1039, device='cuda:0')","tensor(0.9215, device='cuda:0')","tensor(-0.0897, device='cuda:0')"
"tensor(0.1726, device='cuda:0')","tensor(-0.8326, device='cuda:0')","tensor(0.7770, device='cuda:0')"
"tensor(-0.6912, device='cuda:0')","tensor(-1.9098, device='cuda:0')","tensor(2.8507, device='cuda:0')"
"tensor(1.9722, device='cuda:0')","tensor(-2.1804, device='cuda:0')","tensor(0.4405, device='cuda:0')"
"tensor(-0.4767, device='cuda:0')","tensor(0.4540, device='cuda:0')","tensor(-0.1622, device='cuda:0')"
"tensor(0.1919, device='cuda:0')","tensor(-1.4600, device='cuda:0')","tensor(1.4359, device='cuda:0')"
"tensor(1.9851, device='cuda:0')","tensor(-2.8749, device='cuda:0')","tensor(1.2362, device='cuda:0')"
"tensor(0.7859, device='cuda:0')","tensor(-0.8904, device='cuda:0')","tensor(0.2264, device='cuda:0')"
"tensor(2.5891, device='cuda:0')","tensor(-3.3466, device='cuda:0')","tensor(1.1344, device='cuda:0')"
"tensor(1.4632, device='cuda:0')","tensor(-0.4519, device='cuda:0')","tensor(-1.0574, device='cuda:0')"
"tensor(2.7606, device='cuda:0')","tensor(-1.9907, device='cuda:0')","tensor(-0.5642, device='cuda:0')"
"tensor(0.9434, device='cuda:0')","tensor(-0.0043, device='cuda:0')","tensor(-0.9819, device='cuda:0')"
"tensor(1.7562, device='cuda:0')","tensor(-3.1604, device='cuda:0')","tensor(1.7900, device='cuda:0')"
"tensor(-1.1650, device='cuda:0')","tensor(0.1021, device='cuda:0')","tensor(0.9808, device='cuda:0')"
"tensor(-0.4872, device='cuda:0')","tensor(0.4162, device='cuda:0')","tensor(-0.0010, device='cuda:0')"
"tensor(-0.3595, device='cuda:0')","tensor(0.6534, device='cuda:0')","tensor(-0.4613, device='cuda:0')"
