tensor(4.1135, device='cuda:0'),tensor(1.3803, device='cuda:0'),tensor(-2.8593, device='cuda:0'),tensor(-1.8390, device='cuda:0')
tensor(-2.0693, device='cuda:0'),tensor(-2.8770, device='cuda:0'),tensor(-1.2353, device='cuda:0'),tensor(6.1634, device='cuda:0')
tensor(4.2977, device='cuda:0'),tensor(1.8273, device='cuda:0'),tensor(-2.6489, device='cuda:0'),tensor(-2.9132, device='cuda:0')
tensor(0.0477, device='cuda:0'),tensor(0.2625, device='cuda:0'),tensor(-0.9431, device='cuda:0'),tensor(0.7428, device='cuda:0')
tensor(0.4766, device='cuda:0'),tensor(0.6925, device='cuda:0'),tensor(-1.3390, device='cuda:0'),tensor(0.2745, device='cuda:0')
tensor(-4.7303, device='cuda:0'),tensor(3.4612, device='cuda:0'),tensor(3.3162, device='cuda:0'),tensor(-2.5187, device='cuda:0')
tensor(2.4609, device='cuda:0'),tensor(1.5915, device='cuda:0'),tensor(-1.7762, device='cuda:0'),tensor(-2.0617, device='cuda:0')
tensor(-1.2246, device='cuda:0'),tensor(-1.7721, device='cuda:0'),tensor(-0.3981, device='cuda:0'),tensor(3.3266, device='cuda:0')
tensor(-2.1021, device='cuda:0'),tensor(-0.5682, device='cuda:0'),tensor(2.5109, device='cuda:0'),tensor(-0.1140, device='cuda:0')
tensor(-1.4576, device='cuda:0'),tensor(-0.7715, device='cuda:0'),tensor(0.1395, device='cuda:0'),tensor(1.9675, device='cuda:0')
tensor(-1.7519, device='cuda:0'),tensor(-1.2024, device='cuda:0'),tensor(0.2644, device='cuda:0'),tensor(2.5681, device='cuda:0')
tensor(-2.6434, device='cuda:0'),tensor(1.1337, device='cuda:0'),tensor(0.0276, device='cuda:0'),tensor(1.4963, device='cuda:0')
tensor(-2.5778, device='cuda:0'),tensor(-0.4156, device='cuda:0'),tensor(3.2136, device='cuda:0'),tensor(-0.7349, device='cuda:0')
tensor(-4.1432, device='cuda:0'),tensor(-0.9493, device='cuda:0'),tensor(4.8751, device='cuda:0'),tensor(-0.3425, device='cuda:0')
tensor(2.2025, device='cuda:0'),tensor(0.0375, device='cuda:0'),tensor(-1.8167, device='cuda:0'),tensor(-0.2176, device='cuda:0')
tensor(1.0395, device='cuda:0'),tensor(2.4748, device='cuda:0'),tensor(-1.1229, device='cuda:0'),tensor(-2.2453, device='cuda:0')
tensor(6.5098, device='cuda:0'),tensor(-1.1835, device='cuda:0'),tensor(-4.6622, device='cuda:0'),tensor(-0.1052, device='cuda:0')
tensor(2.5944, device='cuda:0'),tensor(0.0900, device='cuda:0'),tensor(-1.6168, device='cuda:0'),tensor(-0.8807, device='cuda:0')
tensor(-1.6122, device='cuda:0'),tensor(2.4948, device='cuda:0'),tensor(1.0416, device='cuda:0'),tensor(-2.0842, device='cuda:0')
tensor(-1.0784, device='cuda:0'),tensor(-1.6136, device='cuda:0'),tensor(-0.0172, device='cuda:0'),tensor(2.7267, device='cuda:0')
tensor(-3.9905, device='cuda:0'),tensor(0.7866, device='cuda:0'),tensor(3.9752, device='cuda:0'),tensor(-1.2672, device='cuda:0')
tensor(3.8035, device='cuda:0'),tensor(0.5600, device='cuda:0'),tensor(-2.9132, device='cuda:0'),tensor(-1.1582, device='cuda:0')
tensor(-2.0254, device='cuda:0'),tensor(-0.6028, device='cuda:0'),tensor(2.9006, device='cuda:0'),tensor(-0.6172, device='cuda:0')
tensor(-2.3080, device='cuda:0'),tensor(1.7227, device='cuda:0'),tensor(0.9729, device='cuda:0'),tensor(-0.5935, device='cuda:0')
tensor(-1.3751, device='cuda:0'),tensor(-1.2263, device='cuda:0'),tensor(-0.0028, device='cuda:0'),tensor(2.5539, device='cuda:0')
tensor(-1.9635, device='cuda:0'),tensor(-1.6101, device='cuda:0'),tensor(0.2697, device='cuda:0'),tensor(3.3023, device='cuda:0')
tensor(0.4981, device='cuda:0'),tensor(1.1560, device='cuda:0'),tensor(-0.8427, device='cuda:0'),tensor(-0.8390, device='cuda:0')
tensor(2.2623, device='cuda:0'),tensor(1.2032, device='cuda:0'),tensor(-2.2195, device='cuda:0'),tensor(-1.0981, device='cuda:0')
tensor(-2.6332, device='cuda:0'),tensor(-0.2321, device='cuda:0'),tensor(3.4037, device='cuda:0'),tensor(-0.9101, device='cuda:0')
tensor(-1.1949, device='cuda:0'),tensor(2.7632, device='cuda:0'),tensor(-1.1108, device='cuda:0'),tensor(-0.3665, device='cuda:0')
tensor(0.7694, device='cuda:0'),tensor(-1.6421, device='cuda:0'),tensor(-1.3173, device='cuda:0'),tensor(2.3902, device='cuda:0')
tensor(-1.6329, device='cuda:0'),tensor(-1.1662, device='cuda:0'),tensor(0.2603, device='cuda:0'),tensor(2.4118, device='cuda:0')
tensor(-2.5739, device='cuda:0'),tensor(-0.9214, device='cuda:0'),tensor(3.6571, device='cuda:0'),tensor(-0.5054, device='cuda:0')
tensor(-2.6183, device='cuda:0'),tensor(-0.6520, device='cuda:0'),tensor(3.4276, device='cuda:0'),tensor(-0.5365, device='cuda:0')
tensor(-3.1924, device='cuda:0'),tensor(0.2669, device='cuda:0'),tensor(2.0725, device='cuda:0'),tensor(0.5712, device='cuda:0')
tensor(4.2099, device='cuda:0'),tensor(-0.4049, device='cuda:0'),tensor(-2.4094, device='cuda:0'),tensor(-1.0900, device='cuda:0')
tensor(-2.2215, device='cuda:0'),tensor(-0.9465, device='cuda:0'),tensor(2.7861, device='cuda:0'),tensor(0.0293, device='cuda:0')
tensor(2.6483, device='cuda:0'),tensor(2.6634, device='cuda:0'),tensor(-2.7421, device='cuda:0'),tensor(-2.1703, device='cuda:0')
tensor(3.2346, device='cuda:0'),tensor(-0.1253, device='cuda:0'),tensor(-2.0350, device='cuda:0'),tensor(-0.8322, device='cuda:0')
tensor(-2.4459, device='cuda:0'),tensor(0.9694, device='cuda:0'),tensor(1.5013, device='cuda:0'),tensor(-0.2658, device='cuda:0')
tensor(-4.2647, device='cuda:0'),tensor(-0.7788, device='cuda:0'),tensor(5.5184, device='cuda:0'),tensor(-1.1294, device='cuda:0')
tensor(3.8488, device='cuda:0'),tensor(0.8795, device='cuda:0'),tensor(-2.4987, device='cuda:0'),tensor(-1.9293, device='cuda:0')
tensor(-0.8355, device='cuda:0'),tensor(2.6403, device='cuda:0'),tensor(0.0428, device='cuda:0'),tensor(-1.9471, device='cuda:0')
tensor(-5.0002, device='cuda:0'),tensor(0.0350, device='cuda:0'),tensor(5.0316, device='cuda:0'),tensor(-0.7240, device='cuda:0')
tensor(-1.3181, device='cuda:0'),tensor(3.7364, device='cuda:0'),tensor(0.5392, device='cuda:0'),tensor(-2.9228, device='cuda:0')
tensor(2.7345, device='cuda:0'),tensor(-0.4377, device='cuda:0'),tensor(-1.8341, device='cuda:0'),tensor(-0.2794, device='cuda:0')
tensor(0.5218, device='cuda:0'),tensor(2.8211, device='cuda:0'),tensor(-0.8955, device='cuda:0'),tensor(-2.2477, device='cuda:0')
tensor(-3.2613, device='cuda:0'),tensor(-1.4292, device='cuda:0'),tensor(0.1673, device='cuda:0'),tensor(4.3717, device='cuda:0')
tensor(-1.3187, device='cuda:0'),tensor(-1.5734, device='cuda:0'),tensor(-0.0696, device='cuda:0'),tensor(2.9555, device='cuda:0')
tensor(-2.2385, device='cuda:0'),tensor(-1.2654, device='cuda:0'),tensor(-0.0361, device='cuda:0'),tensor(3.3529, device='cuda:0')
tensor(-2.5073, device='cuda:0'),tensor(-1.2688, device='cuda:0'),tensor(2.9184, device='cuda:0'),tensor(0.4860, device='cuda:0')
tensor(-2.3379, device='cuda:0'),tensor(-0.6722, device='cuda:0'),tensor(3.3467, device='cuda:0'),tensor(-0.6761, device='cuda:0')
tensor(-3.4071, device='cuda:0'),tensor(1.7226, device='cuda:0'),tensor(1.0850, device='cuda:0'),tensor(0.1826, device='cuda:0')
tensor(-2.3928, device='cuda:0'),tensor(-0.8578, device='cuda:0'),tensor(3.5428, device='cuda:0'),tensor(-0.6382, device='cuda:0')
tensor(-2.1694, device='cuda:0'),tensor(-0.9313, device='cuda:0'),tensor(2.7366, device='cuda:0'),tensor(0.1024, device='cuda:0')
tensor(4.8874, device='cuda:0'),tensor(0.6862, device='cuda:0'),tensor(-3.5479, device='cuda:0'),tensor(-1.4232, device='cuda:0')
tensor(-2.0751, device='cuda:0'),tensor(-1.4663, device='cuda:0'),tensor(-0.0512, device='cuda:0'),tensor(3.5301, device='cuda:0')
tensor(-1.8615, device='cuda:0'),tensor(-2.4060, device='cuda:0'),tensor(-0.2279, device='cuda:0'),tensor(4.4489, device='cuda:0')
tensor(3.6801, device='cuda:0'),tensor(-0.4811, device='cuda:0'),tensor(-2.2755, device='cuda:0'),tensor(-0.6682, device='cuda:0')
tensor(3.3484, device='cuda:0'),tensor(0.8081, device='cuda:0'),tensor(-2.3090, device='cuda:0'),tensor(-1.4956, device='cuda:0')
tensor(-3.9352, device='cuda:0'),tensor(0.8298, device='cuda:0'),tensor(0.3590, device='cuda:0'),tensor(2.7369, device='cuda:0')
tensor(-2.0268, device='cuda:0'),tensor(-1.2596, device='cuda:0'),tensor(0.8433, device='cuda:0'),tensor(2.3445, device='cuda:0')
tensor(3.9294, device='cuda:0'),tensor(-0.4620, device='cuda:0'),tensor(-2.3901, device='cuda:0'),tensor(-0.7387, device='cuda:0')
tensor(-0.0398, device='cuda:0'),tensor(-1.1053, device='cuda:0'),tensor(-0.8721, device='cuda:0'),tensor(2.0360, device='cuda:0')
tensor(3.6703, device='cuda:0'),tensor(-0.7246, device='cuda:0'),tensor(-2.3901, device='cuda:0'),tensor(-0.1345, device='cuda:0')
tensor(-1.6140, device='cuda:0'),tensor(-0.8027, device='cuda:0'),tensor(2.9273, device='cuda:0'),tensor(-0.7815, device='cuda:0')
tensor(-1.2738, device='cuda:0'),tensor(2.6663, device='cuda:0'),tensor(0.1083, device='cuda:0'),tensor(-1.5424, device='cuda:0')
tensor(-3.6515, device='cuda:0'),tensor(2.2286, device='cuda:0'),tensor(3.0753, device='cuda:0'),tensor(-2.1596, device='cuda:0')
tensor(-2.6443, device='cuda:0'),tensor(-0.8620, device='cuda:0'),tensor(2.8193, device='cuda:0'),tensor(0.2538, device='cuda:0')
tensor(5.1255, device='cuda:0'),tensor(-0.1503, device='cuda:0'),tensor(-3.1568, device='cuda:0'),tensor(-1.2740, device='cuda:0')
tensor(0.7925, device='cuda:0'),tensor(-0.3068, device='cuda:0'),tensor(-1.4780, device='cuda:0'),tensor(1.1882, device='cuda:0')
tensor(-3.8788, device='cuda:0'),tensor(-0.3648, device='cuda:0'),tensor(5.5372, device='cuda:0'),tensor(-1.8359, device='cuda:0')
tensor(-2.3773, device='cuda:0'),tensor(-0.6789, device='cuda:0'),tensor(3.0162, device='cuda:0'),tensor(-0.2973, device='cuda:0')
tensor(-0.2865, device='cuda:0'),tensor(4.2960, device='cuda:0'),tensor(-1.5191, device='cuda:0'),tensor(-2.3364, device='cuda:0')
tensor(-1.6964, device='cuda:0'),tensor(-1.9249, device='cuda:0'),tensor(-0.1134, device='cuda:0'),tensor(3.7703, device='cuda:0')
tensor(-1.5072, device='cuda:0'),tensor(-1.0438, device='cuda:0'),tensor(-0.0838, device='cuda:0'),tensor(2.7044, device='cuda:0')
tensor(3.8306, device='cuda:0'),tensor(-0.7176, device='cuda:0'),tensor(-2.3616, device='cuda:0'),tensor(-0.4402, device='cuda:0')
tensor(-1.0581, device='cuda:0'),tensor(-1.8449, device='cuda:0'),tensor(-0.0406, device='cuda:0'),tensor(2.8505, device='cuda:0')
tensor(-0.6599, device='cuda:0'),tensor(-0.9236, device='cuda:0'),tensor(-0.5661, device='cuda:0'),tensor(2.0980, device='cuda:0')
tensor(-2.6618, device='cuda:0'),tensor(-0.7330, device='cuda:0'),tensor(3.8508, device='cuda:0'),tensor(-0.8916, device='cuda:0')
tensor(-2.5736, device='cuda:0'),tensor(-0.9003, device='cuda:0'),tensor(4.3247, device='cuda:0'),tensor(-1.2337, device='cuda:0')
tensor(-2.9546, device='cuda:0'),tensor(2.3934, device='cuda:0'),tensor(0.7188, device='cuda:0'),tensor(-0.3148, device='cuda:0')
tensor(0.7580, device='cuda:0'),tensor(0.5290, device='cuda:0'),tensor(1.0294, device='cuda:0'),tensor(-2.2446, device='cuda:0')
tensor(2.4528, device='cuda:0'),tensor(0.9703, device='cuda:0'),tensor(-2.4613, device='cuda:0'),tensor(-0.5327, device='cuda:0')
tensor(-2.6824, device='cuda:0'),tensor(-0.3495, device='cuda:0'),tensor(4.1117, device='cuda:0'),tensor(-1.5602, device='cuda:0')
tensor(-1.4047, device='cuda:0'),tensor(-1.7133, device='cuda:0'),tensor(-0.6264, device='cuda:0'),tensor(3.7402, device='cuda:0')
tensor(-2.5049, device='cuda:0'),tensor(-1.7585, device='cuda:0'),tensor(-0.1741, device='cuda:0'),tensor(4.3855, device='cuda:0')
tensor(-1.7129, device='cuda:0'),tensor(2.5650, device='cuda:0'),tensor(0.6605, device='cuda:0'),tensor(-1.6433, device='cuda:0')
tensor(-1.3138, device='cuda:0'),tensor(-0.5659, device='cuda:0'),tensor(3.0946, device='cuda:0'),tensor(-1.4074, device='cuda:0')
tensor(-2.4057, device='cuda:0'),tensor(-0.9457, device='cuda:0'),tensor(3.5566, device='cuda:0'),tensor(-0.5574, device='cuda:0')
tensor(-1.8776, device='cuda:0'),tensor(-0.4599, device='cuda:0'),tensor(2.5358, device='cuda:0'),tensor(-0.5296, device='cuda:0')
tensor(3.9668, device='cuda:0'),tensor(0.4315, device='cuda:0'),tensor(-2.4780, device='cuda:0'),tensor(-1.6203, device='cuda:0')
tensor(-1.3543, device='cuda:0'),tensor(-2.1573, device='cuda:0'),tensor(-0.9878, device='cuda:0'),tensor(4.5807, device='cuda:0')
tensor(-2.4298, device='cuda:0'),tensor(-0.3796, device='cuda:0'),tensor(3.4814, device='cuda:0'),tensor(-1.1404, device='cuda:0')
tensor(-2.2605, device='cuda:0'),tensor(2.1244, device='cuda:0'),tensor(-0.1745, device='cuda:0'),tensor(0.4706, device='cuda:0')
tensor(4.7280, device='cuda:0'),tensor(-0.0736, device='cuda:0'),tensor(-2.3331, device='cuda:0'),tensor(-1.9237, device='cuda:0')
tensor(2.3060, device='cuda:0'),tensor(0.7561, device='cuda:0'),tensor(-1.4070, device='cuda:0'),tensor(-1.2815, device='cuda:0')
tensor(2.1499, device='cuda:0'),tensor(-1.0877, device='cuda:0'),tensor(-1.1166, device='cuda:0'),tensor(0.2514, device='cuda:0')
tensor(-1.0795, device='cuda:0'),tensor(-1.0567, device='cuda:0'),tensor(2.1911, device='cuda:0'),tensor(-0.1806, device='cuda:0')
tensor(2.4129, device='cuda:0'),tensor(1.1531, device='cuda:0'),tensor(-1.6900, device='cuda:0'),tensor(-1.7038, device='cuda:0')
tensor(-3.5876, device='cuda:0'),tensor(-1.6021, device='cuda:0'),tensor(-0.3483, device='cuda:0'),tensor(5.3128, device='cuda:0')
tensor(5.2478, device='cuda:0'),tensor(-0.4664, device='cuda:0'),tensor(-3.4659, device='cuda:0'),tensor(-0.8144, device='cuda:0')
tensor(5.2385, device='cuda:0'),tensor(0.0650, device='cuda:0'),tensor(-3.7056, device='cuda:0'),tensor(-1.1057, device='cuda:0')
tensor(-1.1928, device='cuda:0'),tensor(-1.5477, device='cuda:0'),tensor(-0.3434, device='cuda:0'),tensor(3.1385, device='cuda:0')
tensor(-3.2252, device='cuda:0'),tensor(1.9787, device='cuda:0'),tensor(1.4340, device='cuda:0'),tensor(-0.4962, device='cuda:0')
tensor(-3.1233, device='cuda:0'),tensor(0.7216, device='cuda:0'),tensor(0.2394, device='cuda:0'),tensor(2.2308, device='cuda:0')
tensor(-1.8493, device='cuda:0'),tensor(-1.2229, device='cuda:0'),tensor(2.8309, device='cuda:0'),tensor(-0.0213, device='cuda:0')
tensor(-0.1439, device='cuda:0'),tensor(-1.4871, device='cuda:0'),tensor(-0.9518, device='cuda:0'),tensor(2.7117, device='cuda:0')
tensor(4.5925, device='cuda:0'),tensor(0.8314, device='cuda:0'),tensor(-3.2433, device='cuda:0'),tensor(-1.5012, device='cuda:0')
tensor(3.7312, device='cuda:0'),tensor(0.3079, device='cuda:0'),tensor(-1.6047, device='cuda:0'),tensor(-2.1852, device='cuda:0')
tensor(-3.7926, device='cuda:0'),tensor(-0.2385, device='cuda:0'),tensor(4.7552, device='cuda:0'),tensor(-1.2464, device='cuda:0')
tensor(-1.3146, device='cuda:0'),tensor(4.4286, device='cuda:0'),tensor(0.1351, device='cuda:0'),tensor(-3.1495, device='cuda:0')
tensor(-1.8284, device='cuda:0'),tensor(2.3920, device='cuda:0'),tensor(0.7882, device='cuda:0'),tensor(-1.5758, device='cuda:0')
tensor(-2.3326, device='cuda:0'),tensor(-0.7651, device='cuda:0'),tensor(3.2827, device='cuda:0'),tensor(-0.4557, device='cuda:0')
tensor(-2.6336, device='cuda:0'),tensor(-0.4928, device='cuda:0'),tensor(2.9460, device='cuda:0'),tensor(-0.2403, device='cuda:0')
tensor(0.8340, device='cuda:0'),tensor(-1.2179, device='cuda:0'),tensor(-1.0691, device='cuda:0'),tensor(1.6127, device='cuda:0')
tensor(-2.5313, device='cuda:0'),tensor(-0.9030, device='cuda:0'),tensor(-0.2524, device='cuda:0'),tensor(3.6998, device='cuda:0')
tensor(-2.1161, device='cuda:0'),tensor(-0.6345, device='cuda:0'),tensor(2.7380, device='cuda:0'),tensor(-0.2058, device='cuda:0')
tensor(-2.4346, device='cuda:0'),tensor(-0.8734, device='cuda:0'),tensor(3.2980, device='cuda:0'),tensor(-0.3504, device='cuda:0')
tensor(-2.6704, device='cuda:0'),tensor(-0.7647, device='cuda:0'),tensor(4.1337, device='cuda:0'),tensor(-1.1915, device='cuda:0')
tensor(4.1988, device='cuda:0'),tensor(-0.0143, device='cuda:0'),tensor(-2.7165, device='cuda:0'),tensor(-1.0356, device='cuda:0')
tensor(-1.2949, device='cuda:0'),tensor(2.5761, device='cuda:0'),tensor(0.6197, device='cuda:0'),tensor(-1.9734, device='cuda:0')
tensor(-2.2518, device='cuda:0'),tensor(-0.8299, device='cuda:0'),tensor(2.8802, device='cuda:0'),tensor(-0.1383, device='cuda:0')
tensor(2.5632, device='cuda:0'),tensor(-0.6178, device='cuda:0'),tensor(-1.8154, device='cuda:0'),tensor(-0.0135, device='cuda:0')
tensor(-3.8270, device='cuda:0'),tensor(-0.5453, device='cuda:0'),tensor(4.6243, device='cuda:0'),tensor(-0.7682, device='cuda:0')
tensor(-2.6669, device='cuda:0'),tensor(-0.7707, device='cuda:0'),tensor(3.5071, device='cuda:0'),tensor(-0.5496, device='cuda:0')
tensor(-3.6553, device='cuda:0'),tensor(0.7651, device='cuda:0'),tensor(2.7043, device='cuda:0'),tensor(-0.2239, device='cuda:0')
tensor(5.5470, device='cuda:0'),tensor(2.6579, device='cuda:0'),tensor(-4.5738, device='cuda:0'),tensor(-2.9486, device='cuda:0')
tensor(5.2652, device='cuda:0'),tensor(-0.2657, device='cuda:0'),tensor(-3.1916, device='cuda:0'),tensor(-1.2899, device='cuda:0')
tensor(2.6628, device='cuda:0'),tensor(0.5364, device='cuda:0'),tensor(-1.6714, device='cuda:0'),tensor(-1.2547, device='cuda:0')
tensor(1.8871, device='cuda:0'),tensor(2.2037, device='cuda:0'),tensor(-1.4992, device='cuda:0'),tensor(-2.3567, device='cuda:0')
tensor(-2.8444, device='cuda:0'),tensor(-0.1114, device='cuda:0'),tensor(-0.0952, device='cuda:0'),tensor(2.9112, device='cuda:0')
tensor(2.1914, device='cuda:0'),tensor(-0.2024, device='cuda:0'),tensor(-1.6318, device='cuda:0'),tensor(-0.2264, device='cuda:0')
tensor(-1.9085, device='cuda:0'),tensor(-0.5714, device='cuda:0'),tensor(2.6966, device='cuda:0'),tensor(-0.5198, device='cuda:0')
tensor(-2.4235, device='cuda:0'),tensor(4.7702, device='cuda:0'),tensor(1.2642, device='cuda:0'),tensor(-3.7060, device='cuda:0')
tensor(-3.1757, device='cuda:0'),tensor(1.6129, device='cuda:0'),tensor(2.0707, device='cuda:0'),tensor(-0.8733, device='cuda:0')
tensor(-2.6008, device='cuda:0'),tensor(-1.0624, device='cuda:0'),tensor(3.3346, device='cuda:0'),tensor(0.0122, device='cuda:0')
tensor(-3.6649, device='cuda:0'),tensor(3.3210, device='cuda:0'),tensor(2.0282, device='cuda:0'),tensor(-2.0489, device='cuda:0')
tensor(-2.7153, device='cuda:0'),tensor(-0.5280, device='cuda:0'),tensor(3.9043, device='cuda:0'),tensor(-1.0912, device='cuda:0')
tensor(-1.2478, device='cuda:0'),tensor(-2.2380, device='cuda:0'),tensor(-0.7528, device='cuda:0'),tensor(4.3849, device='cuda:0')
tensor(-0.9933, device='cuda:0'),tensor(-1.6151, device='cuda:0'),tensor(-0.5501, device='cuda:0'),tensor(3.2414, device='cuda:0')
tensor(-3.4440, device='cuda:0'),tensor(-0.0633, device='cuda:0'),tensor(5.0184, device='cuda:0'),tensor(-2.0881, device='cuda:0')
tensor(-2.6962, device='cuda:0'),tensor(-1.0767, device='cuda:0'),tensor(-0.4969, device='cuda:0'),tensor(4.2848, device='cuda:0')
tensor(-1.1894, device='cuda:0'),tensor(2.2727, device='cuda:0'),tensor(0.3814, device='cuda:0'),tensor(-1.5518, device='cuda:0')
tensor(2.3137, device='cuda:0'),tensor(1.1158, device='cuda:0'),tensor(-1.3752, device='cuda:0'),tensor(-1.8911, device='cuda:0')
tensor(-1.5299, device='cuda:0'),tensor(2.6623, device='cuda:0'),tensor(0.5582, device='cuda:0'),tensor(-1.7872, device='cuda:0')
tensor(-3.0497, device='cuda:0'),tensor(1.7914, device='cuda:0'),tensor(2.9632, device='cuda:0'),tensor(-2.1148, device='cuda:0')
tensor(-0.7356, device='cuda:0'),tensor(-1.6415, device='cuda:0'),tensor(-1.0119, device='cuda:0'),tensor(3.4883, device='cuda:0')
tensor(-2.7557, device='cuda:0'),tensor(-0.2398, device='cuda:0'),tensor(3.4620, device='cuda:0'),tensor(-0.8931, device='cuda:0')
tensor(-2.7570, device='cuda:0'),tensor(-2.4028, device='cuda:0'),tensor(-0.4186, device='cuda:0'),tensor(5.4441, device='cuda:0')
tensor(-2.0376, device='cuda:0'),tensor(4.2697, device='cuda:0'),tensor(0.5434, device='cuda:0'),tensor(-2.9213, device='cuda:0')
tensor(-5.0756, device='cuda:0'),tensor(0.3382, device='cuda:0'),tensor(5.3320, device='cuda:0'),tensor(-1.2873, device='cuda:0')
tensor(6.0861, device='cuda:0'),tensor(-0.0504, device='cuda:0'),tensor(-3.6511, device='cuda:0'),tensor(-1.7954, device='cuda:0')
tensor(-2.5507, device='cuda:0'),tensor(-0.7001, device='cuda:0'),tensor(2.7622, device='cuda:0'),tensor(0.1329, device='cuda:0')
tensor(2.5658, device='cuda:0'),tensor(0.2434, device='cuda:0'),tensor(-1.7022, device='cuda:0'),tensor(-0.9327, device='cuda:0')
tensor(-3.3410, device='cuda:0'),tensor(3.9715, device='cuda:0'),tensor(1.9583, device='cuda:0'),tensor(-2.7853, device='cuda:0')
tensor(-3.3199, device='cuda:0'),tensor(0.1735, device='cuda:0'),tensor(3.6977, device='cuda:0'),tensor(-1.0618, device='cuda:0')
tensor(-2.0359, device='cuda:0'),tensor(-1.1229, device='cuda:0'),tensor(0.0351, device='cuda:0'),tensor(2.9895, device='cuda:0')
tensor(-5.1544, device='cuda:0'),tensor(1.7661, device='cuda:0'),tensor(5.0375, device='cuda:0'),tensor(-2.2813, device='cuda:0')
tensor(5.1127, device='cuda:0'),tensor(1.1237, device='cuda:0'),tensor(-3.4470, device='cuda:0'),tensor(-2.2519, device='cuda:0')
tensor(-3.2631, device='cuda:0'),tensor(-0.7077, device='cuda:0'),tensor(4.9527, device='cuda:0'),tensor(-1.5202, device='cuda:0')
tensor(-2.3282, device='cuda:0'),tensor(-0.9427, device='cuda:0'),tensor(2.9996, device='cuda:0'),tensor(-0.0223, device='cuda:0')
tensor(1.4082, device='cuda:0'),tensor(2.5280, device='cuda:0'),tensor(-1.4096, device='cuda:0'),tensor(-2.2086, device='cuda:0')
tensor(1.5147, device='cuda:0'),tensor(-0.7936, device='cuda:0'),tensor(-2.5865, device='cuda:0'),tensor(2.0185, device='cuda:0')
tensor(-1.7927, device='cuda:0'),tensor(-0.1143, device='cuda:0'),tensor(0.7426, device='cuda:0'),tensor(1.0624, device='cuda:0')
tensor(-1.2682, device='cuda:0'),tensor(-1.2117, device='cuda:0'),tensor(-0.5506, device='cuda:0'),tensor(3.0791, device='cuda:0')
tensor(0.3738, device='cuda:0'),tensor(1.0421, device='cuda:0'),tensor(0.9594, device='cuda:0'),tensor(-2.4089, device='cuda:0')
tensor(-0.7356, device='cuda:0'),tensor(-1.6415, device='cuda:0'),tensor(-1.0119, device='cuda:0'),tensor(3.4883, device='cuda:0')
tensor(-2.5661, device='cuda:0'),tensor(-0.7127, device='cuda:0'),tensor(3.6414, device='cuda:0'),tensor(-0.7431, device='cuda:0')
tensor(2.9401, device='cuda:0'),tensor(-0.3894, device='cuda:0'),tensor(-1.5931, device='cuda:0'),tensor(-0.7038, device='cuda:0')
tensor(-1.5214, device='cuda:0'),tensor(3.5279, device='cuda:0'),tensor(0.1147, device='cuda:0'),tensor(-2.2602, device='cuda:0')
tensor(4.4954, device='cuda:0'),tensor(-0.5697, device='cuda:0'),tensor(-2.6774, device='cuda:0'),tensor(-1.0229, device='cuda:0')
tensor(2.3326, device='cuda:0'),tensor(-0.8470, device='cuda:0'),tensor(-1.2456, device='cuda:0'),tensor(-0.0329, device='cuda:0')
tensor(-4.2801, device='cuda:0'),tensor(-0.1803, device='cuda:0'),tensor(4.6011, device='cuda:0'),tensor(-0.7756, device='cuda:0')
tensor(-2.6908, device='cuda:0'),tensor(-0.5223, device='cuda:0'),tensor(3.6943, device='cuda:0'),tensor(-0.9362, device='cuda:0')
tensor(2.2513, device='cuda:0'),tensor(0.1292, device='cuda:0'),tensor(-1.5481, device='cuda:0'),tensor(-0.7211, device='cuda:0')
tensor(-2.2354, device='cuda:0'),tensor(-1.5194, device='cuda:0'),tensor(0.6430, device='cuda:0'),tensor(2.9332, device='cuda:0')
tensor(-4.1448, device='cuda:0'),tensor(3.7357, device='cuda:0'),tensor(2.3614, device='cuda:0'),tensor(-2.4020, device='cuda:0')
tensor(-2.0002, device='cuda:0'),tensor(3.5398, device='cuda:0'),tensor(1.1557, device='cuda:0'),tensor(-2.9501, device='cuda:0')
tensor(-1.3964, device='cuda:0'),tensor(-1.8034, device='cuda:0'),tensor(-0.3683, device='cuda:0'),tensor(3.6038, device='cuda:0')
tensor(-2.2379, device='cuda:0'),tensor(2.6517, device='cuda:0'),tensor(1.2595, device='cuda:0'),tensor(-1.8898, device='cuda:0')
tensor(-0.2937, device='cuda:0'),tensor(-1.5163, device='cuda:0'),tensor(-1.0373, device='cuda:0'),tensor(2.9248, device='cuda:0')
tensor(-2.7895, device='cuda:0'),tensor(-0.3912, device='cuda:0'),tensor(3.6995, device='cuda:0'),tensor(-1.0918, device='cuda:0')
tensor(-1.7536, device='cuda:0'),tensor(-0.7151, device='cuda:0'),tensor(2.7534, device='cuda:0'),tensor(-0.5606, device='cuda:0')
tensor(-1.8737, device='cuda:0'),tensor(-1.6186, device='cuda:0'),tensor(-0.1347, device='cuda:0'),tensor(3.5717, device='cuda:0')
tensor(-3.0726, device='cuda:0'),tensor(-0.7517, device='cuda:0'),tensor(4.3485, device='cuda:0'),tensor(-0.9303, device='cuda:0')
tensor(-1.0767, device='cuda:0'),tensor(0.0259, device='cuda:0'),tensor(-0.6720, device='cuda:0'),tensor(1.6574, device='cuda:0')
tensor(-2.3585, device='cuda:0'),tensor(4.2029, device='cuda:0'),tensor(0.3874, device='cuda:0'),tensor(-2.3671, device='cuda:0')
